日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-7-14,00:00:00,11.300,11.300,11.300,11.280,5000,56500,1,0
2017-7-20,00:00:00,11.380,11.380,11.380,11.380,5000,56900,1,0
2017-7-28,00:00:00,11.400,11.400,11.400,11.400,1000,11400,1,0
2017-8-4,00:00:00,11.400,11.400,11.400,11.380,1000,11400,1,0
2017-8-9,00:00:00,11.320,11.320,11.320,11.320,1000,11320,1,0
2017-8-24,00:00:00,11.480,11.480,11.480,11.440,1000,11480,1,0
2017-8-25,00:00:00,11.520,11.520,11.520,11.660,1000,11520,1,0
2017-8-28,00:00:00,11.880,11.880,11.800,11.800,12000,141760,2,0
2017-8-29,00:00:00,11.800,11.800,11.800,11.800,10000,118000,1,0
2017-9-1,00:00:00,11.780,11.780,11.740,11.740,61200,718888,2,0
2017-9-18,00:00:00,11.640,11.640,11.640,11.640,2000,23280,1,0
2017-10-3,00:00:00,11.920,11.920,11.920,11.940,2000,23840,1,0
2017-10-4,00:00:00,12.020,12.020,11.980,12.000,89600,1074988,3,0
2017-10-6,00:00:00,11.960,11.960,11.960,11.960,2000,23920,1,0
2017-10-11,00:00:00,11.820,11.820,11.820,11.820,50000,591000,1,0
2017-10-12,00:00:00,11.860,11.860,11.860,11.880,10000,118600,1,0
2017-10-17,00:00:00,12.000,12.000,12.000,12.000,1000,12000,1,0
2017-10-19,00:00:00,12.120,12.120,12.000,12.000,1900,22812,2,0
2017-10-26,00:00:00,12.220,12.220,12.220,12.220,1000,12220,1,0
2017-10-30,00:00:00,12.340,12.380,12.340,12.360,900000,11124000,17,0
2017-10-31,00:00:00,12.360,12.360,12.360,12.360,100000,1236000,1,0
2017-11-14,00:00:00,12.760,12.760,12.700,12.700,91000,1160980,2,0
2017-12-8,00:00:00,12.560,12.560,12.560,12.700,400,5024,1,0
2017-12-12,00:00:00,12.720,12.720,12.720,12.700,10000,127200,1,0
2017-12-18,00:00:00,12.180,12.180,12.180,12.180,100,1218,1,0
2017-12-20,00:00:00,12.540,12.540,12.540,12.540,100,1254,1,0
2017-12-21,00:00:00,12.740,12.740,12.700,12.700,10200,129940,2,0
2017-12-22,00:00:00,12.640,12.640,12.620,12.600,200000,2526000,2,0
2017-12-27,00:00:00,12.540,12.540,12.540,12.380,1500,18810,1,0
2018-1-2,00:00:00,12.780,12.780,12.780,12.780,3000,38340,3,0
2018-1-3,00:00:00,12.900,12.900,12.900,12.820,100,1290,1,0
2018-1-4,00:00:00,12.840,12.840,12.840,12.840,300000,3852000,3,0
2018-1-8,00:00:00,12.940,12.940,12.940,12.960,100,1294,1,0
2018-1-9,00:00:00,13.060,13.060,13.060,13.100,1500,19590,1,0
2018-1-12,00:00:00,13.260,13.320,13.260,13.360,200300,2655996,2,0
2018-1-15,00:00:00,13.560,13.560,13.480,13.480,203000,2736680,3,0
2018-1-17,00:00:00,13.800,13.820,13.800,13.640,55000,760040,2,0
2018-1-19,00:00:00,13.860,13.860,13.700,13.760,257300,3549694,4,0
2018-1-24,00:00:00,14.100,14.100,14.100,14.100,7900,111390,1,0
2018-1-25,00:00:00,14.060,14.060,14.060,13.960,70700,994042,1,0
2018-1-26,00:00:00,14.120,14.120,13.980,14.100,221400,3107666,4,0
2018-1-29,00:00:00,13.900,13.940,13.880,13.900,1800,25040,3,0
2018-1-30,00:00:00,13.620,13.620,13.540,13.540,200800,2734832,2,0
2018-1-31,00:00:00,13.600,13.600,13.600,13.720,2300,31280,1,0
2018-2-1,00:00:00,13.820,13.820,13.680,13.760,200800,2747056,2,0
2018-2-2,00:00:00,13.700,13.720,13.580,13.800,800800,10966864,7,0
2018-2-5,00:00:00,13.780,13.880,13.700,13.880,692600,9536356,8,0
2018-2-6,00:00:00,13.520,13.580,13.520,13.460,201100,2718898,3,0
2018-2-7,00:00:00,13.400,13.400,13.060,13.020,201300,2653318,3,0
2018-2-8,00:00:00,13.060,13.100,12.820,12.820,382800,4927680,7,0
2018-2-9,00:00:00,12.460,12.460,12.020,12.160,868300,10496228,12,0
2018-2-12,00:00:00,12.280,12.360,12.280,12.360,7600,93456,3,0
2018-2-13,00:00:00,12.700,12.700,12.580,12.580,17800,224260,0,0
2018-2-15,00:00:00,12.880,12.920,12.880,12.940,6600,85136,2,0
2018-2-20,00:00:00,12.900,12.920,12.900,12.900,6800,87788,2,0
2018-2-23,00:00:00,13.100,13.100,13.100,13.100,800,10480,1,0
2018-2-27,00:00:00,12.840,12.840,12.840,12.840,800,10272,1,0
2018-2-28,00:00:00,12.680,12.680,12.680,12.680,3000,38040,1,0
2018-3-1,00:00:00,12.660,12.660,12.660,12.740,800,10128,1,0
2018-3-5,00:00:00,12.560,12.560,12.560,12.560,800,10048,1,0
2018-3-6,00:00:00,12.680,12.780,12.660,12.780,241500,3086030,5,0
2018-3-7,00:00:00,12.900,12.900,12.680,12.680,559700,7151720,9,0
2018-3-8,00:00:00,12.760,12.760,12.760,12.860,12000,153120,1,0
2018-3-16,00:00:00,12.720,12.720,12.720,12.720,16000,203520,1,0
2018-3-23,00:00:00,12.280,12.280,12.100,12.260,32600,398904,3,0
2018-3-26,00:00:00,12.240,12.240,12.240,12.120,1800,22032,2,0
2018-3-27,00:00:00,12.120,12.120,12.120,12.120,800,9696,1,0
2018-3-28,00:00:00,12.100,12.100,11.900,11.820,83300,991438,0,0
2018-4-3,00:00:00,11.960,11.960,11.900,11.920,168400,2005644,3,0
2018-4-4,00:00:00,11.860,11.860,11.840,11.800,21000,248820,2,0
2018-4-10,00:00:00,12.120,12.120,12.120,12.220,12000,145440,1,0
2018-4-11,00:00:00,12.280,12.280,12.280,12.280,800,9824,1,0
2018-4-12,00:00:00,12.220,12.220,12.220,12.160,140600,1718132,2,0
2018-4-13,00:00:00,12.040,12.040,12.040,11.980,800,9632,1,0
2018-4-16,00:00:00,11.680,11.680,11.680,11.700,12000,140160,1,0
2018-4-17,00:00:00,11.740,11.740,11.500,11.500,391600,4528968,6,0
2018-4-18,00:00:00,11.520,11.520,11.520,11.620,2500,28800,0,0
2018-4-19,00:00:00,11.800,11.800,11.800,11.820,12000,141600,1,0
2018-4-20,00:00:00,11.680,11.680,11.680,11.620,100,1168,1,0
2018-4-23,00:00:00,11.700,11.700,11.700,11.720,600000,7020000,2,0
2018-4-24,00:00:00,11.960,12.020,11.960,12.060,567800,6802744,6,0
