日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2018-1-18,00:00:00,0.260,0.260,0.234,0.250,348000,90366,8,0
2018-1-19,00:00:00,0.246,0.255,0.246,0.250,1082000,271718,14,0
2018-1-22,00:00:00,0.250,0.250,0.247,0.248,400000,99500,4,0
2018-1-23,00:00:00,0.250,0.260,0.247,0.260,11544000,2947140,21,0
2018-1-24,00:00:00,0.270,0.445,0.270,0.405,62828000,22639540,304,0
2018-1-25,00:00:00,0.480,0.550,0.445,0.455,26394000,12766250,288,0
2018-1-26,00:00:00,0.400,0.450,0.365,0.440,9890000,4072680,134,0
2018-1-29,00:00:00,0.500,0.550,0.480,0.490,8364000,4314380,97,0
2018-1-30,00:00:00,0.465,0.470,0.385,0.405,5178000,2232120,104,0
2018-1-31,00:00:00,0.370,0.395,0.315,0.355,6058000,2147730,88,0
2018-2-1,00:00:00,0.355,0.380,0.330,0.335,7460000,2602470,114,0
2018-2-2,00:00:00,0.370,0.455,0.345,0.455,29546000,12063050,214,0
2018-2-5,00:00:00,0.345,0.375,0.325,0.350,9886000,3486150,126,0
2018-2-6,00:00:00,0.213,0.250,0.209,0.230,8604000,1973310,75,0
2018-2-7,00:00:00,0.290,0.320,0.191,0.234,21584000,5212198,225,0
2018-2-8,00:00:00,0.187,0.216,0.182,0.206,28984000,5736254,279,0
2018-2-9,00:00:00,0.140,0.171,0.140,0.176,532000,86220,5,0
2018-2-12,00:00:00,0.192,0.192,0.168,0.167,1040000,189360,7,0
2018-2-13,00:00:00,0.181,0.206,0.158,0.159,4840000,896840,0,0
2018-2-14,00:00:00,0.168,0.172,0.168,0.183,82000,13784,2,0
2018-2-15,00:00:00,0.203,0.241,0.203,0.236,260000,56660,3,0
2018-2-20,00:00:00,0.213,0.213,0.213,0.204,100000,21300,1,0
2018-2-21,00:00:00,0.265,0.270,0.265,0.270,120000,31900,2,0
2018-2-22,00:00:00,0.217,0.221,0.210,0.221,200000,42800,4,0
2018-2-23,00:00:00,0.260,0.260,0.255,0.260,28000,7210,2,0
2018-2-26,00:00:00,0.300,0.300,0.300,0.300,100000,30000,1,0
2018-2-27,00:00:00,0.315,0.320,0.315,0.280,4000,1270,2,0
2018-3-12,00:00:00,0.219,0.219,0.219,0.219,30000,6570,0,0
2018-3-14,00:00:00,0.185,0.185,0.185,0.211,68000,12580,1,0
2018-3-21,00:00:00,0.300,0.360,0.290,0.280,1008000,334520,17,0
2018-3-22,00:00:00,0.335,0.335,0.295,0.270,348000,109600,7,0
2018-3-23,00:00:00,0.194,0.194,0.194,0.217,40000,7760,1,0
2018-3-26,00:00:00,0.270,0.280,0.265,0.229,736000,198020,8,0
2018-3-27,00:00:00,0.232,0.232,0.232,0.219,450000,104400,1,0
2018-3-28,00:00:00,0.182,0.195,0.170,0.175,190000,34700,5,0
2018-3-29,00:00:00,0.181,0.181,0.181,0.207,70000,12670,1,0
2018-4-3,00:00:00,0.280,0.280,0.280,0.290,20000,5600,1,0
2018-4-4,00:00:00,0.275,0.315,0.275,0.255,296000,89640,6,0
2018-4-6,00:00:00,0.280,0.285,0.265,0.300,640000,174840,11,0
2018-4-9,00:00:00,0.295,0.335,0.295,0.335,500000,165050,0,0
2018-4-10,00:00:00,0.325,0.370,0.305,0.375,12000,3980,6,0
2018-4-11,00:00:00,0.440,0.450,0.405,0.365,470000,204240,8,0
2018-4-12,00:00:00,0.420,0.460,0.415,0.395,2704000,1213890,23,0
2018-4-13,00:00:00,0.410,0.415,0.350,0.355,368000,136880,9,0
2018-4-16,00:00:00,0.335,0.340,0.310,0.310,424000,135710,9,0
2018-4-17,00:00:00,0.290,0.315,0.290,0.320,400000,121000,4,0
2018-4-18,00:00:00,0.385,0.400,0.365,0.390,520000,199020,0,0
2018-4-19,00:00:00,0.500,0.500,0.500,0.500,460000,230000,2,0
2018-4-20,00:00:00,0.440,0.455,0.415,0.380,504000,222000,6,0
2018-4-23,00:00:00,0.355,0.355,0.290,0.330,872000,274370,14,0
2018-4-24,00:00:00,0.370,0.425,0.370,0.415,500000,196500,10,0
2018-4-25,00:00:00,0.395,0.395,0.380,0.345,172000,66650,2,0
