日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-6-13,00:00:00,0.213,0.213,0.207,0.212,21340000,4521720,28,0
2017-6-14,00:00:00,0.193,0.193,0.184,0.185,21620000,4048920,46,0
2017-6-15,00:00:00,0.180,0.183,0.172,0.177,22740000,4151320,20,0
2017-6-16,00:00:00,0.182,0.182,0.173,0.172,28620000,5011170,20,0
2017-6-19,00:00:00,0.180,0.187,0.172,0.175,7060000,1261240,34,0
2017-6-20,00:00:00,0.173,0.174,0.171,0.168,8040000,1376490,11,0
2017-6-21,00:00:00,0.158,0.176,0.158,0.164,7520000,1270870,24,0
2017-6-22,00:00:00,0.161,0.161,0.157,0.152,7180000,1136630,19,0
2017-6-23,00:00:00,0.154,0.156,0.153,0.159,10500000,1617030,18,0
2017-6-26,00:00:00,0.161,0.182,0.161,0.175,20490000,3640090,51,0
2017-6-27,00:00:00,0.180,0.180,0.166,0.169,11280000,1971150,42,0
2017-6-28,00:00:00,0.166,0.170,0.157,0.161,12980000,2082490,25,0
2017-6-29,00:00:00,0.164,0.167,0.163,0.167,9260000,1522630,38,0
2017-6-30,00:00:00,0.166,0.176,0.166,0.171,9420000,1608060,43,0
2017-7-3,00:00:00,0.174,0.193,0.174,0.189,54410000,9830160,141,0
2017-7-4,00:00:00,0.197,0.197,0.164,0.179,33930000,6233830,142,0
2017-7-5,00:00:00,0.179,0.179,0.165,0.168,14250000,2432640,50,0
2017-7-6,00:00:00,0.170,0.175,0.162,0.170,6560000,1105060,50,0
2017-7-7,00:00:00,0.162,0.166,0.158,0.162,16390000,2667810,62,0
2017-7-10,00:00:00,0.169,0.175,0.167,0.172,4920000,841350,44,0
2017-7-11,00:00:00,0.173,0.176,0.173,0.176,10200000,1777670,34,0
2017-7-12,00:00:00,0.175,0.175,0.163,0.164,26840000,4494910,81,0
2017-7-13,00:00:00,0.168,0.168,0.161,0.161,13220000,2180470,25,0
2017-7-14,00:00:00,0.162,0.169,0.162,0.167,11920000,1994620,42,0
2017-7-17,00:00:00,0.170,0.177,0.166,0.170,5350000,913980,37,0
2017-7-18,00:00:00,0.171,0.171,0.160,0.163,4420000,728560,33,0
2017-7-19,00:00:00,0.165,0.166,0.162,0.168,10850000,1789000,34,0
2017-7-20,00:00:00,0.170,0.203,0.167,0.198,19570000,3602850,97,0
2017-7-21,00:00:00,0.196,0.199,0.186,0.187,17390000,3337500,67,0
2017-7-24,00:00:00,0.178,0.190,0.178,0.184,5730000,1065760,40,0
2017-7-25,00:00:00,0.180,0.182,0.173,0.179,53550000,9469830,91,0
2017-7-26,00:00:00,0.194,0.206,0.188,0.200,25550000,5134210,140,0
2017-7-27,00:00:00,0.220,0.239,0.216,0.232,20790000,4746050,109,0
2017-7-28,00:00:00,0.237,0.242,0.214,0.233,24730000,5669820,159,0
2017-7-31,00:00:00,0.241,0.260,0.228,0.255,23480000,5562430,145,0
2017-8-1,00:00:00,0.250,0.255,0.230,0.232,25870000,6171040,157,0
2017-8-2,00:00:00,0.236,0.236,0.214,0.223,17740000,3937960,134,0
2017-8-3,00:00:00,0.214,0.219,0.211,0.215,7200000,1556670,73,0
2017-8-4,00:00:00,0.222,0.224,0.215,0.219,13530000,2971880,90,0
2017-8-7,00:00:00,0.215,0.215,0.187,0.193,18490000,3558640,133,0
2017-8-8,00:00:00,0.195,0.210,0.190,0.207,10830000,2216580,88,0
2017-8-9,00:00:00,0.203,0.214,0.198,0.211,12210000,2529060,67,0
2017-8-10,00:00:00,0.208,0.212,0.194,0.205,15350000,3091160,106,0
2017-8-11,00:00:00,0.186,0.189,0.165,0.172,17110000,3072000,135,0
