日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2018-2-1,00:00:00,0.530,0.530,0.520,0.520,460000,242000,8,0
2018-2-2,00:00:00,0.530,0.530,0.510,0.510,192000,101640,8,0
2018-2-5,00:00:00,0.460,0.465,0.450,0.465,544000,250940,0,0
2018-2-6,00:00:00,0.430,0.440,0.365,0.370,6228000,2482200,73,0
2018-2-7,00:00:00,0.365,0.385,0.295,0.300,3648000,1232570,54,0
2018-2-8,00:00:00,0.285,0.295,0.265,0.265,2936000,833160,41,0
2018-2-9,00:00:00,0.230,0.232,0.203,0.209,11164000,2396424,127,0
2018-2-12,00:00:00,0.190,0.190,0.175,0.168,7626000,1398434,69,0
2018-2-13,00:00:00,0.174,0.176,0.152,0.155,4766000,795004,0,0
2018-2-14,00:00:00,0.175,0.175,0.175,0.175,88000,15400,1,0
2018-2-15,00:00:00,0.186,0.186,0.186,0.184,178000,33108,1,0
2018-2-21,00:00:00,0.176,0.176,0.175,0.177,200000,35100,2,0
2018-3-5,00:00:00,0.072,0.072,0.072,0.070,500000,36000,1,0
2018-4-12,00:00:00,0.084,0.084,0.084,0.084,240000,20160,2,0
