日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-5-12,00:00:00,0.059,0.061,0.052,0.052,2400000,139540,35,0
2017-5-15,00:00:00,0.063,0.070,0.059,0.070,609440000,38255140,274,0
2017-5-16,00:00:00,0.067,0.069,0.061,0.068,157820000,10053320,207,0
2017-5-17,00:00:00,0.063,0.068,0.061,0.064,216810000,14216830,248,0
2017-5-18,00:00:00,0.052,0.060,0.050,0.054,222560000,12273010,158,0
2017-5-19,00:00:00,0.054,0.063,0.053,0.059,541050000,30793510,292,0
2017-5-22,00:00:00,0.062,0.072,0.062,0.070,28760000,1964560,58,0
2017-5-23,00:00:00,0.073,0.075,0.065,0.070,1260000,83760,4,0
2017-5-24,00:00:00,0.067,0.072,0.066,0.072,41140000,2842410,19,0
2017-5-25,00:00:00,0.085,0.088,0.085,0.088,870000,75510,5,0
2017-5-26,00:00:00,0.085,0.085,0.085,0.087,150000,12750,1,0
2017-5-29,00:00:00,0.093,0.093,0.093,0.096,300000,27900,1,0
2017-5-31,00:00:00,0.096,0.096,0.096,0.094,300000,28800,1,0
2017-6-1,00:00:00,0.096,0.097,0.096,0.099,270000,25990,2,0
2017-6-5,00:00:00,0.107,0.107,0.107,0.107,50000,5350,1,0
2017-6-6,00:00:00,0.113,0.113,0.113,0.118,1530000,172890,2,0
2017-6-8,00:00:00,0.117,0.117,0.117,0.126,300000,35100,1,0
2017-6-15,00:00:00,0.092,0.092,0.092,0.089,20000,1840,1,0
2017-6-21,00:00:00,0.088,0.088,0.088,0.093,100000,8800,1,0
2017-6-22,00:00:00,0.106,0.113,0.102,0.101,200000,21550,4,0
2017-6-23,00:00:00,0.103,0.103,0.103,0.103,30000,3090,1,0
2017-6-27,00:00:00,0.109,0.109,0.109,0.113,30000,3270,1,0
2017-6-29,00:00:00,0.124,0.124,0.124,0.124,100000,12400,1,0
2017-6-30,00:00:00,0.106,0.106,0.106,0.109,100000,10600,1,0
2017-7-4,00:00:00,0.086,0.086,0.080,0.084,200000,16600,2,0
2017-7-5,00:00:00,0.088,0.088,0.088,0.092,100000,8800,1,0
2017-7-7,00:00:00,0.080,0.084,0.080,0.084,80000,6680,2,0
2017-7-10,00:00:00,0.091,0.105,0.091,0.099,280000,27930,4,0
2017-7-11,00:00:00,0.120,0.120,0.120,0.132,100000,12000,1,0
2017-7-12,00:00:00,0.150,0.150,0.150,0.147,20000,3000,1,0
2017-7-14,00:00:00,0.170,0.170,0.170,0.172,20000,3400,1,0
2017-7-18,00:00:00,0.181,0.181,0.181,0.181,300000,54300,1,0
2017-7-26,00:00:00,0.209,0.209,0.209,0.214,100000,20900,1,0
2017-8-10,00:00:00,0.255,0.255,0.255,0.255,50000,12750,1,0
2017-8-22,00:00:00,0.255,0.255,0.255,0.255,50000,12750,1,0
2017-8-25,00:00:00,0.290,0.290,0.290,0.290,50000,14500,1,0
2017-8-30,00:00:00,0.315,0.315,0.315,0.315,50000,15750,1,0
2017-9-18,00:00:00,0.310,0.325,0.310,0.325,120000,37500,2,0
2017-9-29,00:00:00,0.270,0.270,0.270,0.270,200000,54000,1,0
2017-11-7,00:00:00,0.400,0.410,0.400,0.410,70000,28500,2,0
2017-11-9,00:00:00,0.425,0.425,0.425,0.425,50000,21250,1,0
2018-1-18,00:00:00,0.720,0.720,0.720,0.720,30000,21600,1,0
