日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-7-28,00:00:00,0.030,0.030,0.027,0.027,20000,570,2,0
2017-8-2,00:00:00,0.036,0.036,0.034,0.034,1030000,36980,3,0
2017-8-3,00:00:00,0.031,0.031,0.031,0.032,50000,1550,1,0
2017-8-7,00:00:00,0.034,0.034,0.034,0.034,880000,29920,1,0
2017-8-10,00:00:00,0.025,0.025,0.025,0.022,200000,5000,1,0
2017-8-11,00:00:00,0.014,0.014,0.014,0.014,200000,2800,1,0
2017-12-20,00:00:00,0.036,0.041,0.029,0.033,73600000,2439540,247,0
2017-12-21,00:00:00,0.025,0.049,0.022,0.042,286160000,11490810,810,0
2017-12-22,00:00:00,0.051,0.060,0.047,0.058,366610000,18914190,834,0
2017-12-27,00:00:00,0.072,0.072,0.057,0.065,277850000,17655020,604,0
2017-12-28,00:00:00,0.072,0.089,0.071,0.089,28670000,2249410,85,0
2017-12-29,00:00:00,0.089,0.095,0.085,0.092,28050000,2527760,77,0
2018-1-2,00:00:00,0.104,0.134,0.104,0.138,13820000,1652380,29,0
2018-1-3,00:00:00,0.147,0.147,0.140,0.144,1110000,159340,7,0
2018-1-4,00:00:00,0.145,0.157,0.145,0.157,110000,16070,2,0
2018-1-5,00:00:00,0.165,0.165,0.165,0.163,150000,24750,1,0
2018-1-8,00:00:00,0.159,0.165,0.159,0.165,100000,16200,2,0
2018-1-9,00:00:00,0.174,0.175,0.174,0.180,2450000,426400,2,0
2018-1-10,00:00:00,0.180,0.191,0.180,0.185,230000,41620,2,0
2018-1-12,00:00:00,0.201,0.201,0.201,0.206,50000,10050,1,0
2018-1-17,00:00:00,0.246,0.247,0.246,0.255,200000,49300,2,0
2018-1-18,00:00:00,0.260,0.265,0.260,0.265,1100000,288850,3,0
2018-1-22,00:00:00,0.280,0.280,0.280,0.285,50000,14000,1,0
2018-2-6,00:00:00,0.184,0.184,0.145,0.145,390000,64090,7,0
2018-2-7,00:00:00,0.200,0.205,0.118,0.117,3870000,602650,19,0
2018-2-8,00:00:00,0.129,0.145,0.113,0.121,6240000,800700,45,0
2018-2-9,00:00:00,0.060,0.065,0.021,0.048,344800000,14239090,1310,0
2018-2-12,00:00:00,0.061,0.072,0.048,0.048,136050000,8280590,768,0
2018-2-13,00:00:00,0.076,0.101,0.070,0.071,181780000,15487140,0,0
2018-2-14,00:00:00,0.087,0.144,0.084,0.134,204040000,19800970,577,0
2018-2-15,00:00:00,0.160,0.179,0.152,0.177,12520000,2032130,68,0
2018-2-20,00:00:00,0.177,0.200,0.144,0.157,11280000,1939530,81,0
2018-2-21,00:00:00,0.162,0.207,0.161,0.206,9070000,1702010,35,0
2018-2-22,00:00:00,0.176,0.186,0.173,0.177,480000,86250,8,0
2018-2-23,00:00:00,0.192,0.206,0.191,0.198,3010000,594600,19,0
2018-2-26,00:00:00,0.217,0.222,0.205,0.215,650000,140610,9,0
2018-2-27,00:00:00,0.235,0.235,0.196,0.196,1440000,318280,8,0
2018-2-28,00:00:00,0.170,0.170,0.149,0.154,970000,155730,18,0
2018-3-1,00:00:00,0.126,0.180,0.126,0.176,2020000,306140,15,0
2018-3-2,00:00:00,0.142,0.142,0.129,0.135,1610000,215790,18,0
2018-3-5,00:00:00,0.135,0.147,0.076,0.077,11800000,1131210,82,0
2018-3-6,00:00:00,0.122,0.134,0.100,0.131,30900000,3479500,158,0
2018-3-7,00:00:00,0.118,0.135,0.096,0.106,14150000,1661260,87,0
2018-3-8,00:00:00,0.128,0.150,0.126,0.145,6400000,864930,63,0
2018-3-9,00:00:00,0.160,0.170,0.160,0.171,2780000,471090,16,0
2018-3-12,00:00:00,0.209,0.210,0.209,0.215,210000,43900,0,0
2018-3-13,00:00:00,0.221,0.222,0.221,0.222,6320000,1396730,2,0
2018-3-14,00:00:00,0.195,0.209,0.192,0.213,110000,21910,4,0
2018-3-15,00:00:00,0.205,0.208,0.205,0.222,2320000,482530,3,0
2018-3-16,00:00:00,0.213,0.213,0.209,0.210,790000,165290,5,0
2018-3-21,00:00:00,0.245,0.250,0.223,0.206,330000,80580,6,0
2018-3-22,00:00:00,0.188,0.203,0.174,0.173,420000,81680,3,0
2018-3-23,00:00:00,0.104,0.112,0.087,0.111,8520000,846190,38,0
2018-3-26,00:00:00,0.103,0.127,0.086,0.127,22920000,2381270,108,0
2018-3-27,00:00:00,0.157,0.158,0.148,0.152,6730000,1040420,27,0
2018-3-28,00:00:00,0.125,0.130,0.086,0.090,9440000,986490,48,0
2018-3-29,00:00:00,0.098,0.103,0.070,0.094,79470000,6939890,222,0
2018-4-3,00:00:00,0.083,0.111,0.070,0.101,126200000,10969690,317,0
2018-4-4,00:00:00,0.111,0.111,0.054,0.055,123940000,10254440,453,0
2018-4-6,00:00:00,0.076,0.087,0.056,0.074,88880000,6467420,330,0
2018-4-9,00:00:00,0.094,0.128,0.085,0.109,46390000,4524400,226,0
2018-4-10,00:00:00,0.106,0.153,0.101,0.148,29650000,3753030,127,0
2018-4-11,00:00:00,0.160,0.165,0.148,0.161,2000000,319500,14,0
2018-4-12,00:00:00,0.167,0.167,0.139,0.154,2850000,434050,15,0
2018-4-13,00:00:00,0.169,0.169,0.146,0.155,2560000,398940,15,0
2018-4-16,00:00:00,0.150,0.150,0.103,0.106,12640000,1466630,46,0
2018-4-17,00:00:00,0.111,0.129,0.091,0.094,15200000,1686890,63,0
2018-4-18,00:00:00,0.121,0.121,0.091,0.109,20770000,2209770,90,0
2018-4-19,00:00:00,0.129,0.151,0.128,0.144,13980000,1932230,53,0
2018-4-20,00:00:00,0.138,0.158,0.115,0.115,7140000,1024800,23,0
2018-4-23,00:00:00,0.116,0.126,0.101,0.106,22620000,2524250,68,0
2018-4-24,00:00:00,0.114,0.140,0.114,0.140,10840000,1357380,43,0
2018-4-25,00:00:00,0.127,0.127,0.105,0.113,10290000,1153500,43,0
