日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-11-2,00:00:00,0.236,0.335,0.231,0.280,29720000,9272600,76,0
2017-11-3,00:00:00,0.260,0.260,0.225,0.233,30850000,7557394,56,0
2017-11-6,00:00:00,0.208,0.225,0.208,0.224,1680000,366260,10,0
2017-11-8,00:00:00,0.231,0.231,0.230,0.230,480000,110640,2,0
2017-11-15,00:00:00,0.200,0.200,0.189,0.193,3420000,664362,34,0
2017-11-16,00:00:00,0.189,0.189,0.184,0.186,3180000,592016,26,0
2017-11-17,00:00:00,0.192,0.192,0.188,0.186,920000,175880,6,0
2017-11-20,00:00:00,0.176,0.191,0.176,0.189,3368000,614038,30,0
2017-11-21,00:00:00,0.193,0.196,0.179,0.189,4284000,821958,28,0
2017-11-22,00:00:00,0.194,0.207,0.189,0.201,6208000,1241698,36,0
2017-11-23,00:00:00,0.207,0.214,0.197,0.197,10710000,2231934,72,0
2017-11-24,00:00:00,0.194,0.200,0.194,0.197,144000,28602,3,0
2017-11-28,00:00:00,0.184,0.184,0.184,0.183,70000,12880,1,0
2017-12-8,00:00:00,0.124,0.133,0.124,0.133,4000,514,2,0
2017-12-11,00:00:00,0.132,0.132,0.128,0.132,728000,95078,12,0
2017-12-12,00:00:00,0.154,0.154,0.131,0.130,9828000,1392522,74,0
2017-12-22,00:00:00,0.184,0.197,0.184,0.186,51700000,9735260,40,0
2017-12-27,00:00:00,0.180,0.180,0.180,0.170,100000,18000,1,0
2018-1-5,00:00:00,0.169,0.169,0.169,0.169,6000,1014,1,0
2018-1-8,00:00:00,0.170,0.170,0.170,0.196,6000,1020,1,0
2018-1-10,00:00:00,0.189,0.189,0.188,0.174,588000,110838,6,0
2018-1-17,00:00:00,0.139,0.139,0.135,0.137,10000,1372,3,0
2018-1-18,00:00:00,0.141,0.158,0.141,0.157,102000,16082,2,0
2018-1-22,00:00:00,0.143,0.143,0.143,0.143,100000,14300,1,0
2018-1-24,00:00:00,0.161,0.171,0.161,0.175,400000,66400,4,0
2018-1-25,00:00:00,0.179,0.198,0.179,0.187,600000,113100,4,0
2018-1-31,00:00:00,0.151,0.151,0.138,0.138,926000,131426,4,0
2018-2-1,00:00:00,0.134,0.134,0.108,0.116,1740000,205280,12,0
2018-2-5,00:00:00,0.107,0.107,0.107,0.094,416000,44512,0,0
2018-2-6,00:00:00,0.063,0.063,0.063,0.064,318000,20034,2,0
2018-2-7,00:00:00,0.071,0.073,0.071,0.069,312000,22420,4,0
2018-2-8,00:00:00,0.062,0.062,0.055,0.058,96000,5406,3,0
2018-2-9,00:00:00,0.048,0.048,0.045,0.045,50000,2316,2,0
2018-2-13,00:00:00,0.036,0.036,0.036,0.032,98000,3528,0,0
2018-2-14,00:00:00,0.030,0.030,0.030,0.033,32000,960,1,0
2018-2-15,00:00:00,0.044,0.044,0.042,0.043,330000,14318,4,0
2018-2-20,00:00:00,0.044,0.044,0.041,0.041,56000,2380,2,0
2018-4-13,00:00:00,0.017,0.017,0.017,0.017,100000,1700,1,0
