日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2018-1-24,00:00:00,0.510,0.520,0.490,0.490,37985000,19009875,80,0
2018-1-25,00:00:00,0.430,0.465,0.415,0.410,142720000,63775325,217,0
2018-1-26,00:00:00,0.430,0.475,0.410,0.430,21900000,9551050,171,0
2018-1-29,00:00:00,0.425,0.440,0.355,0.370,46410000,18184675,559,0
2018-1-30,00:00:00,0.380,0.400,0.350,0.355,28360000,10624625,364,0
2018-1-31,00:00:00,0.385,0.420,0.350,0.420,17400000,6620200,205,0
2018-2-1,00:00:00,0.395,0.410,0.355,0.355,35405000,13634700,441,0
2018-2-2,00:00:00,0.325,0.360,0.325,0.330,19520000,6684600,179,0
2018-2-5,00:00:00,0.275,0.310,0.265,0.295,11500000,3147575,106,0
2018-2-6,00:00:00,0.255,0.255,0.205,0.213,7390000,1686920,105,0
2018-2-7,00:00:00,0.275,0.280,0.189,0.186,4130000,900685,64,0
2018-2-8,00:00:00,0.175,0.194,0.157,0.167,3640000,616190,61,0
2018-2-9,00:00:00,0.100,0.109,0.096,0.107,1480000,151710,22,0
2018-2-13,00:00:00,0.157,0.158,0.141,0.143,900000,136500,0,0
2018-2-14,00:00:00,0.159,0.177,0.159,0.177,220000,36780,3,0
2018-2-22,00:00:00,0.170,0.170,0.170,0.170,60000,10200,1,0
2018-2-23,00:00:00,0.187,0.196,0.175,0.182,11600000,2136400,116,0
2018-2-26,00:00:00,0.180,0.193,0.172,0.191,31160000,5675950,351,0
2018-2-27,00:00:00,0.192,0.198,0.155,0.155,31160000,5525445,391,0
2018-2-28,00:00:00,0.134,0.148,0.132,0.132,19955000,2799455,280,0
2018-3-1,00:00:00,0.125,0.151,0.125,0.155,14150000,1973015,169,0
2018-3-2,00:00:00,0.125,0.130,0.118,0.124,21570000,2677190,244,0
2018-3-5,00:00:00,0.120,0.120,0.099,0.100,19815000,2163920,240,0
2018-3-6,00:00:00,0.115,0.134,0.105,0.132,13990000,1631225,179,0
2018-3-7,00:00:00,0.123,0.124,0.104,0.108,7920000,871255,102,0
2018-3-8,00:00:00,0.123,0.145,0.120,0.132,15320000,2038880,176,0
2018-3-9,00:00:00,0.143,0.148,0.137,0.139,13740000,1937420,156,0
2018-3-12,00:00:00,0.144,0.154,0.140,0.148,15360000,2273095,198,0
2018-3-13,00:00:00,0.148,0.154,0.129,0.135,23330000,3287885,290,0
2018-3-14,00:00:00,0.115,0.123,0.112,0.126,18080000,2077740,218,0
2018-3-15,00:00:00,0.125,0.170,0.122,0.168,12525000,1850560,141,0
2018-3-16,00:00:00,0.191,0.195,0.160,0.178,101130000,18587820,421,0
2018-3-19,00:00:00,0.165,0.218,0.157,0.214,57485000,11082590,309,0
2018-3-20,00:00:00,0.210,0.210,0.172,0.187,93045000,17084865,544,0
2018-3-21,00:00:00,0.223,0.226,0.129,0.129,254535000,47463165,1172,0
2018-3-22,00:00:00,0.151,0.155,0.109,0.116,191645000,24475815,727,0
2018-3-23,00:00:00,0.095,0.095,0.065,0.078,26150000,1970955,336,0
2018-3-26,00:00:00,0.067,0.073,0.054,0.071,11640000,714190,147,0
2018-3-27,00:00:00,0.074,0.074,0.061,0.061,4925000,321560,54,0
2018-3-28,00:00:00,0.052,0.056,0.038,0.038,3505000,167950,38,0
2018-3-29,00:00:00,0.030,0.038,0.028,0.035,3305000,105520,41,0
2018-4-3,00:00:00,0.033,0.033,0.025,0.035,2350000,67170,26,0
2018-4-4,00:00:00,0.035,0.039,0.028,0.028,4720000,157120,48,0
2018-4-6,00:00:00,0.030,0.031,0.026,0.026,720000,21280,9,0
2018-4-9,00:00:00,0.028,0.031,0.028,0.029,480000,13920,6,0
2018-4-10,00:00:00,0.030,0.048,0.030,0.051,1635000,53555,20,0
2018-4-11,00:00:00,0.056,0.057,0.046,0.054,780000,41190,8,0
2018-4-12,00:00:00,0.054,0.054,0.054,0.049,50000,2700,1,0
2018-4-13,00:00:00,0.048,0.049,0.047,0.044,220000,10640,4,0
2018-4-16,00:00:00,0.032,0.032,0.029,0.029,1010000,29890,11,0
2018-4-17,00:00:00,0.026,0.026,0.026,0.025,500000,13000,5,0
2018-4-18,00:00:00,0.023,0.023,0.018,0.020,1000000,21180,0,0
2018-4-19,00:00:00,0.017,0.022,0.017,0.020,1485000,28295,14,0
2018-4-20,00:00:00,0.022,0.022,0.019,0.018,110000,2330,2,0
2018-4-23,00:00:00,0.019,0.019,0.019,0.019,50000,950,1,0
2018-4-24,00:00:00,0.021,0.021,0.021,0.021,210000,4410,3,0
