日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-10-20,00:00:00,0.280,0.280,0.275,0.275,1944000,541255,26,0
2017-10-23,00:00:00,0.265,0.265,0.260,0.255,1852000,485720,21,0
2017-10-24,00:00:00,0.255,0.265,0.239,0.241,2922000,750620,35,0
2017-10-25,00:00:00,0.255,0.260,0.255,0.249,1604000,409040,18,0
2017-10-27,00:00:00,0.260,0.275,0.260,0.275,4899000,1301130,47,0
2017-10-30,00:00:00,0.310,0.310,0.280,0.280,795000,230250,5,0
2017-10-31,00:00:00,0.217,0.217,0.217,0.214,180000,39060,1,0
2017-11-9,00:00:00,0.177,0.177,0.177,0.177,6000,1062,1,0
2017-11-17,00:00:00,0.167,0.167,0.165,0.161,1000000,166000,2,0
2017-11-22,00:00:00,0.199,0.199,0.198,0.195,600000,119100,2,0
2017-12-13,00:00:00,0.133,0.149,0.133,0.149,3700000,531100,9,0
2017-12-14,00:00:00,0.149,0.154,0.149,0.149,1800000,271200,3,0
2018-1-2,00:00:00,0.152,0.159,0.152,0.157,760000,118480,3,0
2018-1-4,00:00:00,0.201,0.202,0.201,0.202,600000,120900,2,0
2018-1-11,00:00:00,0.202,0.207,0.199,0.205,1616000,327582,7,0
2018-1-12,00:00:00,0.239,0.239,0.235,0.235,880000,208560,2,0
2018-1-15,00:00:00,0.265,0.265,0.265,0.230,1000000,265000,1,0
2018-1-16,00:00:00,0.247,0.265,0.247,0.295,200000,51600,3,0
2018-1-17,00:00:00,0.360,0.360,0.360,0.360,300000,108000,1,0
2018-1-18,00:00:00,0.430,0.440,0.430,0.445,325000,140000,2,0
2018-1-19,00:00:00,0.470,0.470,0.470,0.470,1000000,470000,1,0
2018-1-23,00:00:00,0.540,0.600,0.540,0.580,9413000,5348030,40,0
2018-1-24,00:00:00,0.630,0.650,0.630,0.680,3100000,1972200,12,0
2018-2-2,00:00:00,0.650,0.680,0.650,0.680,200000,133000,2,0
2018-2-6,00:00:00,0.470,0.470,0.470,0.435,50000,23500,1,0
2018-4-9,00:00:00,0.195,0.195,0.195,0.195,25000,4875,1,0
