日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2018-1-24,00:00:00,0.197,0.197,0.197,0.184,20000,3940,2,0
2018-1-30,00:00:00,0.180,0.215,0.180,0.217,220000,46100,3,0
2018-1-31,00:00:00,0.229,0.229,0.185,0.185,410000,82980,5,0
2018-2-1,00:00:00,0.213,0.213,0.205,0.214,180000,38260,2,0
2018-2-5,00:00:00,0.285,0.285,0.285,0.260,30000,8550,0,0
2018-2-12,00:00:00,0.530,0.530,0.530,0.540,20000,10600,1,0
2018-2-20,00:00:00,0.425,0.425,0.425,0.415,140000,59500,1,0
2018-2-21,00:00:00,0.365,0.365,0.345,0.350,320000,114400,2,0
2018-3-26,00:00:00,0.475,0.475,0.475,0.445,80000,38000,1,0
