日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2018-3-27,00:00:00,0.290,0.350,0.285,0.320,16770000,5356200,179,0
2018-3-28,00:00:00,0.450,0.520,0.390,0.500,68690000,32533050,431,0
2018-3-29,00:00:00,0.500,0.590,0.480,0.540,21870000,11772250,272,0
2018-4-3,00:00:00,0.590,0.620,0.520,0.550,20590000,11967400,117,0
2018-4-4,00:00:00,0.530,0.630,0.530,0.630,2380000,1406400,44,0
2018-4-6,00:00:00,0.600,0.620,0.550,0.580,1110000,651700,25,0
2018-4-9,00:00:00,0.550,0.590,0.510,0.530,390000,213700,16,0
2018-4-10,00:00:00,0.540,0.540,0.460,0.470,860000,413850,27,0
2018-4-11,00:00:00,0.415,0.475,0.415,0.465,1010000,445700,14,0
2018-4-12,00:00:00,0.445,0.540,0.440,0.520,600000,288150,20,0
2018-4-13,00:00:00,0.500,0.560,0.500,0.550,60000,32300,3,0
2018-4-16,00:00:00,0.600,0.630,0.600,0.620,380000,235500,9,0
2018-4-17,00:00:00,0.600,0.660,0.600,0.660,90000,56600,5,0
2018-4-18,00:00:00,0.630,0.640,0.630,0.630,160000,101100,0,0
2018-4-19,00:00:00,0.590,0.590,0.590,0.590,10000,5900,1,0
2018-4-20,00:00:00,0.610,0.630,0.610,0.630,130000,80700,4,0
2018-4-23,00:00:00,0.630,0.680,0.630,0.680,570000,378100,7,0
2018-4-25,00:00:00,0.720,0.770,0.710,0.770,40000,29300,4,0
