日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2012-8-14,00:00:00,0.068,0.072,0.054,0.072,104200000,6417410,0,0
2012-8-15,00:00:00,0.056,0.058,0.046,0.046,123840000,6508960,0,0
2012-8-16,00:00:00,0.055,0.056,0.033,0.034,163500000,8424260,0,0
2012-8-17,00:00:00,0.050,0.061,0.049,0.055,274340000,14797670,0,0
2012-8-20,00:00:00,0.038,0.056,0.032,0.051,31840000,1491180,0,0
2012-8-21,00:00:00,0.040,0.055,0.039,0.052,519420000,25897080,0,0
2012-8-22,00:00:00,0.035,0.037,0.026,0.027,43650000,1378720,0,0
2012-8-23,00:00:00,0.045,0.057,0.045,0.055,209720000,10907520,0,0
2012-8-24,00:00:00,0.025,0.030,0.022,0.026,38770000,1034600,0,0
2012-8-27,00:00:00,0.030,0.031,0.014,0.015,14840000,348750,0,0
2013-7-31,00:00:00,0.920,0.920,0.790,0.810,4400000,3676000,0,0
2013-8-1,00:00:00,0.860,0.890,0.860,0.890,2000000,1755000,0,0
2013-8-2,00:00:00,0.870,0.910,0.870,0.890,1100000,977000,0,0
2013-8-5,00:00:00,0.930,1.010,0.920,1.000,2200000,2075000,0,0
2013-8-6,00:00:00,0.990,1.060,0.990,1.040,1280000,1325600,0,0
2013-8-7,00:00:00,1.030,1.080,0.890,0.890,3900000,3773100,0,0
2013-8-8,00:00:00,0.910,0.920,0.840,0.840,600000,536500,0,0
2013-8-9,00:00:00,0.850,0.860,0.840,0.860,1200000,1021000,0,0
2013-8-12,00:00:00,0.830,0.970,0.830,0.950,2840000,2640000,0,0
2013-8-15,00:00:00,0.830,1.070,0.830,0.950,5070000,4914400,0,0
2013-8-16,00:00:00,0.910,1.040,0.910,0.930,6750000,6576300,0,0
2013-8-22,00:00:00,0.840,0.860,0.840,0.870,200000,170000,0,0
2013-8-23,00:00:00,0.860,0.860,0.840,0.840,600000,511000,0,0
2013-8-26,00:00:00,0.870,0.870,0.870,0.850,20000,17400,0,0
2013-9-2,00:00:00,0.980,0.980,0.980,1.030,20000,19600,0,0
2013-9-24,00:00:00,1.300,1.300,1.300,1.300,20000,26000,0,0
2013-9-25,00:00:00,1.330,1.330,1.330,1.360,20000,26600,0,0
2013-11-13,00:00:00,1.220,1.220,1.220,1.210,10000,12200,0,0
2013-11-19,00:00:00,1.450,1.450,1.450,1.450,10000,14500,0,0
2014-12-1,00:00:00,0.076,0.110,0.072,0.108,1425170000,120723880,1252,0
2014-12-2,00:00:00,0.106,0.112,0.059,0.073,65890000,5351060,204,0
2014-12-3,00:00:00,0.063,0.102,0.046,0.097,843170000,51880440,1048,0
2014-12-4,00:00:00,0.089,0.095,0.053,0.054,648080000,57179160,693,0
2014-12-5,00:00:00,0.037,0.043,0.015,0.015,37340000,1064990,123,0
2015-7-16,00:00:00,0.171,0.171,0.170,0.171,40000,6830,4,0
2015-7-28,00:00:00,0.066,0.103,0.066,0.087,1200000,103800,4,0
2015-7-29,00:00:00,0.099,0.110,0.077,0.088,1232630000,113998110,932,0
2015-7-30,00:00:00,0.074,0.075,0.065,0.065,1860000,131900,8,0
2015-7-31,00:00:00,0.083,0.083,0.074,0.081,180000,14040,2,0
2015-8-3,00:00:00,0.060,0.072,0.053,0.064,1600000,100340,7,0
2015-8-4,00:00:00,0.075,0.075,0.054,0.064,300000,19050,4,0
2015-8-5,00:00:00,0.074,0.074,0.074,0.079,100000,7400,1,0
2015-8-6,00:00:00,0.069,0.070,0.056,0.060,3044910000,190537760,2588,0
2015-8-7,00:00:00,0.069,0.080,0.065,0.071,1440950000,99140330,1014,0
2015-8-10,00:00:00,0.034,0.075,0.025,0.067,12800000,563870,59,0
2015-8-11,00:00:00,0.100,0.112,0.061,0.069,882040000,90313680,761,0
2015-8-12,00:00:00,0.033,0.055,0.011,0.011,2106020000,93917390,2317,0
2016-3-30,00:00:00,0.335,0.375,0.300,0.365,5068000,1713820,58,0
2016-3-31,00:00:00,0.400,0.405,0.325,0.360,3048000,1091180,27,0
2016-4-1,00:00:00,0.300,0.300,0.219,0.229,7316000,1795584,70,0
2016-4-5,00:00:00,0.115,0.174,0.087,0.087,2400000,317360,23,0
2017-2-20,00:00:00,0.044,0.050,0.044,0.048,892200000,41927930,379,0
2017-2-21,00:00:00,0.048,0.050,0.027,0.029,1393790000,61583220,743,0
2017-2-22,00:00:00,0.035,0.043,0.032,0.041,925750000,36054800,803,0
2017-2-23,00:00:00,0.039,0.048,0.036,0.042,41600000,1772050,144,0
2017-2-24,00:00:00,0.041,0.043,0.032,0.033,3592040000,133558990,2038,0
2017-2-27,00:00:00,0.032,0.039,0.022,0.028,150760000,4422920,343,0
2017-2-28,00:00:00,0.029,0.033,0.012,0.015,197720000,4042000,435,0
2017-3-1,00:00:00,0.019,0.022,0.013,0.016,83170000,1381560,231,0
2017-3-2,00:00:00,0.042,0.042,0.010,0.010,178850000,4184900,549,0
2017-12-18,00:00:00,0.058,0.062,0.054,0.060,11000000,634700,64,0
2017-12-19,00:00:00,0.061,0.068,0.060,0.062,13200000,850300,45,0
2017-12-20,00:00:00,0.075,0.077,0.062,0.067,23600000,1621400,111,0
2017-12-21,00:00:00,0.070,0.077,0.070,0.075,5200000,383100,30,0
2017-12-22,00:00:00,0.065,0.067,0.061,0.063,4200000,264700,42,0
2017-12-27,00:00:00,0.060,0.060,0.051,0.060,11000000,605800,57,0
2017-12-28,00:00:00,0.061,0.063,0.060,0.062,9200000,565400,31,0
2017-12-29,00:00:00,0.075,0.075,0.069,0.070,15100000,1075300,57,0
2018-1-2,00:00:00,0.044,0.048,0.036,0.046,35700000,1572800,178,0
2018-1-3,00:00:00,0.050,0.061,0.047,0.047,34100000,1914200,162,0
2018-1-4,00:00:00,0.053,0.054,0.038,0.042,18000000,818200,85,0
2018-1-5,00:00:00,0.036,0.039,0.030,0.033,18400000,633100,112,0
2018-1-8,00:00:00,0.040,0.042,0.033,0.039,28100000,1098700,104,0
2018-1-9,00:00:00,0.038,0.055,0.036,0.053,18000000,870900,32,0
2018-1-10,00:00:00,0.047,0.049,0.044,0.047,30900000,1417900,102,0
2018-1-11,00:00:00,0.037,0.044,0.037,0.042,20800000,861900,76,0
2018-1-12,00:00:00,0.040,0.045,0.039,0.042,24000000,995000,76,0
