日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2003-7-3,00:00:00,0.255,0.255,0.237,0.238,71300000,17816000,0,0
2003-7-4,00:00:00,0.238,0.238,0.173,0.187,17180000,3562000,0,0
2003-7-7,00:00:00,0.180,0.180,0.145,0.158,9940000,1533000,0,0
2003-7-8,00:00:00,0.151,0.154,0.144,0.149,3330000,490000,0,0
2003-7-9,00:00:00,0.150,0.158,0.145,0.155,2330000,358000,0,0
2003-7-10,00:00:00,0.157,0.160,0.152,0.153,2590000,406000,0,0
2003-7-11,00:00:00,0.154,0.159,0.154,0.159,1830000,287000,0,0
2003-7-14,00:00:00,0.164,0.169,0.161,0.169,5400000,898000,0,0
2003-7-15,00:00:00,0.170,0.173,0.162,0.165,6290000,1057000,0,0
2003-7-16,00:00:00,0.169,0.170,0.165,0.167,3940000,661000,0,0
2003-7-17,00:00:00,0.165,0.165,0.157,0.159,9480000,1525000,0,0
2003-7-18,00:00:00,0.158,0.158,0.153,0.153,4780000,747000,0,0
2003-7-21,00:00:00,0.151,0.156,0.150,0.156,4200000,640000,0,0
2003-7-22,00:00:00,0.152,0.163,0.152,0.161,4600000,734000,0,0
2003-7-23,00:00:00,0.165,0.166,0.157,0.158,4090000,660000,0,0
2003-7-24,00:00:00,0.156,0.165,0.156,0.160,5360000,860000,0,0
2003-7-25,00:00:00,0.158,0.164,0.158,0.163,3740000,602000,0,0
2003-7-28,00:00:00,0.169,0.169,0.164,0.166,4200000,699000,0,0
2003-7-29,00:00:00,0.164,0.164,0.162,0.163,2770000,451000,0,0
2003-7-30,00:00:00,0.162,0.163,0.156,0.160,6850000,1086000,0,0
2003-7-31,00:00:00,0.160,0.165,0.160,0.165,4130000,669000,0,0
2003-8-1,00:00:00,0.168,0.180,0.166,0.176,10140000,1728000,0,0
2003-8-4,00:00:00,0.176,0.182,0.176,0.178,3370000,597000,0,0
2003-8-5,00:00:00,0.176,0.182,0.174,0.180,4320000,769000,0,0
2003-8-6,00:00:00,0.177,0.181,0.176,0.180,3600000,640000,0,0
2003-8-7,00:00:00,0.182,0.192,0.181,0.187,7820000,1463000,0,0
2003-8-8,00:00:00,0.189,0.196,0.189,0.191,6680000,1282000,0,0
2003-8-11,00:00:00,0.190,0.191,0.180,0.181,6010000,1119000,0,0
2003-8-12,00:00:00,0.179,0.179,0.170,0.176,5640000,981000,0,0
2003-8-13,00:00:00,0.176,0.182,0.173,0.179,4110000,733000,0,0
2003-8-14,00:00:00,0.181,0.181,0.174,0.176,3640000,639000,0,0
2003-8-15,00:00:00,0.176,0.176,0.170,0.170,3670000,633000,0,0
2003-8-18,00:00:00,0.168,0.173,0.167,0.173,1730000,292000,0,0
2003-8-19,00:00:00,0.170,0.179,0.169,0.177,8110000,1422000,0,0
2003-8-20,00:00:00,0.174,0.175,0.172,0.172,2500000,433000,0,0
2003-8-21,00:00:00,0.170,0.175,0.170,0.173,4380000,759000,0,0
2003-8-22,00:00:00,0.177,0.177,0.173,0.175,2510000,439000,0,0
2003-8-25,00:00:00,0.176,0.186,0.176,0.182,10650000,1939000,0,0
2003-8-26,00:00:00,0.182,0.191,0.175,0.191,11820000,2136000,0,0
2003-8-27,00:00:00,0.190,0.225,0.190,0.206,12720000,2624000,0,0
2003-8-28,00:00:00,0.206,0.210,0.196,0.200,7380000,1467000,0,0
2003-8-29,00:00:00,0.198,0.210,0.198,0.210,4100000,834000,0,0
2003-9-1,00:00:00,0.211,0.218,0.210,0.216,3400000,729000,0,0
2003-9-2,00:00:00,0.216,0.223,0.216,0.223,2020000,442000,0,0
2003-9-3,00:00:00,0.225,0.226,0.218,0.225,3100000,685000,0,0
2003-9-4,00:00:00,0.230,0.230,0.217,0.225,1300000,284000,0,0
2003-9-5,00:00:00,0.230,0.230,0.215,0.215,850000,187000,0,0
2003-9-8,00:00:00,0.215,0.219,0.215,0.216,1130000,245000,0,0
2003-9-9,00:00:00,0.220,0.230,0.210,0.210,1850000,406000,0,0
2003-9-10,00:00:00,0.210,0.210,0.195,0.202,1550000,312000,0,0
2003-9-11,00:00:00,0.210,0.218,0.205,0.210,1130000,237000,0,0
2003-9-15,00:00:00,0.216,0.217,0.205,0.207,1260000,268000,0,0
2003-9-16,00:00:00,0.207,0.215,0.207,0.209,1320000,276000,0,0
2003-9-17,00:00:00,0.215,0.215,0.193,0.193,2780000,565000,0,0
2003-9-18,00:00:00,0.198,0.205,0.188,0.189,4000000,776000,0,0
2003-9-19,00:00:00,0.186,0.199,0.185,0.186,1850000,349000,0,0
2003-9-22,00:00:00,0.186,0.195,0.186,0.195,2260000,426000,0,0
2003-9-23,00:00:00,0.199,0.199,0.191,0.198,3230000,629000,0,0
2003-9-24,00:00:00,0.193,0.203,0.190,0.199,3850000,759000,0,0
2003-9-25,00:00:00,0.205,0.206,0.196,0.201,5350000,1079000,0,0
2003-9-26,00:00:00,0.199,0.205,0.194,0.201,5470000,1094000,0,0
2003-9-29,00:00:00,0.200,0.200,0.192,0.194,3960000,770000,0,0
2003-9-30,00:00:00,0.194,0.205,0.194,0.199,5910000,1180000,0,0
2003-10-3,00:00:00,0.197,0.202,0.195,0.196,1690000,334000,0,0
2003-10-6,00:00:00,0.196,0.206,0.195,0.196,7010000,1400000,0,0
2003-10-7,00:00:00,0.197,0.197,0.195,0.196,4160000,815000,0,0
2003-10-8,00:00:00,0.193,0.198,0.187,0.193,7610000,1473000,0,0
2003-10-9,00:00:00,0.191,0.195,0.190,0.192,5990000,1153000,0,0
2003-10-10,00:00:00,0.192,0.192,0.182,0.187,6100000,1146000,0,0
