日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2013-10-30,00:00:00,0.054,0.057,0.021,0.025,2260990000,107588784,0,0
2014-6-11,00:00:00,0.149,0.151,0.145,0.147,2820000,415320,11,0
2014-6-12,00:00:00,0.133,0.136,0.131,0.133,11670000,1554050,31,0
2014-6-13,00:00:00,0.136,0.147,0.134,0.146,3250000,464150,11,0
2014-6-16,00:00:00,0.138,0.138,0.132,0.132,3510000,467760,12,0
2014-6-17,00:00:00,0.128,0.128,0.124,0.124,70000,8760,2,0
2014-6-19,00:00:00,0.148,0.161,0.148,0.161,810000,126400,13,0
2014-6-20,00:00:00,0.157,0.157,0.145,0.147,680000,101980,6,0
2014-6-23,00:00:00,0.155,0.155,0.128,0.124,930000,129930,6,0
2014-6-24,00:00:00,0.124,0.124,0.124,0.127,30000,3720,2,0
2014-6-26,00:00:00,0.152,0.154,0.152,0.154,1200000,183600,2,0
2014-6-27,00:00:00,0.160,0.160,0.160,0.160,20000,3200,1,0
2014-6-30,00:00:00,0.169,0.169,0.148,0.159,90000,13970,6,0
2014-7-2,00:00:00,0.195,0.200,0.195,0.201,140000,27650,5,0
2014-7-3,00:00:00,0.201,0.202,0.200,0.201,160000,32080,4,0
2014-7-4,00:00:00,0.193,0.194,0.191,0.191,640000,122940,4,0
2014-7-7,00:00:00,0.196,0.196,0.196,0.196,40000,7840,2,0
2014-7-9,00:00:00,0.182,0.182,0.170,0.171,420000,73320,6,0
2014-7-10,00:00:00,0.185,0.198,0.185,0.198,380000,73900,4,0
2014-7-11,00:00:00,0.198,0.201,0.182,0.188,5820000,1119160,14,0
2014-7-14,00:00:00,0.191,0.191,0.178,0.179,330000,59620,6,0
2014-7-15,00:00:00,0.172,0.172,0.172,0.172,50000,8600,1,0
2014-7-16,00:00:00,0.174,0.175,0.174,0.174,80000,13950,2,0
2014-7-17,00:00:00,0.177,0.180,0.170,0.171,980000,174170,6,0
2014-7-18,00:00:00,0.167,0.167,0.167,0.167,40000,6680,2,0
2014-7-21,00:00:00,0.158,0.159,0.156,0.156,1190000,188010,8,0
2014-7-22,00:00:00,0.158,0.172,0.158,0.170,5760000,963750,24,0
2014-7-23,00:00:00,0.174,0.176,0.172,0.174,5500000,958150,17,0
2014-7-24,00:00:00,0.181,0.181,0.171,0.176,5660000,1007810,28,0
2014-7-25,00:00:00,0.178,0.192,0.178,0.192,6810000,1238710,30,0
2014-7-28,00:00:00,0.191,0.195,0.188,0.194,3550000,677380,19,0
2014-7-29,00:00:00,0.196,0.223,0.196,0.222,6590000,1389460,38,0
2014-7-30,00:00:00,0.233,0.270,0.233,0.250,6890000,1685250,63,0
2014-7-31,00:00:00,0.249,0.255,0.243,0.255,1300000,324120,16,0
2014-8-1,00:00:00,0.236,0.242,0.190,0.200,10720000,2257490,103,0
2014-8-4,00:00:00,0.190,0.203,0.187,0.199,1990000,385900,22,0
2014-8-6,00:00:00,0.188,0.192,0.185,0.192,3480000,649320,21,0
2014-8-7,00:00:00,0.187,0.199,0.180,0.194,4210000,802190,25,0
2014-8-8,00:00:00,0.185,0.186,0.163,0.164,3350000,595380,27,0
2014-8-11,00:00:00,0.186,0.201,0.186,0.199,3440000,669620,31,0
2014-8-12,00:00:00,0.202,0.210,0.198,0.209,1060000,214670,12,0
2014-8-13,00:00:00,0.212,0.212,0.208,0.210,2880000,609160,12,0
2014-8-14,00:00:00,0.205,0.212,0.203,0.203,1280000,263530,9,0
2014-8-15,00:00:00,0.203,0.208,0.203,0.205,1410000,289280,8,0
2014-8-18,00:00:00,0.184,0.199,0.184,0.199,1610000,303460,14,0
2014-8-19,00:00:00,0.208,0.217,0.207,0.217,830000,173920,9,0
2014-8-20,00:00:00,0.217,0.238,0.217,0.225,1240000,284490,13,0
2014-8-21,00:00:00,0.230,0.233,0.225,0.220,1870000,428670,12,0
2014-8-22,00:00:00,0.221,0.221,0.212,0.214,370000,79460,5,0
2014-8-25,00:00:00,0.219,0.232,0.219,0.230,530000,120880,4,0
2014-8-26,00:00:00,0.225,0.225,0.222,0.224,450000,100050,2,0
2014-8-27,00:00:00,0.226,0.226,0.210,0.212,2810000,630130,9,0
2014-8-28,00:00:00,0.213,0.213,0.192,0.192,1320000,255760,7,0
2014-8-29,00:00:00,0.176,0.186,0.169,0.174,900000,157870,12,0
2014-9-1,00:00:00,0.186,0.190,0.173,0.181,3390000,617340,16,0
2014-9-2,00:00:00,0.178,0.186,0.178,0.179,2100000,383550,11,0
2014-9-3,00:00:00,0.184,0.211,0.184,0.207,19810000,3848410,81,0
2014-9-4,00:00:00,0.196,0.199,0.187,0.193,5270000,1017560,35,0
2014-9-5,00:00:00,0.185,0.187,0.181,0.182,2790000,515170,27,0
2014-9-8,00:00:00,0.180,0.180,0.178,0.178,490000,87650,4,0
2014-9-10,00:00:00,0.168,0.168,0.150,0.151,8300000,1335750,49,0
2014-9-11,00:00:00,0.167,0.167,0.155,0.160,3580000,584980,24,0
2014-9-12,00:00:00,0.158,0.158,0.155,0.156,3630000,564880,13,0
2014-9-15,00:00:00,0.155,0.158,0.149,0.148,1260000,197240,7,0
2014-9-16,00:00:00,0.158,0.161,0.140,0.140,2110000,329730,13,0
2014-9-17,00:00:00,0.150,0.158,0.139,0.140,2480000,367830,20,0
2014-9-18,00:00:00,0.138,0.138,0.120,0.123,2900000,373830,24,0
2014-9-19,00:00:00,0.121,0.135,0.120,0.134,2550000,327350,15,0
2014-9-22,00:00:00,0.126,0.126,0.117,0.117,1390000,166930,18,0
2014-9-23,00:00:00,0.111,0.115,0.097,0.111,3860000,394260,24,0
2014-9-24,00:00:00,0.120,0.122,0.117,0.117,350000,42100,7,0
2014-9-25,00:00:00,0.129,0.130,0.121,0.123,2300000,285650,14,0
2014-9-26,00:00:00,0.113,0.113,0.106,0.109,170000,18750,4,0
2014-9-29,00:00:00,0.082,0.082,0.061,0.061,5510000,399910,27,0
2015-5-22,00:00:00,0.104,0.104,0.101,0.101,31740000,3276610,50,0
2015-5-28,00:00:00,0.092,0.093,0.019,0.020,3612930000,250526520,2272,0
2016-1-6,00:00:00,0.066,0.067,0.066,0.067,650000,43050,2,0
2016-1-7,00:00:00,0.044,0.044,0.044,0.044,380000,16720,2,0
2016-1-8,00:00:00,0.045,0.049,0.045,0.047,330000,15250,2,0
2016-1-11,00:00:00,0.030,0.034,0.030,0.030,700000,22120,4,0
2016-1-12,00:00:00,0.034,0.034,0.034,0.023,50000,1700,1,0
2016-1-13,00:00:00,0.033,0.036,0.033,0.028,1070000,35520,3,0
2016-1-14,00:00:00,0.017,0.025,0.017,0.028,1370000,27390,5,0
2016-1-15,00:00:00,0.022,0.022,0.015,0.016,1215000,22920,5,0
2016-12-13,00:00:00,0.154,0.163,0.154,0.163,426000,68785,4,0
2016-12-15,00:00:00,0.174,0.197,0.174,0.197,2840000,529397,25,0
2016-12-16,00:00:00,0.195,0.195,0.195,0.195,40000,7800,1,0
2016-12-19,00:00:00,0.208,0.209,0.208,0.209,424000,88404,2,0
2016-12-20,00:00:00,0.214,0.221,0.214,0.221,896000,195318,4,0
2016-12-23,00:00:00,0.217,0.217,0.217,0.217,80000,17360,1,0
2017-1-4,00:00:00,0.200,0.200,0.200,0.194,50000,10000,1,0
2017-1-6,00:00:00,0.180,0.188,0.179,0.188,1346000,245821,6,0
2017-1-9,00:00:00,0.188,0.190,0.188,0.188,560000,106200,3,0
2017-1-10,00:00:00,0.189,0.192,0.188,0.188,1228000,232178,6,0
2017-1-11,00:00:00,0.188,0.188,0.188,0.190,436000,81968,2,0
2017-1-12,00:00:00,0.189,0.194,0.189,0.194,1323000,253318,7,0
2017-1-16,00:00:00,0.188,0.198,0.180,0.182,1998000,378922,13,0
