日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
1998-1-5,00:00:00,0.340,0.340,0.340,0.340,50000,17000,0,0
1998-1-7,00:00:00,0.320,0.320,0.320,0.320,428000,136000,0,0
1998-1-22,00:00:00,0.255,0.265,0.255,0.250,736000,191000,0,0
1998-1-26,00:00:00,0.246,0.246,0.246,0.244,20000,4000,0,0
1998-1-27,00:00:00,0.248,0.248,0.248,0.248,170000,42000,0,0
1998-2-3,00:00:00,0.244,0.244,0.240,0.240,150000,36000,0,0
1998-2-4,00:00:00,0.244,0.244,0.238,0.239,150000,36000,0,0
1998-2-5,00:00:00,0.236,0.245,0.236,0.246,444000,107000,0,0
1998-2-9,00:00:00,0.247,0.300,0.247,0.300,790000,218000,0,0
1998-2-10,00:00:00,0.300,0.300,0.280,0.280,230000,68000,0,0
1998-2-11,00:00:00,0.280,0.285,0.280,0.280,562000,158000,0,0
1998-2-12,00:00:00,0.285,0.320,0.285,0.295,400000,120000,0,0
1998-2-13,00:00:00,0.275,0.275,0.275,0.275,100000,27000,0,0
1998-2-17,00:00:00,0.275,0.275,0.275,0.275,16000,4000,0,0
1998-2-18,00:00:00,0.260,0.280,0.260,0.280,120000,33000,0,0
1998-2-19,00:00:00,0.290,0.310,0.290,0.310,312000,94000,0,0
1998-2-20,00:00:00,0.310,0.310,0.290,0.295,70000,21000,0,0
1998-2-23,00:00:00,0.280,0.280,0.280,0.280,20000,5000,0,0
1998-2-24,00:00:00,0.300,0.300,0.300,0.300,26000,7000,0,0
1998-2-25,00:00:00,0.320,0.340,0.310,0.310,620000,201000,0,0
1998-2-26,00:00:00,0.320,0.335,0.320,0.335,210000,69000,0,0
1998-3-2,00:00:00,0.345,0.390,0.335,0.390,2310000,875000,0,0
1998-3-3,00:00:00,0.400,0.450,0.370,0.450,1380000,565000,0,0
1998-3-4,00:00:00,0.480,0.520,0.400,0.410,10172000,4529000,0,0
1998-3-5,00:00:00,0.420,0.465,0.400,0.400,6324000,2777000,0,0
1998-3-6,00:00:00,0.415,0.420,0.375,0.380,860000,341000,0,0
1998-3-9,00:00:00,0.400,0.400,0.395,0.400,740000,295000,0,0
1998-3-10,00:00:00,0.380,0.430,0.360,0.420,1242000,489000,0,0
1998-3-11,00:00:00,0.440,0.440,0.415,0.410,236000,99000,0,0
1998-3-16,00:00:00,0.380,0.380,0.365,0.385,230000,86000,0,0
1998-3-17,00:00:00,0.390,0.390,0.380,0.380,190000,73000,0,0
1998-3-18,00:00:00,0.375,0.375,0.370,0.370,200000,74000,0,0
1998-3-19,00:00:00,0.360,0.410,0.360,0.400,632000,247000,0,0
1998-3-20,00:00:00,0.380,0.400,0.380,0.380,70000,26000,0,0
1998-3-23,00:00:00,0.380,0.380,0.375,0.380,250000,94000,0,0
1998-3-24,00:00:00,0.380,0.380,0.380,0.380,90000,34000,0,0
1998-3-25,00:00:00,0.370,0.380,0.370,0.370,576000,213000,0,0
1998-3-26,00:00:00,0.390,0.390,0.370,0.370,200000,76000,0,0
1998-3-27,00:00:00,0.370,0.370,0.365,0.365,236000,87000,0,0
1998-3-30,00:00:00,0.360,0.360,0.360,0.360,200000,72000,0,0
1998-3-31,00:00:00,0.355,0.355,0.350,0.350,270000,95000,0,0
1998-4-2,00:00:00,0.335,0.340,0.335,0.340,220000,74000,0,0
1998-4-3,00:00:00,0.320,0.320,0.320,0.320,50000,15000,0,0
1998-4-7,00:00:00,0.335,0.335,0.335,0.335,38000,12000,0,0
1998-4-15,00:00:00,0.310,0.310,0.300,0.300,250000,76000,0,0
1998-4-16,00:00:00,0.310,0.350,0.310,0.335,650000,215000,0,0
1998-4-17,00:00:00,0.335,0.335,0.335,0.335,50000,16000,0,0
1998-4-20,00:00:00,0.310,0.310,0.310,0.330,30000,9000,0,0
1998-4-21,00:00:00,0.310,0.310,0.310,0.310,80000,24000,0,0
1998-4-27,00:00:00,0.300,0.305,0.295,0.305,650000,194000,0,0
1998-4-28,00:00:00,0.315,0.320,0.315,0.320,600000,191000,0,0
1998-4-29,00:00:00,0.300,0.300,0.300,0.300,40000,11000,0,0
1998-4-30,00:00:00,0.290,0.300,0.290,0.290,430000,125000,0,0
1998-5-4,00:00:00,0.270,0.270,0.270,0.270,130000,35000,0,0
1998-5-6,00:00:00,0.260,0.260,0.260,0.260,80000,20000,0,0
1998-5-8,00:00:00,0.260,0.265,0.260,0.265,120000,31000,0,0
1998-5-14,00:00:00,0.249,0.249,0.249,0.249,20000,4000,0,0
1998-5-19,00:00:00,0.246,0.246,0.242,0.242,50000,12000,0,0
1998-5-20,00:00:00,0.242,0.242,0.242,0.242,60000,14000,0,0
1998-5-21,00:00:00,0.242,0.242,0.242,0.242,40000,9000,0,0
1998-6-3,00:00:00,0.210,0.210,0.210,0.210,10000,2000,0,0
1998-6-4,00:00:00,0.210,0.210,0.210,0.200,30000,6000,0,0
1998-6-12,00:00:00,0.176,0.176,0.176,0.166,20000,3000,0,0
1998-6-23,00:00:00,0.140,0.140,0.140,0.140,50000,6000,0,0
1998-6-26,00:00:00,0.130,0.140,0.120,0.140,250000,32000,0,0
1998-6-29,00:00:00,0.135,0.135,0.135,0.135,80000,10000,0,0
1998-7-14,00:00:00,0.090,0.090,0.090,0.094,20000,1000,0,0
1998-7-27,00:00:00,0.117,0.118,0.117,0.118,196000,23000,0,0
1998-8-7,00:00:00,0.111,0.111,0.111,0.131,20000,2000,0,0
1998-9-9,00:00:00,0.116,0.116,0.116,0.116,20000,2000,0,0
1998-10-16,00:00:00,0.114,0.114,0.114,0.114,200000,22000,0,0
1998-10-20,00:00:00,0.116,0.120,0.116,0.150,80000,9000,0,0
1998-11-23,00:00:00,0.184,0.188,0.184,0.188,40000,7000,0,0
1998-12-23,00:00:00,0.160,0.160,0.150,0.150,300000,45000,0,0
1998-12-24,00:00:00,0.140,0.140,0.140,0.140,14000,1000,0,0
1998-12-28,00:00:00,0.140,0.140,0.140,0.140,50000,6000,0,0
1998-12-29,00:00:00,0.140,0.140,0.140,0.140,60000,8000,0,0
1998-12-30,00:00:00,0.140,0.140,0.140,0.140,20000,2000,0,0
1999-1-4,00:00:00,0.140,0.140,0.140,0.140,96000,13000,0,0
1999-1-8,00:00:00,0.141,0.141,0.141,0.141,20000,2000,0,0
1999-1-13,00:00:00,0.137,0.137,0.137,0.133,50000,6000,0,0
