日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2009-11-18,00:00:00,31.750,31.950,31.500,31.650,890500,28255436,0,0
2009-11-19,00:00:00,31.750,31.750,31.400,31.550,118100,3731125,0,0
2009-11-20,00:00:00,31.500,31.500,31.300,31.400,65100,2042420,0,0
2009-11-23,00:00:00,31.700,31.850,31.400,31.850,582900,18358090,0,0
2009-11-24,00:00:00,32.100,32.100,30.750,30.750,1212700,37354620,0,0
2009-11-25,00:00:00,30.900,31.550,30.500,31.500,240900,7463680,0,0
2009-11-26,00:00:00,31.350,31.350,30.150,30.150,61700,1869605,0,0
2009-11-27,00:00:00,30.200,30.250,29.200,29.200,512000,15044500,0,0
2009-11-30,00:00:00,29.750,30.500,29.700,30.450,332600,10005970,0,0
2009-12-1,00:00:00,30.550,30.900,30.150,30.850,105300,3197590,0,0
2009-12-2,00:00:00,30.550,31.300,30.550,31.050,15800,492685,0,0
2009-12-3,00:00:00,30.800,31.200,30.800,30.950,40800,1265015,0,0
2009-12-4,00:00:00,31.600,31.750,31.500,31.600,496200,15681515,0,0
2009-12-7,00:00:00,31.900,31.900,31.450,31.550,306700,9697535,0,0
2009-12-8,00:00:00,31.200,31.800,31.200,31.250,33200,1043800,0,0
2009-12-9,00:00:00,31.000,31.000,30.650,30.650,93700,2876900,0,0
2009-12-10,00:00:00,30.900,30.900,30.500,30.750,262300,8032005,0,0
2009-12-11,00:00:00,31.200,31.200,30.950,30.700,92500,2869800,0,0
2009-12-14,00:00:00,30.250,31.400,30.100,31.100,694600,21272184,0,0
2009-12-15,00:00:00,31.000,31.150,30.800,30.800,140400,4356825,0,0
2009-12-16,00:00:00,31.100,31.100,30.450,30.450,70700,2172135,0,0
2009-12-17,00:00:00,30.500,30.500,29.850,29.850,269000,8185950,0,0
2009-12-18,00:00:00,29.600,29.600,29.100,29.200,252400,7392465,0,0
2009-12-21,00:00:00,29.000,29.250,29.000,29.050,175100,5094205,0,0
2009-12-22,00:00:00,29.400,29.400,28.850,28.850,14236,416320,0,0
2009-12-23,00:00:00,28.650,29.200,28.650,29.200,45700,1324180,0,0
2009-12-24,00:00:00,29.550,29.650,29.400,29.500,74300,2185255,0,0
2009-12-28,00:00:00,30.400,30.400,29.400,29.700,934100,27873836,0,0
2009-12-29,00:00:00,29.600,29.750,29.400,29.700,8800,260245,0,0
2009-12-30,00:00:00,29.900,30.350,29.900,30.600,257700,7722320,0,0
2009-12-31,00:00:00,31.000,31.000,30.600,30.700,21400,658310,0,0
2010-1-4,00:00:00,31.250,31.250,30.400,30.400,222400,6841955,0,0
2010-1-5,00:00:00,30.250,30.900,30.250,30.850,856300,26187004,0,0
2010-1-6,00:00:00,30.850,30.850,30.250,30.400,323600,9879630,0,0
2010-1-7,00:00:00,30.250,30.400,29.600,29.750,637300,19100584,0,0
2010-1-8,00:00:00,29.800,29.850,29.550,29.700,275000,8169755,0,0
2010-1-11,00:00:00,30.600,30.600,29.700,29.800,1112400,33812936,0,0
2010-1-12,00:00:00,29.800,30.100,29.500,29.900,596800,17776410,0,0
2010-1-13,00:00:00,29.800,29.800,29.150,29.150,722800,21232070,0,0
2010-1-14,00:00:00,29.400,29.550,29.150,29.250,265000,7754885,0,0
2010-1-15,00:00:00,29.450,29.750,29.400,29.400,886600,26150396,0,0
2010-1-18,00:00:00,29.500,29.650,29.450,29.650,265300,7848880,0,0
2010-1-19,00:00:00,29.750,30.000,29.700,30.000,455900,13625215,0,0
2010-1-20,00:00:00,29.600,29.650,29.100,29.150,371400,10963755,0,0
2010-1-21,00:00:00,29.200,29.300,28.900,29.100,522300,15199740,0,0
2010-1-22,00:00:00,28.950,30.000,28.450,30.000,1579819,45923344,0,0
2010-1-25,00:00:00,29.500,29.500,28.700,28.800,409400,11831600,0,0
2010-1-26,00:00:00,28.800,28.800,27.800,27.800,428600,12039300,0,0
2010-1-27,00:00:00,27.750,28.150,27.300,27.300,126400,3474915,0,0
2010-1-28,00:00:00,27.600,27.900,27.400,27.400,1109100,30670280,0,0
2010-1-29,00:00:00,27.500,27.800,27.450,27.550,96619,2666240,0,0
2010-2-1,00:00:00,27.100,27.200,27.000,27.150,87500,2372710,0,0
