日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-6-9,00:00:00,0.151,0.151,0.127,0.136,29270000,3978960,123,0
2017-6-12,00:00:00,0.134,0.134,0.082,0.090,46920000,4647480,250,0
2017-6-13,00:00:00,0.092,0.100,0.087,0.092,29700000,2756420,137,0
2017-6-14,00:00:00,0.100,0.103,0.080,0.086,55310000,4936190,255,0
2017-6-15,00:00:00,0.070,0.075,0.066,0.066,24330000,1729590,118,0
2017-6-16,00:00:00,0.075,0.075,0.062,0.062,13920000,979770,62,0
2017-6-19,00:00:00,0.104,0.117,0.096,0.110,44740000,4748850,168,0
2017-6-20,00:00:00,0.114,0.116,0.094,0.095,47350000,4781650,245,0
2017-6-21,00:00:00,0.076,0.113,0.075,0.087,64180000,6203890,245,0
2017-6-22,00:00:00,0.099,0.104,0.087,0.089,60400000,5703710,261,0
2017-6-23,00:00:00,0.090,0.091,0.079,0.082,29300000,2482600,137,0
2017-6-26,00:00:00,0.090,0.101,0.083,0.098,39070000,3702030,182,0
2017-6-27,00:00:00,0.102,0.103,0.092,0.096,46910000,4518290,263,0
2017-6-28,00:00:00,0.091,0.091,0.077,0.084,37450000,3094980,218,0
2017-6-29,00:00:00,0.096,0.129,0.094,0.110,51040000,5223170,232,0
2017-6-30,00:00:00,0.095,0.101,0.087,0.098,33280000,3130520,133,0
2017-7-3,00:00:00,0.102,0.127,0.096,0.105,25990000,2894860,111,0
2017-7-4,00:00:00,0.107,0.111,0.064,0.069,21390000,1699600,100,0
2017-7-5,00:00:00,0.064,0.075,0.055,0.071,27410000,1874250,93,0
2017-7-6,00:00:00,0.062,0.074,0.062,0.069,26820000,1927910,44,0
2017-7-7,00:00:00,0.068,0.070,0.061,0.066,10640000,691550,27,0
2017-7-10,00:00:00,0.063,0.075,0.063,0.072,6560000,461820,16,0
2017-7-11,00:00:00,0.071,0.096,0.071,0.093,13280000,1109860,49,0
2017-7-12,00:00:00,0.105,0.112,0.098,0.098,4530000,469820,14,0
2017-7-13,00:00:00,0.110,0.164,0.106,0.154,13500000,1771010,52,0
2017-7-14,00:00:00,0.156,0.167,0.144,0.160,10910000,1768490,24,0
2017-7-17,00:00:00,0.190,0.206,0.150,0.182,8120000,1484170,42,0
2017-7-18,00:00:00,0.176,0.192,0.165,0.178,7530000,1320080,18,0
2017-7-19,00:00:00,0.189,0.199,0.185,0.192,3990000,762040,15,0
2017-7-20,00:00:00,0.225,0.265,0.220,0.265,11180000,2740550,44,0
