日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2016-12-9,00:00:00,0.043,0.051,0.036,0.045,185580000,7876500,290,0
2016-12-12,00:00:00,0.039,0.084,0.036,0.080,1028940000,55549370,1225,0
2016-12-13,00:00:00,0.081,0.091,0.073,0.080,3618430000,299917460,2727,0
2016-12-14,00:00:00,0.067,0.073,0.058,0.071,1497160000,94394700,2137,0
2016-12-15,00:00:00,0.088,0.120,0.088,0.115,2114160000,211708960,1933,0
2016-12-16,00:00:00,0.122,0.122,0.106,0.120,767430000,90190540,849,0
2016-12-19,00:00:00,0.125,0.140,0.125,0.136,78260000,10493840,315,0
2016-12-20,00:00:00,0.138,0.152,0.132,0.147,42770000,6069030,201,0
2016-12-21,00:00:00,0.142,0.145,0.127,0.134,33500000,4494380,184,0
2016-12-22,00:00:00,0.140,0.159,0.138,0.156,33490000,5134920,135,0
2016-12-23,00:00:00,0.164,0.170,0.162,0.162,13130000,2191820,49,0
2016-12-28,00:00:00,0.164,0.170,0.141,0.144,6190000,970480,27,0
2016-12-29,00:00:00,0.148,0.159,0.143,0.143,6140000,917390,38,0
2016-12-30,00:00:00,0.133,0.133,0.117,0.121,17410000,2133040,72,0
2017-1-3,00:00:00,0.121,0.133,0.102,0.107,21960000,2412870,97,0
2017-1-4,00:00:00,0.105,0.114,0.098,0.110,22910000,2493240,86,0
2017-1-5,00:00:00,0.097,0.097,0.072,0.075,291560000,22007470,331,0
2017-1-6,00:00:00,0.065,0.073,0.057,0.067,2813640000,179793040,1743,0
2017-1-9,00:00:00,0.066,0.072,0.057,0.062,2769010000,177525120,1774,0
2017-1-10,00:00:00,0.060,0.065,0.045,0.047,397910000,22069930,881,0
2017-1-11,00:00:00,0.036,0.040,0.016,0.018,1147660000,25594350,1829,0
2017-1-12,00:00:00,0.016,0.041,0.012,0.029,1262650000,32239270,2477,0
2017-1-13,00:00:00,0.029,0.029,0.013,0.018,1113060000,21130130,2479,0
2017-1-16,00:00:00,0.024,0.052,0.024,0.043,1312410000,55897610,1697,0
2017-1-17,00:00:00,0.038,0.047,0.028,0.030,646450000,24065750,1756,0
2017-1-18,00:00:00,0.024,0.024,0.010,0.010,129080000,1957480,288,0
2017-8-31,00:00:00,0.022,0.022,0.019,0.019,20000,410,2,0
2017-9-1,00:00:00,0.026,0.030,0.020,0.020,11750000,284520,13,0
2017-9-4,00:00:00,0.015,0.015,0.012,0.012,500000,6600,2,0
2017-12-29,00:00:00,0.142,0.155,0.118,0.150,5020000,651090,21,0
2018-1-2,00:00:00,0.178,0.260,0.178,0.255,44050000,10262000,124,0
2018-1-3,00:00:00,0.325,0.345,0.285,0.310,28710000,9044600,119,0
2018-1-4,00:00:00,0.345,0.415,0.330,0.405,24700000,9614200,98,0
2018-1-5,00:00:00,0.440,0.455,0.365,0.405,17860000,7058950,116,0
2018-1-8,00:00:00,0.455,0.485,0.440,0.470,11440000,5214250,62,0
2018-1-9,00:00:00,0.500,0.560,0.480,0.540,16510000,8515050,65,0
2018-1-10,00:00:00,0.500,0.560,0.495,0.500,8240000,4260600,36,0
2018-1-11,00:00:00,0.450,0.455,0.385,0.390,29370000,11919950,117,0
2018-1-12,00:00:00,0.420,0.495,0.395,0.495,34680000,15690700,105,0
2018-1-15,00:00:00,0.560,0.570,0.430,0.435,21900000,11237450,92,0
2018-1-16,00:00:00,0.440,0.530,0.440,0.530,17310000,8518300,74,0
2018-1-17,00:00:00,0.510,0.580,0.490,0.560,18080000,9605250,70,0
2018-1-18,00:00:00,0.600,0.630,0.530,0.570,26220000,15528200,86,0
2018-1-19,00:00:00,0.580,0.610,0.570,0.600,3860000,2264900,37,0
2018-1-22,00:00:00,0.600,0.680,0.600,0.680,1710000,1098700,31,0
2018-1-23,00:00:00,0.740,0.810,0.740,0.810,2780000,2152200,46,0
2018-1-24,00:00:00,0.810,0.820,0.760,0.810,12170000,9630600,59,0
2018-1-25,00:00:00,0.750,0.750,0.700,0.690,1100000,793700,28,0
2018-1-26,00:00:00,0.770,0.780,0.730,0.780,6630000,5161300,20,0
2018-1-29,00:00:00,0.820,0.850,0.770,0.800,8790000,7161900,33,0
2018-1-30,00:00:00,0.770,0.780,0.710,0.720,540000,405300,21,0
2018-1-31,00:00:00,0.680,0.770,0.650,0.760,3600000,2446700,42,0
2018-2-1,00:00:00,0.720,0.720,0.700,0.700,360000,256100,11,0
2018-2-2,00:00:00,0.620,0.700,0.610,0.640,4540000,2919200,28,0
2018-2-5,00:00:00,0.475,0.560,0.465,0.550,7150000,3560550,74,0
2018-2-6,00:00:00,0.340,0.360,0.171,0.201,58940000,15863270,323,0
2018-2-7,00:00:00,0.395,0.410,0.219,0.245,29530000,9470010,174,0
2018-2-8,00:00:00,0.250,0.320,0.236,0.290,30240000,8437900,134,0
2018-2-9,00:00:00,0.066,0.121,0.040,0.056,49340000,4662000,280,0
