日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2013-12-10,00:00:00,0.184,0.185,0.182,0.184,3800000,699400,4,0
2013-12-11,00:00:00,0.172,0.172,0.158,0.158,4150000,692550,5,0
2013-12-12,00:00:00,0.152,0.152,0.152,0.152,1000000,152000,1,0
2013-12-16,00:00:00,0.144,0.144,0.144,0.144,2000000,288000,1,0
2013-12-17,00:00:00,0.146,0.146,0.146,0.146,150000,21900,1,0
2013-12-20,00:00:00,0.145,0.145,0.143,0.143,2850000,409150,4,0
2013-12-23,00:00:00,0.147,0.148,0.147,0.148,1100000,161800,2,0
2013-12-27,00:00:00,0.151,0.151,0.151,0.151,150000,22650,1,0
2013-12-30,00:00:00,0.145,0.145,0.145,0.145,100000,14500,1,0
2014-1-3,00:00:00,0.129,0.129,0.129,0.129,100000,12900,1,0
2014-1-6,00:00:00,0.124,0.124,0.123,0.123,150000,18500,2,0
2014-1-9,00:00:00,0.113,0.113,0.113,0.113,200000,22600,1,0
2014-1-13,00:00:00,0.119,0.119,0.116,0.117,400000,46800,4,0
2014-1-14,00:00:00,0.111,0.116,0.111,0.116,200000,22700,2,0
2014-1-15,00:00:00,0.108,0.109,0.108,0.109,500000,54400,2,0
2014-1-16,00:00:00,0.118,0.118,0.113,0.115,500000,58100,5,0
2014-1-17,00:00:00,0.114,0.125,0.114,0.117,400000,47700,4,0
2014-1-20,00:00:00,0.115,0.115,0.109,0.107,250000,28050,3,0
2014-1-22,00:00:00,0.116,0.118,0.116,0.116,2700000,315000,9,0
2014-1-23,00:00:00,0.120,0.120,0.109,0.109,4000000,448800,10,0
2014-1-24,00:00:00,0.103,0.103,0.103,0.101,100000,10300,2,0
2014-1-27,00:00:00,0.091,0.091,0.089,0.088,2150000,193550,4,0
2014-1-28,00:00:00,0.083,0.087,0.081,0.083,3200000,267050,16,0
2014-1-29,00:00:00,0.083,0.084,0.083,0.083,100000,8350,2,0
2014-1-30,00:00:00,0.074,0.075,0.067,0.078,7000000,497050,14,0
2014-2-4,00:00:00,0.062,0.063,0.059,0.058,3600000,225300,7,0
2014-2-5,00:00:00,0.064,0.064,0.063,0.063,150000,9500,2,0
2014-2-6,00:00:00,0.062,0.062,0.058,0.061,6500000,398700,7,0
2014-2-7,00:00:00,0.068,0.068,0.067,0.067,450000,30300,3,0
2014-2-10,00:00:00,0.072,0.072,0.067,0.072,6800000,464200,12,0
2014-2-11,00:00:00,0.078,0.084,0.075,0.084,7800000,609750,21,0
2014-2-12,00:00:00,0.083,0.083,0.074,0.076,16850000,1297250,41,0
2014-2-13,00:00:00,0.076,0.078,0.066,0.068,20550000,1439200,35,0
2014-2-14,00:00:00,0.072,0.077,0.069,0.076,25700000,1859550,48,0
2014-2-17,00:00:00,0.075,0.078,0.073,0.078,9600000,709300,20,0
2014-2-18,00:00:00,0.072,0.074,0.072,0.073,18600000,1354200,36,0
2014-2-19,00:00:00,0.073,0.073,0.071,0.072,3900000,281700,10,0
2014-2-20,00:00:00,0.072,0.072,0.065,0.067,23550000,1582400,41,0
2014-2-21,00:00:00,0.076,0.078,0.073,0.075,16450000,1233250,35,0
2014-2-24,00:00:00,0.072,0.075,0.069,0.072,23900000,1703200,49,0
2014-2-25,00:00:00,0.078,0.078,0.069,0.069,19450000,1465600,34,0
2014-2-26,00:00:00,0.070,0.071,0.069,0.070,12400000,870800,22,0
2014-2-27,00:00:00,0.072,0.076,0.072,0.076,11000000,802600,23,0
2014-2-28,00:00:00,0.074,0.076,0.072,0.074,14250000,1053450,31,0
2014-3-3,00:00:00,0.072,0.083,0.072,0.075,11100000,873750,25,0
2014-3-4,00:00:00,0.074,0.077,0.073,0.075,17800000,1328100,34,0
2014-3-5,00:00:00,0.079,0.080,0.070,0.074,24000000,1789700,45,0
2014-3-6,00:00:00,0.076,0.076,0.070,0.073,13150000,963800,26,0
2014-3-7,00:00:00,0.078,0.078,0.071,0.072,12700000,920600,29,0
2014-3-10,00:00:00,0.059,0.060,0.046,0.047,14450000,718400,32,0
2014-3-11,00:00:00,0.045,0.051,0.045,0.047,1200000,57000,11,0
2014-3-12,00:00:00,0.045,0.045,0.034,0.035,1350000,50650,9,0
2014-10-10,00:00:00,0.043,0.049,0.029,0.029,1518830000,65876650,1077,0
2015-4-22,00:00:00,0.052,0.056,0.044,0.052,2714130000,137010020,3495,0
2015-4-23,00:00:00,0.062,0.069,0.044,0.046,2425870000,155295830,2495,0
2015-4-24,00:00:00,0.049,0.055,0.032,0.054,2957250000,132700240,2659,0
2015-4-27,00:00:00,0.063,0.077,0.060,0.070,62380000,4254600,285,0
2015-4-28,00:00:00,0.068,0.074,0.059,0.069,21720000,1428310,124,0
2015-4-29,00:00:00,0.065,0.072,0.061,0.067,8870000,590740,70,0
2015-4-30,00:00:00,0.060,0.064,0.049,0.055,21170000,1185830,84,0
2015-5-4,00:00:00,0.063,0.067,0.052,0.056,8980000,513810,68,0
2015-5-5,00:00:00,0.060,0.061,0.029,0.036,425150000,16317570,837,0
2015-5-6,00:00:00,0.033,0.052,0.029,0.032,47450000,1879780,204,0
2015-5-7,00:00:00,0.024,0.028,0.016,0.016,22850000,478230,177,0
2016-7-6,00:00:00,0.064,0.074,0.051,0.067,193080000,11067480,540,0
2016-7-7,00:00:00,0.080,0.093,0.077,0.090,179800000,15546680,507,0
2016-7-8,00:00:00,0.080,0.084,0.063,0.072,235820000,16932740,867,0
2016-7-11,00:00:00,0.112,0.120,0.105,0.106,73280000,8039700,358,0
2016-7-12,00:00:00,0.120,0.144,0.116,0.141,67180000,8429550,334,0
2016-7-13,00:00:00,0.157,0.166,0.149,0.152,107580000,16765410,485,0
2016-7-14,00:00:00,0.152,0.177,0.146,0.178,74200000,11754490,383,0
2016-7-15,00:00:00,0.177,0.196,0.173,0.187,74280000,13754520,306,0
2016-7-18,00:00:00,0.197,0.201,0.183,0.196,68280000,13178230,292,0
2016-7-19,00:00:00,0.191,0.191,0.183,0.184,38680000,7230900,138,0
2016-7-20,00:00:00,0.195,0.210,0.194,0.208,30380000,6218760,103,0
2016-7-21,00:00:00,0.218,0.230,0.218,0.221,27800000,6225700,96,0
2016-7-22,00:00:00,0.208,0.215,0.208,0.214,34770000,7355530,107,0
2016-7-25,00:00:00,0.217,0.217,0.208,0.205,26600000,5601800,92,0
2016-7-26,00:00:00,0.203,0.238,0.203,0.224,65760000,14817740,163,0
2016-7-27,00:00:00,0.238,0.239,0.209,0.221,26060000,5851680,137,0
2016-8-4,00:00:00,0.191,0.191,0.179,0.186,5600000,1031650,28,0
2016-8-9,00:00:00,0.237,0.239,0.236,0.237,2000000,475500,4,0
2016-8-10,00:00:00,0.241,0.244,0.233,0.233,11180000,2683960,25,0
2016-8-11,00:00:00,0.233,0.250,0.233,0.245,8390000,2025870,32,0
2016-12-15,00:00:00,0.202,0.202,0.198,0.198,2020000,404000,2,0
2016-12-16,00:00:00,0.199,0.199,0.199,0.197,1020000,202980,1,0
2017-2-21,00:00:00,0.385,0.385,0.385,0.385,1540000,592900,7,0
2017-3-20,00:00:00,0.425,0.425,0.425,0.425,500000,212500,1,0
2017-4-7,00:00:00,0.385,0.385,0.380,0.385,1260000,480050,2,0
2017-5-24,00:00:00,0.550,0.550,0.550,0.550,10000,5500,1,0
2017-5-25,00:00:00,0.510,0.510,0.510,0.510,10000,5100,1,0
2017-8-16,00:00:00,0.730,0.730,0.730,0.730,200000,146000,1,0
2017-12-15,00:00:00,0.910,0.910,0.910,0.910,200000,182000,1,0
2017-12-21,00:00:00,0.950,0.960,0.950,0.960,2400000,2286000,12,0
2017-12-27,00:00:00,0.990,0.990,0.980,0.990,2910000,2863800,15,0
2018-4-13,00:00:00,0.068,0.072,0.061,0.062,113400000,7623750,220,0
2018-4-16,00:00:00,0.049,0.054,0.037,0.037,98600000,4676650,294,0
2018-4-17,00:00:00,0.038,0.048,0.032,0.032,125750000,4891700,339,0
2018-4-18,00:00:00,0.039,0.039,0.020,0.028,125850000,3835900,386,0
2018-4-19,00:00:00,0.030,0.042,0.030,0.038,81550000,2950950,92,0
2018-4-20,00:00:00,0.034,0.050,0.030,0.030,63550000,2567350,101,0
2018-4-23,00:00:00,0.034,0.050,0.034,0.044,52450000,2192650,78,0
2018-4-24,00:00:00,0.044,0.056,0.044,0.054,172350000,9101300,195,0
2018-4-25,00:00:00,0.043,0.045,0.038,0.039,396500000,16303150,316,0
