日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2014-6-19,00:00:00,0.076,0.095,0.076,0.092,9200000,767290,15,0
2014-7-3,00:00:00,0.043,0.045,0.038,0.044,700000,29600,5,0
2014-7-4,00:00:00,0.037,0.044,0.035,0.043,2840000,109010,11,0
2014-7-7,00:00:00,0.045,0.055,0.045,0.046,120000,6000,2,0
2014-7-8,00:00:00,0.045,0.047,0.045,0.045,120000,5490,3,0
2014-7-9,00:00:00,0.061,0.089,0.058,0.087,1300240000,93708080,898,0
2014-7-10,00:00:00,0.076,0.085,0.075,0.078,479410000,37473770,389,0
2014-7-11,00:00:00,0.085,0.087,0.063,0.073,27790000,2131610,140,0
2014-7-14,00:00:00,0.061,0.068,0.048,0.062,15420000,904310,59,0
2014-7-15,00:00:00,0.050,0.057,0.047,0.051,9660000,478060,30,0
2014-7-16,00:00:00,0.048,0.051,0.037,0.046,18200000,849500,48,0
2014-7-17,00:00:00,0.040,0.054,0.039,0.048,8060000,379080,31,0
2014-7-18,00:00:00,0.074,0.075,0.051,0.054,6750000,406600,34,0
2014-7-21,00:00:00,0.054,0.061,0.051,0.061,1048880000,57202280,661,0
2014-7-22,00:00:00,0.057,0.059,0.012,0.012,1005810000,45286000,860,0
2015-3-26,00:00:00,0.032,0.047,0.032,0.040,376260000,13881910,205,0
2015-3-27,00:00:00,0.042,0.042,0.034,0.037,425850000,16318160,226,0
2015-3-30,00:00:00,0.062,0.077,0.062,0.071,153050000,10358610,168,0
2015-3-31,00:00:00,0.078,0.081,0.070,0.073,49740000,3710110,96,0
2015-4-1,00:00:00,0.079,0.089,0.076,0.088,528970000,42907620,224,0
2015-4-2,00:00:00,0.097,0.104,0.093,0.103,24320000,2408640,27,0
2015-4-8,00:00:00,0.133,0.185,0.133,0.185,16620000,2381480,27,0
2015-4-9,00:00:00,0.325,0.325,0.237,0.248,9150000,2607260,19,0
2015-4-10,00:00:00,0.265,0.265,0.250,0.275,2900000,757850,5,0
2015-4-13,00:00:00,0.285,0.340,0.285,0.340,800000,239200,5,0
2015-4-14,00:00:00,0.305,0.330,0.300,0.320,360000,115400,5,0
2015-4-16,00:00:00,0.320,0.330,0.320,0.330,900000,289000,3,0
2015-4-17,00:00:00,0.350,0.350,0.345,0.330,900000,314500,2,0
2015-4-20,00:00:00,0.285,0.285,0.285,0.280,10000,2850,1,0
2015-4-21,00:00:00,0.320,0.320,0.320,0.350,90000,28800,1,0
2015-4-24,00:00:00,0.325,0.325,0.325,0.360,10000,3250,1,0
2015-6-30,00:00:00,0.199,0.199,0.199,0.215,20000,3980,1,0
2015-7-6,00:00:00,0.129,0.129,0.089,0.117,1500000,141820,4,0
2016-4-26,00:00:00,0.046,0.074,0.044,0.038,49670000,2926390,87,0
2016-4-27,00:00:00,0.036,0.052,0.025,0.037,98750000,4216000,229,0
2017-3-16,00:00:00,0.057,0.065,0.051,0.065,11870000,683110,38,0
2017-3-17,00:00:00,0.072,0.072,0.066,0.067,2800000,193730,19,0
2017-3-20,00:00:00,0.070,0.075,0.067,0.077,890000,63010,10,0
2017-3-21,00:00:00,0.083,0.088,0.082,0.084,710000,60500,9,0
2017-3-22,00:00:00,0.069,0.069,0.067,0.066,1240000,84870,9,0
2017-3-23,00:00:00,0.070,0.075,0.066,0.067,1420000,100900,12,0
2017-3-24,00:00:00,0.073,0.073,0.067,0.069,540000,37040,7,0
2017-3-27,00:00:00,0.065,0.070,0.060,0.060,480000,32740,6,0
2017-3-28,00:00:00,0.068,0.070,0.068,0.069,260000,18160,2,0
2017-3-31,00:00:00,0.056,0.056,0.054,0.054,2000000,110500,4,0
2017-4-3,00:00:00,0.058,0.059,0.058,0.059,980000,57330,3,0
2017-4-6,00:00:00,0.063,0.064,0.063,0.062,80000,5080,2,0
2017-4-7,00:00:00,0.055,0.057,0.052,0.060,730000,38790,10,0
2017-4-10,00:00:00,0.060,0.061,0.060,0.060,60000,3630,2,0
2017-4-11,00:00:00,0.062,0.062,0.047,0.049,190000,9460,6,0
2017-4-12,00:00:00,0.046,0.048,0.045,0.061,180000,8290,4,0
2017-4-13,00:00:00,0.058,0.058,0.058,0.059,80000,4640,2,0
2017-4-18,00:00:00,0.058,0.058,0.046,0.039,1080000,50910,6,0
2017-4-19,00:00:00,0.033,0.034,0.029,0.034,2260000,72120,10,0
