日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2014-7-8,00:00:00,3.110,3.310,3.000,3.010,88335000,275100840,4053,0
2014-7-9,00:00:00,2.990,3.020,2.840,2.950,21920000,64527380,1053,0
2014-7-10,00:00:00,2.950,3.120,2.840,3.100,11162000,33448455,620,0
2014-7-11,00:00:00,3.100,3.160,3.020,3.070,2616000,8063840,268,0
2014-7-14,00:00:00,3.070,3.450,3.000,3.270,15190000,50416330,708,0
2014-7-15,00:00:00,3.280,3.520,3.280,3.380,12275000,41862090,542,0
2014-7-16,00:00:00,3.400,3.460,3.330,3.410,5512000,18851216,460,0
2014-7-17,00:00:00,3.430,3.550,3.400,3.490,7773490,27126940,521,0
2014-7-18,00:00:00,3.480,3.690,3.420,3.590,4506000,16159070,301,0
2014-7-21,00:00:00,3.680,3.710,3.480,3.600,4705000,16957640,334,0
2014-7-22,00:00:00,3.650,3.650,3.510,3.600,4574000,16394035,240,0
2014-7-23,00:00:00,3.600,3.600,3.430,3.550,4141000,14575960,241,0
2014-7-24,00:00:00,3.500,3.540,3.380,3.450,4607000,15975450,204,0
2014-7-25,00:00:00,3.460,3.520,3.300,3.500,3214000,10930550,206,0
2014-7-28,00:00:00,3.500,3.500,3.370,3.480,2804000,9641006,336,0
2014-7-29,00:00:00,3.380,3.790,3.380,3.740,4354000,15727690,380,0
2014-7-30,00:00:00,3.700,3.700,3.540,3.600,2436000,8819540,170,0
2014-7-31,00:00:00,3.630,3.650,3.530,3.600,1375000,4964520,142,0
2014-8-1,00:00:00,3.570,3.700,3.540,3.620,2315000,8384860,340,0
2014-8-4,00:00:00,3.580,3.750,3.580,3.640,1915000,7011970,151,0
2014-8-6,00:00:00,3.680,3.750,3.570,3.750,1574000,5786670,105,0
2014-8-7,00:00:00,3.700,3.740,3.640,3.650,786000,2902180,57,0
2014-8-8,00:00:00,3.620,3.640,3.480,3.500,2860000,10068930,299,0
2014-8-11,00:00:00,3.600,3.700,3.560,3.650,3510000,12644820,349,0
2014-8-12,00:00:00,3.640,3.800,3.640,3.740,2279000,8530240,113,0
2014-8-13,00:00:00,3.740,3.780,3.710,3.720,1015000,3789350,49,0
2014-8-14,00:00:00,3.720,4.020,3.720,3.930,13780000,53111040,543,0
2014-8-15,00:00:00,4.000,4.340,4.000,4.220,9630000,40495976,835,0
2014-8-18,00:00:00,4.410,4.410,4.100,4.220,3551000,14918130,227,0
2014-8-19,00:00:00,4.230,4.500,4.230,4.410,2611000,11494900,232,0
2014-8-20,00:00:00,4.550,4.800,4.460,4.770,5543000,25666790,506,0
2014-8-21,00:00:00,4.770,4.800,4.440,4.550,6915000,31746475,1067,0
2014-8-22,00:00:00,4.500,4.600,4.480,4.580,1687000,7669380,185,0
2014-8-25,00:00:00,4.500,4.850,4.460,4.770,2704000,12814360,370,0
2014-8-26,00:00:00,4.870,4.950,4.720,4.780,3095000,14885658,269,0
2014-8-27,00:00:00,4.780,4.800,4.650,4.730,4634000,21874160,369,0
2014-8-28,00:00:00,4.750,5.100,4.660,4.760,6633000,32236065,520,0
2014-8-29,00:00:00,4.750,5.020,4.700,4.920,5934000,29211961,574,0
2014-9-1,00:00:00,5.170,5.310,5.000,5.180,4734000,24385800,688,0
2014-9-2,00:00:00,5.190,5.190,4.960,4.980,3283000,16506300,367,0
2014-9-3,00:00:00,4.980,5.100,4.890,5.090,2401000,12042990,225,0
2014-9-4,00:00:00,5.090,5.150,4.890,4.920,2708000,13395720,230,0
2014-9-5,00:00:00,4.910,5.060,4.830,4.840,2083000,10243130,296,0
2014-9-8,00:00:00,4.850,4.850,4.720,4.810,2027000,9683450,205,0
2014-9-10,00:00:00,4.760,4.930,4.650,4.920,1249000,5949260,229,0
2014-9-11,00:00:00,4.910,5.100,4.910,5.000,2103000,10545230,249,0
2014-9-12,00:00:00,5.090,5.220,5.020,5.160,3574000,18348980,469,0
2014-9-15,00:00:00,5.120,5.190,4.990,5.050,1797000,9045030,140,0
2014-9-16,00:00:00,5.010,5.020,4.860,4.940,1039000,5124060,157,0
2014-9-17,00:00:00,4.960,5.000,4.670,4.780,1400000,6757040,204,0
2014-9-18,00:00:00,4.850,5.040,4.800,4.940,1907000,9366440,356,0
2014-9-19,00:00:00,5.000,5.170,5.000,5.060,4957000,25230215,535,0
2014-9-22,00:00:00,5.030,5.140,5.020,5.070,1334000,6773460,162,0
2014-9-23,00:00:00,5.050,5.250,5.030,5.190,3949000,20473860,341,0
2014-9-24,00:00:00,5.190,5.500,5.190,5.410,5219000,28320250,643,0
2014-9-25,00:00:00,5.540,5.650,5.380,5.530,4783000,26475490,868,0
2014-9-26,00:00:00,5.440,5.800,5.440,5.740,4711000,26895690,535,0
2014-9-29,00:00:00,5.620,5.790,5.260,5.280,4873000,26814450,588,0
2014-9-30,00:00:00,5.280,5.520,5.120,5.420,2520000,13343756,377,0
2014-10-3,00:00:00,5.420,5.520,5.300,5.400,1774000,9641460,224,0
2014-10-6,00:00:00,5.420,5.650,5.300,5.410,2228000,12110640,260,0
2014-10-7,00:00:00,5.410,5.500,5.340,5.450,631000,3421720,92,0
2014-10-8,00:00:00,5.420,5.450,5.290,5.380,710000,3808255,104,0
2014-10-9,00:00:00,5.400,5.400,5.130,5.270,1391000,7331400,388,0
2014-10-10,00:00:00,5.230,5.310,5.110,5.190,1031000,5359600,176,0
2014-10-13,00:00:00,5.130,5.140,4.930,5.020,2264000,11375805,362,0
2014-10-14,00:00:00,4.960,5.080,4.920,4.970,692000,3445550,112,0
2014-10-15,00:00:00,5.000,5.280,4.960,5.260,1200000,6201565,218,0
2014-10-16,00:00:00,5.260,5.260,5.060,5.100,502000,2570200,96,0
2014-10-17,00:00:00,5.190,5.190,4.850,4.880,2258000,11162930,282,0
2014-10-20,00:00:00,4.910,5.050,4.850,4.920,1710000,8434630,274,0
2014-10-21,00:00:00,5.000,5.070,4.900,4.920,1326614,6589294,244,0
2014-10-22,00:00:00,4.920,5.130,4.850,5.060,2450000,12230950,369,0
2014-10-23,00:00:00,5.050,5.130,5.010,5.080,1593000,8087670,190,0
2014-10-24,00:00:00,5.070,5.320,5.070,5.240,1442000,7540780,221,0
2014-10-27,00:00:00,5.240,5.280,5.160,5.270,679000,3554200,93,0
2014-10-28,00:00:00,5.260,5.290,5.230,5.240,676000,3544320,117,0
2014-10-29,00:00:00,5.230,5.400,5.230,5.380,2052000,10992085,252,0
2014-10-30,00:00:00,5.410,5.410,5.240,5.270,888000,4704120,192,0
2014-10-31,00:00:00,5.320,5.380,5.080,5.350,1548000,8050610,276,0
2014-11-3,00:00:00,5.350,5.380,5.260,5.260,326000,1739860,49,0
2014-11-4,00:00:00,5.220,5.290,5.160,5.210,594000,3111640,162,0
2014-11-5,00:00:00,5.210,5.210,4.900,5.060,2304000,11517040,271,0
2014-11-6,00:00:00,5.060,5.080,4.900,4.990,2875000,14233460,206,0
2014-11-7,00:00:00,4.990,5.000,4.800,4.970,1480000,7270590,142,0
2014-11-10,00:00:00,4.970,4.970,4.780,4.860,1027000,4976600,132,0
2014-11-11,00:00:00,4.920,4.920,4.800,4.800,675000,3249590,116,0
2014-11-12,00:00:00,4.800,4.840,4.480,4.600,3644000,16822120,567,0
2014-11-13,00:00:00,4.650,4.650,3.950,4.490,7410000,31958705,1081,0
2014-11-14,00:00:00,4.470,4.740,4.470,4.680,2416000,11200700,362,0
2014-11-17,00:00:00,4.800,4.800,4.630,4.650,1363000,6449650,140,0
2014-11-18,00:00:00,4.600,4.600,4.430,4.520,873000,3939460,178,0
2014-11-19,00:00:00,4.480,4.590,4.340,4.370,2908000,13019640,304,0
2014-11-20,00:00:00,4.330,4.550,4.330,4.500,1235000,5548920,193,0
2014-11-21,00:00:00,4.720,4.750,4.540,4.690,2436000,11346270,459,0
2014-11-24,00:00:00,4.730,4.750,4.500,4.730,5200000,24224760,501,0
2014-11-25,00:00:00,4.780,4.780,4.390,4.540,4266000,19491390,328,0
2014-11-26,00:00:00,4.630,4.630,4.400,4.540,2777000,12521080,200,0
2014-11-27,00:00:00,4.630,4.630,4.380,4.440,2008000,8919605,174,0
2014-11-28,00:00:00,4.480,4.520,4.280,4.390,2566000,11187240,180,0
2014-12-1,00:00:00,4.350,4.350,3.780,4.060,5711000,23424460,578,0
2014-12-2,00:00:00,4.000,4.170,3.900,4.050,4355000,17560518,408,0
2014-12-3,00:00:00,4.050,4.300,4.050,4.240,3571000,14788012,245,0
2014-12-4,00:00:00,4.270,4.450,4.240,4.320,2953000,12816795,545,0
2014-12-5,00:00:00,4.290,4.290,4.120,4.160,1398000,5839000,261,0
2014-12-8,00:00:00,4.150,4.420,4.090,4.300,3850000,16570230,286,0
2014-12-9,00:00:00,4.240,4.410,4.190,4.250,2762000,11814230,331,0
2014-12-10,00:00:00,4.170,4.440,4.170,4.290,4638000,19796020,265,0
2014-12-11,00:00:00,4.200,4.250,3.890,3.980,5771000,22997340,245,0
2014-12-12,00:00:00,4.050,4.310,4.050,4.260,2543000,10705480,316,0
2014-12-15,00:00:00,4.160,4.430,4.150,4.390,1152000,5014970,82,0
