日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2016-11-29,00:00:00,0.270,0.305,0.270,0.295,5440000,1593550,84,0
2016-11-30,00:00:00,0.330,0.345,0.315,0.315,1660000,541850,23,0
2016-12-1,00:00:00,0.320,0.345,0.295,0.300,4090000,1333500,40,0
2016-12-2,00:00:00,0.290,0.290,0.243,0.260,2190000,583280,18,0
2016-12-5,00:00:00,0.241,0.243,0.230,0.227,480000,113700,6,0
2016-12-6,00:00:00,0.260,0.280,0.260,0.290,300000,83050,6,0
2016-12-7,00:00:00,0.310,0.310,0.305,0.310,250000,76500,2,0
2016-12-8,00:00:00,0.320,0.320,0.320,0.305,30000,9600,1,0
2016-12-9,00:00:00,0.260,0.305,0.260,0.290,180000,48750,4,0
2016-12-12,00:00:00,0.265,0.265,0.214,0.214,1520000,342870,8,0
2016-12-13,00:00:00,0.196,0.222,0.180,0.217,1800000,348520,8,0
2016-12-14,00:00:00,0.231,0.231,0.201,0.216,1050000,223350,7,0
2016-12-15,00:00:00,0.181,0.188,0.135,0.141,3140000,495980,23,0
2016-12-16,00:00:00,0.122,0.149,0.121,0.135,1500000,198880,9,0
2016-12-19,00:00:00,0.101,0.114,0.089,0.089,3200000,323680,20,0
2017-8-18,00:00:00,0.057,0.062,0.054,0.059,2300000,134698,27,0
2017-8-21,00:00:00,0.059,0.059,0.052,0.057,800000,44000,8,0
2017-8-22,00:00:00,0.065,0.065,0.061,0.064,1532000,97112,16,0
2017-8-24,00:00:00,0.072,0.072,0.068,0.069,1580000,110092,12,0
2017-8-25,00:00:00,0.066,0.073,0.062,0.073,2200000,142198,23,0
2017-8-28,00:00:00,0.076,0.076,0.071,0.073,804000,59104,11,0
2017-8-29,00:00:00,0.069,0.069,0.066,0.068,400000,27300,4,0
2017-8-30,00:00:00,0.069,0.075,0.069,0.074,552000,40000,5,0
2017-8-31,00:00:00,0.076,0.078,0.072,0.071,1434000,109266,15,0
2017-9-1,00:00:00,0.082,0.082,0.080,0.079,142000,11498,7,0
2017-9-4,00:00:00,0.084,0.084,0.078,0.080,1616000,130364,20,0
2017-9-5,00:00:00,0.075,0.076,0.073,0.074,840000,62460,12,0
2017-9-6,00:00:00,0.077,0.077,0.068,0.069,1614000,114806,19,0
2017-9-7,00:00:00,0.071,0.072,0.062,0.063,410000,27510,5,0
2017-9-8,00:00:00,0.057,0.062,0.057,0.059,1400000,83100,11,0
2017-9-11,00:00:00,0.070,0.070,0.068,0.069,1480000,102030,11,0
2017-9-12,00:00:00,0.077,0.077,0.069,0.069,3534000,255138,37,0
2017-9-13,00:00:00,0.067,0.069,0.063,0.067,3530000,231626,40,0
2017-9-14,00:00:00,0.065,0.067,0.061,0.065,29764000,1850894,31,0
2017-9-15,00:00:00,0.060,0.063,0.057,0.062,9166000,531620,38,0
2017-9-18,00:00:00,0.064,0.077,0.064,0.076,25760000,1853046,49,0
2017-9-19,00:00:00,0.078,0.083,0.068,0.068,14740000,1121864,49,0
2017-9-20,00:00:00,0.075,0.078,0.073,0.073,1536000,115450,34,0
2017-9-21,00:00:00,0.074,0.075,0.070,0.070,16828000,1223356,74,0
2017-9-22,00:00:00,0.070,0.072,0.068,0.069,2116000,147256,22,0
2017-9-25,00:00:00,0.067,0.067,0.060,0.062,900000,57540,13,0
2017-9-26,00:00:00,0.056,0.056,0.052,0.053,2690000,144030,26,0
2017-9-27,00:00:00,0.058,0.058,0.050,0.050,2084000,111022,20,0
2017-9-28,00:00:00,0.047,0.049,0.046,0.050,1800000,86662,14,0
2017-9-29,00:00:00,0.044,0.046,0.043,0.044,2940000,129068,25,0
2017-10-3,00:00:00,0.048,0.048,0.042,0.044,5602000,244910,30,0
2017-10-4,00:00:00,0.055,0.060,0.054,0.056,7936000,449782,32,0
2017-10-6,00:00:00,0.068,0.071,0.064,0.065,2926000,195064,24,0
2017-10-9,00:00:00,0.066,0.068,0.063,0.066,1730000,114140,24,0
2017-10-10,00:00:00,0.062,0.067,0.059,0.068,1272000,81428,23,0
2017-10-11,00:00:00,0.068,0.072,0.067,0.069,1658000,115106,14,0
2017-10-12,00:00:00,0.076,0.076,0.074,0.076,2068000,155328,12,0
2017-10-13,00:00:00,0.079,0.086,0.079,0.085,3020000,251184,20,0
2017-10-16,00:00:00,0.089,0.089,0.082,0.082,5780000,498680,33,0
2017-10-17,00:00:00,0.088,0.090,0.085,0.089,2310000,203220,13,0
2017-10-18,00:00:00,0.087,0.088,0.087,0.087,3148000,274940,20,0
2017-10-19,00:00:00,0.092,0.092,0.080,0.080,6112000,530676,33,0
2017-10-20,00:00:00,0.068,0.072,0.068,0.072,630000,43614,8,0
2017-10-23,00:00:00,0.066,0.066,0.063,0.063,160000,10110,2,0
2017-10-24,00:00:00,0.061,0.063,0.060,0.060,1666000,102318,4,0
2017-10-26,00:00:00,0.060,0.064,0.060,0.064,600000,38000,2,0
2017-10-27,00:00:00,0.071,0.072,0.071,0.072,16000,1142,2,0
2017-10-30,00:00:00,0.066,0.066,0.063,0.063,310000,20010,2,0
2017-10-31,00:00:00,0.061,0.061,0.061,0.061,516000,31476,2,0
2017-11-2,00:00:00,0.070,0.070,0.068,0.068,250000,17200,2,0
2017-11-3,00:00:00,0.071,0.072,0.071,0.072,246000,17612,2,0
2017-11-8,00:00:00,0.082,0.082,0.080,0.080,2352000,188664,4,0
2017-11-10,00:00:00,0.088,0.088,0.087,0.087,230000,20110,2,0
2017-11-13,00:00:00,0.094,0.120,0.094,0.125,2590000,281520,6,0
2017-11-14,00:00:00,0.133,0.133,0.133,0.131,170000,22610,1,0
2017-11-16,00:00:00,0.119,0.119,0.119,0.122,100000,11900,1,0
2017-11-17,00:00:00,0.129,0.129,0.129,0.129,72000,9288,1,0
2017-11-21,00:00:00,0.140,0.143,0.140,0.150,302000,43180,2,0
2017-11-23,00:00:00,0.138,0.138,0.138,0.141,200000,27600,1,0
2017-11-28,00:00:00,0.130,0.130,0.130,0.131,200000,26000,1,0
2017-12-5,00:00:00,0.098,0.098,0.098,0.098,300000,29400,1,0
2017-12-6,00:00:00,0.090,0.090,0.090,0.090,8000,720,1,0
2017-12-11,00:00:00,0.093,0.096,0.093,0.097,308000,29544,2,0
2017-12-12,00:00:00,0.108,0.110,0.102,0.103,1400000,147700,4,0
2017-12-21,00:00:00,0.106,0.106,0.104,0.104,260000,27160,2,0
2018-1-4,00:00:00,0.149,0.149,0.149,0.149,100000,14900,1,0
2018-1-15,00:00:00,0.152,0.152,0.152,0.150,60000,9120,1,0
2018-1-22,00:00:00,0.135,0.135,0.135,0.135,150000,20250,1,0
2018-2-6,00:00:00,0.091,0.091,0.091,0.085,50000,4550,1,0
2018-2-7,00:00:00,0.092,0.092,0.092,0.084,20000,1840,1,0
2018-2-8,00:00:00,0.092,0.092,0.092,0.092,50000,4600,1,0
2018-2-9,00:00:00,0.068,0.068,0.068,0.068,140000,9520,1,0
2018-2-12,00:00:00,0.076,0.076,0.076,0.076,600000,45600,2,0
2018-2-13,00:00:00,0.084,0.084,0.084,0.084,500000,42000,0,0
2018-2-15,00:00:00,0.104,0.104,0.104,0.104,100000,10400,1,0
2018-2-20,00:00:00,0.100,0.110,0.100,0.105,120000,13000,2,0
2018-2-23,00:00:00,0.108,0.108,0.108,0.108,10000,1080,1,0
2018-2-27,00:00:00,0.125,0.125,0.125,0.131,60000,7500,1,0
2018-2-28,00:00:00,0.124,0.131,0.124,0.131,510000,63310,2,0
2018-3-2,00:00:00,0.114,0.116,0.113,0.114,660000,75910,5,0
2018-3-26,00:00:00,0.137,0.139,0.135,0.145,200000,27400,4,0
2018-4-3,00:00:00,0.142,0.142,0.142,0.146,200000,28400,1,0
2018-4-11,00:00:00,0.162,0.165,0.162,0.191,200000,32700,2,0
2018-4-12,00:00:00,0.185,0.185,0.181,0.181,240000,43740,4,0
2018-4-17,00:00:00,0.147,0.157,0.146,0.149,468000,70530,8,0
2018-4-18,00:00:00,0.151,0.154,0.151,0.161,120000,18300,0,0
2018-4-19,00:00:00,0.166,0.169,0.157,0.159,760000,123390,12,0
2018-4-20,00:00:00,0.156,0.164,0.150,0.152,10624000,1677046,139,0
2018-4-23,00:00:00,0.150,0.153,0.145,0.150,1760000,265540,14,0
