日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2018-3-8,00:00:00,0.244,0.249,0.242,0.245,448000,109944,22,0
2018-3-14,00:00:00,0.240,0.240,0.240,0.244,8000,1920,2,0
2018-3-16,00:00:00,0.250,0.260,0.250,0.247,1008000,254540,9,0
2018-3-19,00:00:00,0.250,0.255,0.250,0.255,8000,2020,2,0
2018-3-20,00:00:00,0.245,0.250,0.238,0.250,32000,7800,8,0
2018-3-22,00:00:00,0.235,0.241,0.235,0.233,32000,7632,8,0
2018-4-4,00:00:00,0.142,0.142,0.136,0.129,32000,4400,8,0
2018-4-6,00:00:00,0.134,0.138,0.130,0.131,24000,3224,6,0
2018-4-9,00:00:00,0.163,0.163,0.158,0.158,16000,2588,4,0
2018-4-10,00:00:00,0.159,0.164,0.158,0.164,768000,125748,6,0
2018-4-13,00:00:00,0.200,0.203,0.193,0.203,200000,39196,28,0
2018-4-16,00:00:00,0.188,0.191,0.187,0.190,16000,3016,4,0
2018-4-17,00:00:00,0.175,0.193,0.167,0.174,1024000,183076,78,0
2018-4-20,00:00:00,0.210,0.222,0.210,0.207,8312000,1797688,30,0
2018-4-23,00:00:00,0.214,0.217,0.209,0.210,1216000,259180,19,0
2018-4-24,00:00:00,0.213,0.222,0.213,0.224,2052000,448420,15,0
2018-4-25,00:00:00,0.221,0.221,0.212,0.218,232000,50092,8,0
