日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2012-9-12,00:00:00,0.207,0.207,0.192,0.204,2040000,408430,0,0
2012-12-7,00:00:00,0.260,0.260,0.250,0.250,200000,51000,0,0
2013-12-19,00:00:00,0.077,0.142,0.077,0.129,42600000,3859350,40,0
2013-12-20,00:00:00,0.128,0.145,0.128,0.135,18780000,2515890,16,0
2013-12-23,00:00:00,0.116,0.124,0.116,0.121,21000000,2501500,24,0
2013-12-24,00:00:00,0.099,0.099,0.087,0.087,4100000,369900,5,0
2013-12-27,00:00:00,0.082,0.085,0.080,0.083,11940000,979890,10,0
2013-12-30,00:00:00,0.071,0.090,0.071,0.085,22940000,1833740,23,0
2013-12-31,00:00:00,0.075,0.075,0.075,0.076,3000000,225000,2,0
2014-1-2,00:00:00,0.071,0.092,0.070,0.074,110740000,8584140,87,0
2014-1-3,00:00:00,0.108,0.138,0.108,0.137,36220000,4665290,30,0
2014-1-6,00:00:00,0.156,0.165,0.151,0.152,14020000,2237900,11,0
2014-1-7,00:00:00,0.146,0.154,0.143,0.150,26900000,3942790,19,0
2014-1-8,00:00:00,0.129,0.137,0.108,0.116,45500000,5615720,29,0
2014-1-9,00:00:00,0.118,0.148,0.114,0.143,42190000,5107420,33,0
2014-1-10,00:00:00,0.144,0.145,0.127,0.132,29460000,3898790,28,0
2014-1-13,00:00:00,0.109,0.140,0.109,0.129,16480000,1972030,13,0
2014-1-14,00:00:00,0.142,0.143,0.132,0.141,14900000,2088400,14,0
2014-1-15,00:00:00,0.119,0.136,0.118,0.126,37160000,4782650,26,0
2014-1-16,00:00:00,0.121,0.121,0.118,0.117,3160000,375300,5,0
2014-1-17,00:00:00,0.130,0.130,0.086,0.098,9320000,912220,14,0
2014-1-20,00:00:00,0.112,0.131,0.104,0.126,35220000,4179310,37,0
2014-1-21,00:00:00,0.111,0.114,0.103,0.109,30720000,3305940,33,0
2014-1-22,00:00:00,0.119,0.119,0.102,0.107,102900000,10836390,98,0
2014-1-23,00:00:00,0.104,0.150,0.104,0.148,24260000,3252230,26,0
2014-1-24,00:00:00,0.169,0.183,0.163,0.181,45960000,7772620,55,0
2014-1-27,00:00:00,0.243,0.243,0.233,0.235,49620000,11699820,62,0
