日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2014-7-24,00:00:00,0.118,0.119,0.104,0.107,12650000,1461860,22,0
2014-7-25,00:00:00,0.102,0.110,0.099,0.101,10460000,1105200,25,0
2014-7-28,00:00:00,0.091,0.091,0.066,0.073,115320000,8413070,216,0
2014-7-29,00:00:00,0.072,0.075,0.045,0.048,1414790000,95225130,1340,0
2014-7-30,00:00:00,0.044,0.044,0.017,0.017,81520000,3130340,105,0
2015-4-16,00:00:00,0.185,0.186,0.166,0.173,43120000,7622410,42,0
2015-4-17,00:00:00,0.163,0.175,0.163,0.177,140000,23660,2,0
2015-4-20,00:00:00,0.173,0.244,0.173,0.244,27920000,5949320,31,0
2015-4-21,00:00:00,0.201,0.205,0.165,0.156,11520000,2191670,38,0
2015-4-22,00:00:00,0.161,0.177,0.140,0.155,82080000,12723200,79,0
2015-4-23,00:00:00,0.131,0.163,0.122,0.160,1129450000,145490210,963,0
2015-4-24,00:00:00,0.158,0.191,0.142,0.142,4300000,697210,27,0
2015-4-27,00:00:00,0.112,0.112,0.073,0.093,755450000,69531910,557,0
2015-4-28,00:00:00,0.101,0.116,0.087,0.093,1353350000,137034860,1166,0
2015-4-29,00:00:00,0.094,0.122,0.093,0.097,2483190000,259282190,1918,0
2015-4-30,00:00:00,0.113,0.144,0.105,0.132,66830000,8097780,263,0
2015-5-4,00:00:00,0.108,0.135,0.101,0.122,600900000,68208230,666,0
2015-5-5,00:00:00,0.120,0.192,0.107,0.173,1725700000,204592810,1877,0
2015-5-6,00:00:00,0.170,0.185,0.135,0.179,96940000,15399190,282,0
2015-5-7,00:00:00,0.196,0.235,0.189,0.230,45720000,9109970,149,0
2015-5-8,00:00:00,0.201,0.219,0.187,0.193,14740000,3004060,71,0
2015-5-11,00:00:00,0.180,0.199,0.175,0.182,8040000,1478140,45,0
2015-5-12,00:00:00,0.198,0.218,0.192,0.218,7960000,1592160,23,0
2015-5-13,00:00:00,0.215,0.241,0.205,0.233,7580000,1708340,49,0
2015-5-14,00:00:00,0.227,0.243,0.227,0.228,7660000,1799060,28,0
2015-5-15,00:00:00,0.216,0.223,0.154,0.171,10080000,2012640,40,0
2015-5-18,00:00:00,0.186,0.214,0.186,0.205,8200000,1609140,39,0
2015-5-19,00:00:00,0.198,0.198,0.180,0.185,8110000,1522040,36,0
2015-5-20,00:00:00,0.187,0.205,0.187,0.200,6590000,1272010,29,0
2015-5-21,00:00:00,0.208,0.214,0.190,0.197,4450000,897740,25,0
2015-5-22,00:00:00,0.176,0.178,0.140,0.146,13580000,2109980,61,0
2015-5-26,00:00:00,0.130,0.130,0.081,0.109,2314470000,217169520,1699,0
2015-5-27,00:00:00,0.113,0.139,0.109,0.136,27760000,3295960,139,0
2015-5-28,00:00:00,0.148,0.234,0.148,0.217,17610000,3225950,67,0
2015-5-29,00:00:00,0.230,0.234,0.201,0.212,3700000,801420,19,0
2015-6-1,00:00:00,0.218,0.218,0.171,0.189,3040000,576830,23,0
2015-6-2,00:00:00,0.213,0.218,0.192,0.203,3730000,766150,21,0
2015-6-3,00:00:00,0.209,0.209,0.177,0.192,7070000,1320390,36,0
2015-6-4,00:00:00,0.183,0.235,0.164,0.193,19320000,3761020,67,0
2015-6-5,00:00:00,0.189,0.230,0.189,0.229,2320000,488970,21,0
2015-6-8,00:00:00,0.234,0.250,0.213,0.225,1740000,389760,15,0
2015-6-9,00:00:00,0.230,0.255,0.230,0.250,3830000,929910,16,0
2015-6-10,00:00:00,0.250,0.285,0.250,0.285,230000,60950,4,0
2015-6-11,00:00:00,0.265,0.265,0.265,0.265,60000,15900,2,0
2015-6-12,00:00:00,0.242,0.255,0.229,0.223,310000,75460,5,0
2015-6-15,00:00:00,0.250,0.280,0.250,0.280,240000,62500,3,0
2015-6-16,00:00:00,0.285,0.295,0.285,0.300,180000,52800,5,0
2015-6-17,00:00:00,0.285,0.295,0.275,0.285,220000,61800,4,0
2015-6-19,00:00:00,0.265,0.280,0.265,0.280,420000,114300,3,0
2015-6-22,00:00:00,0.275,0.275,0.242,0.244,340000,88820,5,0
2015-6-23,00:00:00,0.233,0.233,0.204,0.209,520000,109660,7,0
2015-6-24,00:00:00,0.205,0.213,0.205,0.206,1900000,392400,7,0
2015-6-25,00:00:00,0.214,0.222,0.214,0.222,390000,84850,5,0
2015-6-26,00:00:00,0.255,0.285,0.255,0.270,760000,203100,12,0
2015-6-29,00:00:00,0.290,0.355,0.290,0.350,220000,72250,8,0
2015-6-30,00:00:00,0.340,0.340,0.310,0.310,80000,25700,2,0
2015-7-3,00:00:00,0.325,0.340,0.325,0.340,30000,10050,2,0
2015-7-6,00:00:00,0.340,0.340,0.340,0.410,10000,3400,1,0
2015-7-8,00:00:00,0.550,0.550,0.550,0.550,20000,11000,1,0
2015-7-10,00:00:00,0.465,0.465,0.465,0.460,10000,4650,1,0
2015-8-13,00:00:00,0.540,0.540,0.540,0.540,10000,5400,1,0
2017-1-13,00:00:00,0.056,0.057,0.055,0.056,1560000,87900,20,0
