日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2018-1-26,00:00:00,0.212,0.240,0.209,0.230,15420000,3563190,180,0
2018-1-29,00:00:00,0.236,0.238,0.200,0.200,12430000,2743580,130,0
2018-1-30,00:00:00,0.210,0.222,0.203,0.215,56750000,12179400,223,0
2018-1-31,00:00:00,0.212,0.218,0.199,0.222,53680000,11401630,155,0
2018-2-1,00:00:00,0.235,0.236,0.209,0.209,7140000,1625350,69,0
2018-2-2,00:00:00,0.202,0.224,0.199,0.217,16170000,3425780,136,0
2018-2-5,00:00:00,0.203,0.204,0.193,0.199,8000000,1600370,108,0
2018-2-6,00:00:00,0.161,0.161,0.128,0.129,6710000,934190,60,0
2018-2-7,00:00:00,0.153,0.153,0.100,0.108,4370000,545010,60,0
2018-2-8,00:00:00,0.117,0.128,0.109,0.110,3400000,390950,28,0
2018-2-9,00:00:00,0.082,0.092,0.082,0.084,1220000,101960,5,0
2018-2-12,00:00:00,0.080,0.087,0.080,0.085,2100000,177990,10,0
2018-2-13,00:00:00,0.093,0.097,0.085,0.085,1900000,176100,0,0
2018-2-14,00:00:00,0.081,0.090,0.081,0.090,720000,63560,7,0
2018-2-15,00:00:00,0.103,0.103,0.101,0.103,220000,22440,4,0
2018-2-21,00:00:00,0.129,0.159,0.129,0.159,1530000,231180,16,0
2018-2-22,00:00:00,0.153,0.160,0.147,0.151,3750000,572910,33,0
2018-2-23,00:00:00,0.161,0.180,0.161,0.181,1690000,285610,19,0
2018-2-26,00:00:00,0.186,0.187,0.161,0.173,10800000,1860940,102,0
2018-2-27,00:00:00,0.176,0.177,0.145,0.145,3620000,587370,30,0
2018-2-28,00:00:00,0.134,0.141,0.134,0.138,7570000,1039660,72,0
2018-3-1,00:00:00,0.133,0.149,0.133,0.148,4670000,663760,53,0
2018-3-2,00:00:00,0.137,0.139,0.132,0.132,5480000,743750,49,0
2018-3-5,00:00:00,0.144,0.147,0.127,0.129,16150000,2188650,80,0
2018-3-6,00:00:00,0.130,0.138,0.127,0.145,480000,63520,4,0
2018-3-7,00:00:00,0.144,0.150,0.135,0.138,1170000,166590,14,0
2018-3-8,00:00:00,0.150,0.159,0.150,0.155,440000,69150,2,0
2018-3-9,00:00:00,0.175,0.175,0.166,0.167,2340000,400810,17,0
2018-3-12,00:00:00,0.179,0.181,0.172,0.169,670000,116580,0,0
2018-3-13,00:00:00,0.166,0.175,0.165,0.165,530000,89760,7,0
2018-3-15,00:00:00,0.183,0.201,0.181,0.200,1850000,354770,23,0
2018-3-16,00:00:00,0.203,0.228,0.203,0.229,5500000,1213290,31,0
2018-3-19,00:00:00,0.220,0.225,0.210,0.213,4170000,907800,28,0
2018-3-20,00:00:00,0.212,0.218,0.201,0.213,6370000,1356830,19,0
2018-3-21,00:00:00,0.223,0.241,0.210,0.214,9730000,2236280,44,0
2018-3-22,00:00:00,0.223,0.233,0.209,0.212,4410000,985750,71,0
2018-3-23,00:00:00,0.180,0.190,0.180,0.176,1580000,296320,17,0
2018-3-26,00:00:00,0.163,0.184,0.163,0.189,4230000,740820,17,0
2018-3-27,00:00:00,0.215,0.222,0.212,0.220,3430000,747900,26,0
2018-3-28,00:00:00,0.208,0.213,0.196,0.195,1320000,272750,14,0
2018-3-29,00:00:00,0.188,0.202,0.181,0.196,440000,82620,9,0
2018-4-3,00:00:00,0.178,0.179,0.166,0.176,1420000,241680,17,0
2018-4-4,00:00:00,0.182,0.183,0.176,0.161,420000,76520,5,0
2018-4-6,00:00:00,0.165,0.167,0.151,0.159,7340000,1181260,54,0
2018-4-9,00:00:00,0.153,0.164,0.151,0.162,620000,97760,14,0
2018-4-10,00:00:00,0.179,0.197,0.174,0.196,1430000,269090,18,0
2018-4-11,00:00:00,0.211,0.211,0.200,0.194,2520000,511490,15,0
2018-4-13,00:00:00,0.193,0.193,0.182,0.182,220000,41340,3,0
2018-4-16,00:00:00,0.177,0.177,0.152,0.154,600000,95500,6,0
2018-4-17,00:00:00,0.147,0.151,0.144,0.141,400000,59150,5,0
2018-4-18,00:00:00,0.149,0.149,0.145,0.142,220000,32340,0,0
2018-4-19,00:00:00,0.156,0.158,0.145,0.150,2880000,432720,8,0
2018-4-20,00:00:00,0.147,0.147,0.146,0.140,200000,29300,2,0
2018-4-23,00:00:00,0.136,0.139,0.136,0.131,440000,59900,6,0
2018-4-24,00:00:00,0.159,0.166,0.158,0.164,3190000,510020,15,0
2018-4-25,00:00:00,0.153,0.179,0.150,0.170,2270000,372360,15,0
