日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-10-24,00:00:00,0.164,0.165,0.159,0.159,29048000,4760624,142,0
2017-10-25,00:00:00,0.162,0.165,0.161,0.161,14704000,2397224,61,0
2017-10-26,00:00:00,0.157,0.159,0.153,0.153,28592000,4479304,114,0
2017-10-27,00:00:00,0.156,0.158,0.152,0.152,7656000,1201068,40,0
2017-10-30,00:00:00,0.153,0.155,0.145,0.146,23680000,3593348,118,0
2017-10-31,00:00:00,0.143,0.144,0.142,0.140,11344000,1622136,48,0
2017-11-1,00:00:00,0.138,0.142,0.134,0.135,15152000,2109796,68,0
2017-11-2,00:00:00,0.131,0.135,0.127,0.127,27684000,3690420,114,0
2017-11-3,00:00:00,0.132,0.132,0.126,0.127,21432000,2777764,101,0
2017-11-6,00:00:00,0.120,0.120,0.114,0.119,21032000,2466128,100,0
2017-11-7,00:00:00,0.119,0.121,0.113,0.115,27448000,3236036,130,0
2017-11-8,00:00:00,0.115,0.124,0.112,0.114,60264000,7002896,236,0
2017-11-9,00:00:00,0.118,0.120,0.114,0.114,14512000,1714228,59,0
2017-11-10,00:00:00,0.116,0.120,0.110,0.116,33116000,3818892,118,0
2017-11-13,00:00:00,0.119,0.120,0.114,0.114,31264000,3695068,131,0
2017-11-14,00:00:00,0.115,0.116,0.108,0.108,22232000,2514136,91,0
2017-11-15,00:00:00,0.105,0.106,0.102,0.102,21496000,2242924,100,0
2017-11-16,00:00:00,0.101,0.102,0.099,0.100,9112000,926272,41,0
2017-11-17,00:00:00,0.101,0.102,0.091,0.091,26908000,2698196,104,0
2017-11-20,00:00:00,0.090,0.090,0.085,0.085,58672000,5149716,232,0
2017-11-21,00:00:00,0.087,0.098,0.085,0.090,56836000,5182128,238,0
2017-11-22,00:00:00,0.097,0.099,0.092,0.093,22924000,2226388,97,0
2017-11-23,00:00:00,0.099,0.110,0.090,0.091,69416000,7144864,287,0
2017-11-24,00:00:00,0.104,0.107,0.101,0.102,49788000,5186512,207,0
2017-11-27,00:00:00,0.106,0.107,0.104,0.104,26500000,2810320,103,0
2017-11-28,00:00:00,0.099,0.102,0.098,0.098,11688000,1161336,62,0
2017-11-29,00:00:00,0.103,0.106,0.099,0.099,17708000,1842652,75,0
2017-11-30,00:00:00,0.099,0.101,0.098,0.098,15580000,1557960,63,0
2017-12-1,00:00:00,0.101,0.102,0.095,0.095,22128000,2193472,0,0
2017-12-4,00:00:00,0.093,0.096,0.090,0.090,37484000,3552980,143,0
2017-12-5,00:00:00,0.090,0.092,0.087,0.087,16688000,1499780,71,0
2017-12-6,00:00:00,0.088,0.088,0.080,0.080,22360000,1893964,102,0
2017-12-7,00:00:00,0.081,0.082,0.075,0.075,20664000,1624756,91,0
2017-12-8,00:00:00,0.075,0.080,0.075,0.076,28176000,2183236,125,0
2017-12-11,00:00:00,0.080,0.082,0.079,0.079,9228000,743936,47,0
2017-12-12,00:00:00,0.079,0.079,0.074,0.074,11368000,869888,51,0
2017-12-13,00:00:00,0.075,0.080,0.075,0.078,18092000,1378160,86,0
2017-12-14,00:00:00,0.082,0.084,0.077,0.078,11576000,954936,59,0
2017-12-15,00:00:00,0.078,0.078,0.076,0.076,11532000,894804,51,0
2017-12-18,00:00:00,0.077,0.081,0.077,0.078,13180000,1042828,61,0
2017-12-19,00:00:00,0.077,0.080,0.075,0.075,14872000,1159252,65,0
2017-12-20,00:00:00,0.076,0.077,0.074,0.074,27572000,2112912,116,0
2017-12-21,00:00:00,0.072,0.077,0.072,0.074,14456000,1070840,60,0
2017-12-22,00:00:00,0.078,0.078,0.077,0.076,40000,3116,3,0
2017-12-27,00:00:00,0.077,0.080,0.076,0.077,19272000,1517136,72,0
2017-12-28,00:00:00,0.074,0.077,0.072,0.074,12948000,972504,61,0
2017-12-29,00:00:00,0.074,0.074,0.069,0.069,6420000,461876,33,0
2018-1-2,00:00:00,0.075,0.085,0.074,0.080,14004000,1120432,53,0
2018-1-3,00:00:00,0.084,0.090,0.081,0.084,51756000,4409036,192,0
2018-1-4,00:00:00,0.088,0.090,0.086,0.087,25764000,2268420,97,0
2018-1-5,00:00:00,0.087,0.091,0.087,0.089,20940000,1878900,85,0
2018-1-8,00:00:00,0.093,0.101,0.091,0.095,46224000,4429732,182,0
2018-1-9,00:00:00,0.101,0.102,0.095,0.095,37816000,3747736,145,0
2018-1-10,00:00:00,0.100,0.101,0.096,0.097,38532000,3798948,146,0
2018-1-11,00:00:00,0.096,0.097,0.092,0.092,13596000,1279784,67,0
2018-1-12,00:00:00,0.095,0.095,0.092,0.091,17340000,1626396,69,0
2018-1-15,00:00:00,0.095,0.095,0.084,0.085,20156000,1853576,101,0
2018-1-16,00:00:00,0.087,0.091,0.086,0.090,32424000,2864440,148,0
2018-1-17,00:00:00,0.097,0.117,0.097,0.111,128276000,14048448,372,0
2018-1-18,00:00:00,0.126,0.135,0.120,0.123,69256000,8840392,247,0
2018-1-19,00:00:00,0.128,0.139,0.127,0.128,93132000,12270900,313,0
2018-1-22,00:00:00,0.129,0.138,0.127,0.129,101588000,13520864,346,0
2018-1-23,00:00:00,0.133,0.139,0.129,0.136,83484000,11182960,285,0
2018-1-24,00:00:00,0.138,0.165,0.135,0.165,165744000,24307884,419,0
2018-1-25,00:00:00,0.162,0.164,0.148,0.148,13280000,2105076,44,0
2018-1-26,00:00:00,0.161,0.170,0.147,0.165,4268000,717724,19,0
2018-1-29,00:00:00,0.172,0.177,0.157,0.157,1720000,290740,12,0
2018-1-30,00:00:00,0.163,0.163,0.149,0.155,1744000,271232,17,0
2018-1-31,00:00:00,0.148,0.156,0.147,0.156,332000,49468,6,0
2018-2-1,00:00:00,0.154,0.154,0.148,0.148,360000,53880,3,0
2018-2-2,00:00:00,0.147,0.147,0.145,0.143,180000,26300,2,0
2018-2-5,00:00:00,0.125,0.128,0.125,0.128,24000,3048,2,0
2018-2-6,00:00:00,0.111,0.113,0.101,0.101,2152000,235524,10,0
2018-2-7,00:00:00,0.110,0.110,0.099,0.099,7416000,748468,17,0
2018-2-8,00:00:00,0.099,0.099,0.095,0.092,740000,71120,4,0
2018-2-9,00:00:00,0.080,0.080,0.074,0.074,620000,48880,3,0
2018-2-12,00:00:00,0.079,0.079,0.079,0.077,28000,2212,1,0
2018-2-13,00:00:00,0.087,0.087,0.074,0.074,104000,8396,0,0
2018-2-14,00:00:00,0.074,0.074,0.073,0.074,608000,44884,8,0
2018-2-15,00:00:00,0.078,0.083,0.078,0.081,1356000,109220,9,0
2018-2-20,00:00:00,0.077,0.079,0.077,0.076,144000,11288,2,0
2018-2-21,00:00:00,0.079,0.079,0.077,0.077,3448000,271592,4,0
2018-2-22,00:00:00,0.076,0.076,0.075,0.074,280000,21200,2,0
2018-2-23,00:00:00,0.079,0.079,0.078,0.078,1152000,90856,3,0
2018-2-26,00:00:00,0.078,0.084,0.078,0.081,272000,21996,5,0
2018-2-27,00:00:00,0.085,0.085,0.076,0.076,136000,10772,3,0
2018-2-28,00:00:00,0.073,0.073,0.070,0.070,4132000,299096,8,0
2018-3-1,00:00:00,0.074,0.074,0.074,0.073,8000,592,1,0
2018-3-2,00:00:00,0.069,0.069,0.066,0.066,7112000,484892,6,0
2018-3-6,00:00:00,0.070,0.079,0.070,0.075,640000,49600,4,0
2018-3-7,00:00:00,0.075,0.075,0.072,0.070,140000,10260,2,0
2018-3-9,00:00:00,0.073,0.073,0.072,0.072,376000,27396,3,0
2018-3-12,00:00:00,0.076,0.076,0.074,0.075,200000,15052,0,0
