日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-2-16,00:00:00,0.049,0.050,0.049,0.043,360000,17820,4,0
2017-2-17,00:00:00,0.050,0.050,0.050,0.047,360000,18000,4,0
2017-2-20,00:00:00,0.053,0.053,0.050,0.046,7400000,373650,70,0
2017-2-21,00:00:00,0.050,0.052,0.047,0.038,6240000,311820,64,0
2017-2-24,00:00:00,0.048,0.078,0.047,0.072,2244000,134006,33,0
2017-2-27,00:00:00,0.075,0.084,0.058,0.060,17028000,1216154,81,0
2017-2-28,00:00:00,0.056,0.056,0.045,0.049,3640000,186230,36,0
2017-3-1,00:00:00,0.049,0.064,0.049,0.051,4496000,261190,36,0
2017-3-2,00:00:00,0.045,0.048,0.042,0.042,2732000,121734,28,0
2017-3-3,00:00:00,0.032,0.038,0.030,0.033,2168000,73312,7,0
2017-3-6,00:00:00,0.029,0.032,0.023,0.034,2050000,60400,5,0
2017-3-7,00:00:00,0.048,0.051,0.041,0.042,5230000,245390,33,0
2017-3-8,00:00:00,0.044,0.080,0.044,0.072,37366000,2698018,129,0
2017-3-9,00:00:00,0.069,0.077,0.065,0.069,15962000,1092722,79,0
2017-3-10,00:00:00,0.064,0.070,0.055,0.068,14112000,911220,78,0
2017-3-13,00:00:00,0.069,0.071,0.060,0.073,11928000,810086,62,0
2017-3-14,00:00:00,0.072,0.077,0.061,0.064,24328000,1667286,107,0
2017-3-15,00:00:00,0.063,0.069,0.062,0.067,3332000,222374,26,0
2017-3-16,00:00:00,0.113,0.113,0.094,0.116,2064000,210988,21,0
2017-3-17,00:00:00,0.146,0.146,0.128,0.128,2410000,324940,26,0
2017-3-20,00:00:00,0.151,0.151,0.151,0.126,1120000,169120,1,0
2017-3-21,00:00:00,0.126,0.135,0.126,0.126,300000,39240,4,0
2017-3-22,00:00:00,0.115,0.124,0.114,0.122,780000,92820,13,0
2017-3-23,00:00:00,0.118,0.129,0.114,0.127,620000,75410,11,0
2017-3-24,00:00:00,0.126,0.159,0.125,0.159,818000,118300,13,0
2017-3-27,00:00:00,0.171,0.172,0.168,0.165,340000,57840,4,0
2017-3-28,00:00:00,0.161,0.162,0.152,0.161,2018000,318898,31,0
2017-4-3,00:00:00,0.171,0.199,0.164,0.200,3184000,606064,16,0
2017-4-6,00:00:00,0.190,0.196,0.170,0.168,10520000,1899750,133,0
2017-4-7,00:00:00,0.173,0.212,0.172,0.211,2420000,461220,38,0
2017-4-10,00:00:00,0.193,0.193,0.187,0.172,400000,76000,2,0
2017-4-11,00:00:00,0.186,0.186,0.166,0.172,1008000,170614,10,0
2017-4-12,00:00:00,0.168,0.172,0.168,0.172,200000,34000,4,0
2017-4-19,00:00:00,0.133,0.133,0.133,0.133,8000,1064,1,0
2017-4-20,00:00:00,0.143,0.153,0.139,0.150,1110000,159900,17,0
2017-4-24,00:00:00,0.134,0.139,0.127,0.143,1790000,239260,29,0
2017-4-25,00:00:00,0.154,0.154,0.139,0.139,120000,17280,3,0
2017-4-26,00:00:00,0.141,0.141,0.133,0.130,550000,74690,5,0
2017-4-27,00:00:00,0.140,0.140,0.130,0.131,4040000,560380,21,0
2017-4-28,00:00:00,0.133,0.136,0.117,0.122,5400000,680930,70,0
2017-5-2,00:00:00,0.122,0.124,0.118,0.122,2312000,278670,34,0
2017-5-4,00:00:00,0.123,0.123,0.114,0.114,5760000,678730,36,0
2017-5-8,00:00:00,0.110,0.110,0.108,0.109,110000,11950,3,0
2017-5-9,00:00:00,0.116,0.116,0.116,0.116,10000,1160,1,0
2017-5-10,00:00:00,0.139,0.154,0.137,0.153,3220000,465220,17,0
