日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2012-11-6,00:00:00,0.206,0.227,0.198,0.225,12520000,2692750,0,0
2012-11-7,00:00:00,0.211,0.223,0.209,0.217,4650000,999030,0,0
2012-11-8,00:00:00,0.185,0.185,0.163,0.169,3460000,607610,0,0
2012-11-9,00:00:00,0.167,0.167,0.129,0.131,7540000,1107560,0,0
2012-11-12,00:00:00,0.174,0.191,0.154,0.177,9050000,1512270,0,0
2012-11-13,00:00:00,0.174,0.201,0.153,0.157,17330000,3145500,0,0
2012-11-14,00:00:00,0.149,0.155,0.127,0.143,13650000,1972150,0,0
2013-10-18,00:00:00,0.052,0.061,0.052,0.060,6280000,364520,0,0
2013-10-21,00:00:00,0.060,0.060,0.053,0.055,5040000,271220,0,0
2013-10-22,00:00:00,0.056,0.061,0.056,0.058,12380000,720200,0,0
2013-10-23,00:00:00,0.064,0.064,0.056,0.056,8120000,478220,0,0
2013-10-24,00:00:00,0.051,0.051,0.044,0.048,24340000,1146900,0,0
2013-10-25,00:00:00,0.049,0.049,0.046,0.046,8320000,400840,0,0
2013-10-28,00:00:00,0.047,0.047,0.044,0.044,6700000,303000,0,0
2013-10-29,00:00:00,0.044,0.045,0.038,0.041,7760000,321300,0,0
2013-10-30,00:00:00,0.046,0.052,0.044,0.052,3000000,139800,0,0
2013-10-31,00:00:00,0.050,0.054,0.050,0.052,4580000,238060,0,0
2013-11-1,00:00:00,0.048,0.055,0.048,0.055,11460000,595540,0,0
2013-11-4,00:00:00,0.055,0.055,0.049,0.051,6760000,347300,0,0
2013-11-5,00:00:00,0.046,0.046,0.043,0.044,13820000,614020,0,0
2013-11-6,00:00:00,0.043,0.043,0.039,0.042,13400000,559900,0,0
2013-11-7,00:00:00,0.040,0.043,0.039,0.040,13760000,555080,0,0
2013-11-8,00:00:00,0.038,0.042,0.036,0.036,15800000,607020,0,0
2013-11-11,00:00:00,0.040,0.049,0.037,0.048,12880000,553120,0,0
2013-11-12,00:00:00,0.048,0.048,0.040,0.041,19500000,812040,0,0
2013-11-13,00:00:00,0.038,0.038,0.033,0.035,10180000,365260,0,0
2013-11-14,00:00:00,0.037,0.038,0.034,0.037,5040000,182180,0,0
2013-11-15,00:00:00,0.040,0.043,0.038,0.043,13320000,531880,0,0
2013-11-18,00:00:00,0.051,0.053,0.047,0.050,19200000,964020,0,0
2013-11-19,00:00:00,0.053,0.055,0.050,0.050,10820000,570360,0,0
2013-11-20,00:00:00,0.053,0.053,0.045,0.045,10000000,482640,0,0
2013-11-21,00:00:00,0.041,0.044,0.040,0.044,5040000,213020,0,0
2013-11-22,00:00:00,0.047,0.049,0.045,0.045,7320000,347500,22,0
2013-11-25,00:00:00,0.049,0.050,0.047,0.047,4280000,210420,15,0
2013-11-26,00:00:00,0.046,0.049,0.044,0.048,8180000,375820,17,0
2013-11-27,00:00:00,0.050,0.056,0.047,0.047,6580000,342100,24,0
2013-11-28,00:00:00,0.051,0.053,0.047,0.048,8720000,437860,34,0
2013-11-29,00:00:00,0.050,0.050,0.048,0.048,2320000,113920,8,0
2013-12-2,00:00:00,0.050,0.050,0.048,0.050,8720000,430020,27,0
2013-12-3,00:00:00,0.045,0.049,0.045,0.046,5780000,270740,22,0
2013-12-4,00:00:00,0.041,0.045,0.040,0.040,16980000,724700,48,0
2013-12-5,00:00:00,0.038,0.044,0.037,0.044,6200000,251640,28,0
2013-12-6,00:00:00,0.041,0.041,0.039,0.039,6900000,274460,20,0
2013-12-9,00:00:00,0.039,0.043,0.037,0.043,7820000,317180,26,0
2013-12-10,00:00:00,0.045,0.045,0.039,0.040,8760000,366220,27,0
2013-12-11,00:00:00,0.037,0.037,0.031,0.032,21520000,739320,59,0
2013-12-12,00:00:00,0.032,0.035,0.030,0.031,13000000,420440,34,0
2013-12-13,00:00:00,0.027,0.031,0.027,0.029,9720000,282400,34,0
2013-12-16,00:00:00,0.027,0.030,0.024,0.024,12880000,343760,42,0
2013-12-17,00:00:00,0.029,0.036,0.028,0.032,11660000,366220,35,0
2013-12-18,00:00:00,0.031,0.035,0.031,0.031,5280000,177780,20,0
2013-12-19,00:00:00,0.037,0.040,0.028,0.033,19620000,694340,55,0
2013-12-20,00:00:00,0.035,0.035,0.029,0.030,15120000,470360,37,0
2013-12-23,00:00:00,0.034,0.036,0.033,0.033,8200000,287040,24,0
2013-12-24,00:00:00,0.032,0.036,0.032,0.035,8500000,278800,24,0
2013-12-27,00:00:00,0.036,0.037,0.035,0.035,6920000,249280,18,0
2013-12-30,00:00:00,0.039,0.039,0.037,0.038,3820000,145100,14,0
2013-12-31,00:00:00,0.041,0.043,0.040,0.040,8560000,355160,19,0
2014-1-2,00:00:00,0.044,0.046,0.042,0.044,13880000,613600,53,0
2014-1-3,00:00:00,0.041,0.042,0.034,0.036,20860000,807960,54,0
2014-1-6,00:00:00,0.033,0.034,0.032,0.033,7680000,253780,24,0
2014-1-7,00:00:00,0.032,0.032,0.027,0.029,13980000,409860,45,0
2014-1-8,00:00:00,0.028,0.031,0.027,0.027,22980000,658900,63,0
2014-1-9,00:00:00,0.029,0.029,0.025,0.027,9860000,267100,25,0
2014-1-10,00:00:00,0.029,0.030,0.027,0.027,4020000,116480,12,0
2014-1-13,00:00:00,0.024,0.025,0.020,0.022,6340000,139720,23,0
2014-1-14,00:00:00,0.020,0.023,0.018,0.019,7900000,151980,28,0
2014-1-15,00:00:00,0.024,0.024,0.022,0.022,6480000,148640,15,0
2014-1-16,00:00:00,0.025,0.028,0.022,0.027,7560000,178380,25,0
2014-1-17,00:00:00,0.030,0.039,0.029,0.035,18480000,616300,60,0
2014-1-20,00:00:00,0.035,0.037,0.028,0.030,6780000,220080,17,0
2014-1-21,00:00:00,0.030,0.032,0.030,0.031,3020000,92480,11,0
2014-1-22,00:00:00,0.032,0.032,0.032,0.032,200000,6400,1,0
2014-1-23,00:00:00,0.028,0.028,0.021,0.024,4160000,102420,27,0
2014-1-24,00:00:00,0.022,0.022,0.019,0.021,7660000,158380,24,0
2014-1-27,00:00:00,0.010,0.013,0.010,0.013,18980000,200420,64,0
2014-1-28,00:00:00,0.012,0.012,0.012,0.012,540000,6400,2,0
2014-12-1,00:00:00,0.049,0.050,0.023,0.021,510550000,22875560,310,0
2015-7-16,00:00:00,0.270,0.270,0.265,0.265,20000,5350,2,0
2015-8-19,00:00:00,0.046,0.048,0.025,0.025,20720000,885330,33,0
2016-3-30,00:00:00,0.181,0.182,0.159,0.159,131530000,23240170,132,0
2016-3-31,00:00:00,0.158,0.173,0.158,0.168,1520000,255140,20,0
2016-4-1,00:00:00,0.171,0.200,0.171,0.198,3550000,662170,19,0
2016-4-5,00:00:00,0.232,0.240,0.226,0.240,4070000,943810,27,0
2016-4-6,00:00:00,0.233,0.239,0.233,0.233,10020000,2344710,19,0
2016-4-7,00:00:00,0.220,0.234,0.218,0.226,1850000,420950,9,0
2016-4-8,00:00:00,0.250,0.250,0.213,0.213,1930000,472980,6,0
2016-4-11,00:00:00,0.225,0.225,0.200,0.202,500000,109950,4,0
2016-4-12,00:00:00,0.196,0.208,0.196,0.198,370000,75160,5,0
2016-4-13,00:00:00,0.170,0.170,0.118,0.119,10570000,1469440,44,0
2016-4-14,00:00:00,0.086,0.104,0.079,0.098,5860000,560590,37,0
2016-4-15,00:00:00,0.098,0.110,0.089,0.099,4420000,436800,32,0
2016-4-18,00:00:00,0.124,0.136,0.120,0.121,5020000,628400,21,0
2016-4-19,00:00:00,0.090,0.106,0.084,0.086,4610000,439600,29,0
2016-4-20,00:00:00,0.094,0.120,0.094,0.109,4540000,499520,19,0
2016-4-21,00:00:00,0.092,0.097,0.063,0.067,15110000,1209480,59,0
2016-4-22,00:00:00,0.087,0.095,0.083,0.084,24490000,2147940,76,0
2016-4-25,00:00:00,0.092,0.101,0.091,0.105,650000,63550,11,0
2016-4-26,00:00:00,0.099,0.099,0.092,0.093,2580000,250050,7,0
2016-4-27,00:00:00,0.097,0.106,0.094,0.103,1060000,107230,3,0
2016-4-28,00:00:00,0.073,0.101,0.063,0.100,3900000,304480,16,0
2016-4-29,00:00:00,0.133,0.133,0.133,0.140,20000,2660,1,0
2016-5-3,00:00:00,0.151,0.183,0.151,0.184,10440000,1754430,16,0
2016-5-4,00:00:00,0.194,0.208,0.194,0.202,3160000,627980,4,0
2016-5-5,00:00:00,0.219,0.219,0.219,0.212,60000,13140,1,0
2016-5-6,00:00:00,0.233,0.249,0.232,0.248,1190000,291820,7,0
2016-5-9,00:00:00,0.233,0.243,0.231,0.242,2580000,618780,11,0
2016-5-10,00:00:00,0.247,0.249,0.242,0.230,2110000,516680,7,0
2016-5-11,00:00:00,0.250,0.250,0.246,0.250,1160000,286600,6,0
2016-5-12,00:00:00,0.265,0.270,0.260,0.265,1700000,446000,5,0
2016-5-13,00:00:00,0.280,0.280,0.280,0.285,150000,42000,1,0
2016-5-19,00:00:00,0.285,0.290,0.280,0.290,5200000,1499000,8,0
2016-5-25,00:00:00,0.213,0.213,0.213,0.208,40000,8520,1,0
2016-5-27,00:00:00,0.211,0.211,0.196,0.187,6800000,1393600,3,0
2016-5-30,00:00:00,0.179,0.181,0.173,0.181,1020000,183460,3,0
2016-5-31,00:00:00,0.160,0.160,0.152,0.159,320000,48800,2,0
2016-6-1,00:00:00,0.160,0.160,0.157,0.165,2130000,338160,5,0
2016-6-3,00:00:00,0.140,0.150,0.133,0.144,14480000,2028220,22,0
2016-6-6,00:00:00,0.146,0.152,0.143,0.138,4880000,723680,10,0
2016-6-7,00:00:00,0.112,0.112,0.098,0.103,1190000,118630,4,0
2016-6-13,00:00:00,0.176,0.184,0.176,0.185,4730000,853140,10,0
2016-6-14,00:00:00,0.197,0.197,0.197,0.197,100000,19700,1,0
2016-6-15,00:00:00,0.193,0.193,0.193,0.193,200000,38600,1,0
2016-6-21,00:00:00,0.174,0.178,0.170,0.171,5100000,887930,15,0
2016-6-22,00:00:00,0.175,0.175,0.146,0.146,7790000,1218430,13,0
2016-6-24,00:00:00,0.145,0.145,0.127,0.203,720000,96840,8,0
2016-6-27,00:00:00,0.215,0.215,0.215,0.205,910000,206370,5,0
2017-2-20,00:00:00,0.042,0.051,0.040,0.048,1578280000,72371690,1276,0
2017-2-21,00:00:00,0.048,0.050,0.031,0.031,3851780000,169948770,2531,0
2017-2-22,00:00:00,0.035,0.045,0.035,0.042,950070000,38870820,808,0
2017-2-23,00:00:00,0.040,0.051,0.039,0.043,2583440000,110958030,1775,0
2017-2-24,00:00:00,0.043,0.044,0.035,0.035,3245600000,127638570,2073,0
2017-2-27,00:00:00,0.033,0.041,0.026,0.031,1357070000,45819570,1016,0
2017-2-28,00:00:00,0.032,0.036,0.011,0.014,3038400000,96502840,2011,0
2017-3-1,00:00:00,0.020,0.022,0.012,0.016,110450000,1743830,284,0
2017-3-2,00:00:00,0.038,0.040,0.010,0.010,305010000,8239280,538,0
2017-8-25,00:00:00,0.150,0.172,0.135,0.130,4120000,617130,30,0
2017-8-28,00:00:00,0.145,0.195,0.141,0.189,8500000,1451860,36,0
2017-8-29,00:00:00,0.218,0.247,0.190,0.208,32770000,7161290,111,0
2017-8-30,00:00:00,0.162,0.171,0.132,0.135,27940000,4356360,83,0
2017-8-31,00:00:00,0.125,0.132,0.115,0.120,6940000,880990,21,0
2017-9-1,00:00:00,0.095,0.123,0.095,0.126,2210000,257350,8,0
2017-9-4,00:00:00,0.177,0.186,0.154,0.172,8280000,1348270,32,0
2017-9-5,00:00:00,0.161,0.188,0.150,0.183,18880000,3098750,61,0
2017-9-6,00:00:00,0.195,0.209,0.159,0.165,20270000,3892680,69,0
2017-9-7,00:00:00,0.157,0.200,0.155,0.197,4120000,748785,24,0
2017-9-8,00:00:00,0.176,0.188,0.169,0.181,11014000,2017230,41,0
2017-9-11,00:00:00,0.174,0.174,0.107,0.106,11459000,1701278,37,0
2017-12-28,00:00:00,0.199,0.199,0.196,0.202,4000,790,2,0
2018-1-25,00:00:00,0.315,0.330,0.315,0.325,288000,93270,11,0
2018-1-26,00:00:00,0.325,0.325,0.325,0.320,40000,13000,1,0
2018-1-29,00:00:00,0.315,0.325,0.310,0.315,200000,62700,5,0
2018-1-31,00:00:00,0.320,0.320,0.310,0.310,160000,50500,3,0
2018-2-5,00:00:00,0.335,0.335,0.330,0.335,68000,22510,2,0
2018-2-7,00:00:00,0.275,0.275,0.260,0.240,340000,91500,6,0
2018-2-9,00:00:00,0.186,0.186,0.186,0.177,2000,372,1,0
2018-2-12,00:00:00,0.166,0.170,0.166,0.150,218000,37052,2,0
2018-2-26,00:00:00,0.176,0.180,0.176,0.163,500000,89600,2,0
2018-3-1,00:00:00,0.152,0.152,0.152,0.153,500000,76000,1,0
2018-3-2,00:00:00,0.136,0.136,0.136,0.138,120000,16320,0,0
2018-3-5,00:00:00,0.086,0.086,0.086,0.081,120000,10320,1,0
2018-3-7,00:00:00,0.093,0.093,0.093,0.093,16000,1488,1,0
2018-3-13,00:00:00,0.115,0.115,0.113,0.113,120000,13600,2,0
2018-3-14,00:00:00,0.107,0.107,0.105,0.110,54000,5690,3,0
2018-3-15,00:00:00,0.103,0.103,0.103,0.102,12000,1236,1,0
2018-3-16,00:00:00,0.123,0.124,0.112,0.113,152000,18646,4,0
2018-3-19,00:00:00,0.125,0.125,0.125,0.124,14000,1750,1,0
2018-3-21,00:00:00,0.133,0.133,0.133,0.122,100000,13300,1,0
2018-3-23,00:00:00,0.070,0.070,0.070,0.079,100000,7000,1,0
2018-3-26,00:00:00,0.068,0.068,0.068,0.075,100000,6800,1,0
2018-3-27,00:00:00,0.117,0.137,0.117,0.133,570000,74410,11,0
2018-3-28,00:00:00,0.126,0.126,0.114,0.114,300000,36550,6,0
2018-3-29,00:00:00,0.134,0.147,0.134,0.138,96000,12992,4,0
2018-4-3,00:00:00,0.156,0.156,0.145,0.144,1020000,152700,7,0
2018-4-4,00:00:00,0.152,0.152,0.114,0.118,104000,13664,4,0
2018-4-6,00:00:00,0.127,0.149,0.127,0.148,598000,83718,6,0
2018-4-9,00:00:00,0.157,0.171,0.157,0.166,2300000,383842,5,0
2018-4-10,00:00:00,0.171,0.172,0.163,0.163,610000,102150,8,0
2018-4-11,00:00:00,0.162,0.162,0.146,0.153,120000,18480,3,0
2018-4-12,00:00:00,0.165,0.181,0.165,0.176,3410000,594404,11,0
2018-4-13,00:00:00,0.170,0.182,0.167,0.176,3070000,518080,7,0
2018-4-17,00:00:00,0.163,0.163,0.150,0.154,518000,80046,3,0
2018-4-18,00:00:00,0.167,0.167,0.167,0.172,10000,1670,0,0
2018-4-19,00:00:00,0.184,0.191,0.181,0.191,216000,39186,3,0
2018-4-20,00:00:00,0.184,0.196,0.184,0.185,48000,8916,3,0
2018-4-23,00:00:00,0.235,0.243,0.221,0.226,6944000,1604590,28,0
2018-4-24,00:00:00,0.219,0.219,0.219,0.219,60000,13140,1,0
2018-4-25,00:00:00,0.216,0.216,0.216,0.215,6000,1296,1,0
