日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-2-22,00:00:00,0.204,0.280,0.203,0.280,2204000,516748,11,0
2017-2-23,00:00:00,0.244,0.260,0.244,0.260,400000,100800,3,0
2017-2-24,00:00:00,0.255,0.255,0.236,0.237,1000000,243100,6,0
2017-2-27,00:00:00,0.231,0.231,0.230,0.230,400000,92200,2,0
2017-2-28,00:00:00,0.226,0.226,0.207,0.214,1480000,327940,6,0
2017-3-1,00:00:00,0.203,0.207,0.198,0.198,3760000,761600,14,0
2017-3-2,00:00:00,0.212,0.212,0.184,0.185,4320000,830920,17,0
2017-3-3,00:00:00,0.161,0.161,0.147,0.149,2680000,407140,5,0
2017-3-15,00:00:00,0.310,0.310,0.310,0.310,40000,12400,1,0
2017-3-21,00:00:00,0.295,0.295,0.295,0.295,40000,11800,1,0
2017-10-16,00:00:00,0.247,0.250,0.191,0.199,35940000,7590150,145,0
2017-10-17,00:00:00,0.192,0.248,0.181,0.212,35700000,7821330,106,0
2017-10-18,00:00:00,0.224,0.250,0.200,0.222,44990000,10273380,113,0
2017-10-19,00:00:00,0.213,0.216,0.078,0.078,47810000,8053530,174,0
2018-1-18,00:00:00,0.310,0.310,0.260,0.285,16240000,4665850,49,0
2018-1-19,00:00:00,0.275,0.275,0.250,0.250,2040000,526000,8,0
2018-1-22,00:00:00,0.290,0.315,0.290,0.315,250000,75900,4,0
2018-1-23,00:00:00,0.370,0.370,0.340,0.340,450000,154400,3,0
2018-1-24,00:00:00,0.315,0.345,0.300,0.345,1870000,591900,15,0
2018-1-25,00:00:00,0.305,0.305,0.260,0.260,550000,154300,13,0
2018-1-26,00:00:00,0.290,0.290,0.290,0.290,10000,2900,1,0
2018-1-30,00:00:00,0.249,0.249,0.216,0.211,260000,61360,3,0
2018-1-31,00:00:00,0.203,0.255,0.171,0.250,3470000,736640,29,0
2018-2-1,00:00:00,0.250,0.255,0.227,0.227,630000,151010,8,0
2018-2-2,00:00:00,0.187,0.233,0.177,0.209,8780000,1849700,25,0
2018-2-5,00:00:00,0.148,0.182,0.130,0.182,7070000,992260,0,0
2018-2-6,00:00:00,0.084,0.084,0.030,0.030,2050000,151240,6,0
