日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2014-11-19,00:00:00,0.054,0.058,0.050,0.057,335640000,17801770,216,0
2014-11-20,00:00:00,0.060,0.068,0.049,0.059,598540000,36243670,619,0
2014-11-21,00:00:00,0.055,0.061,0.041,0.045,125560000,6436590,411,0
2015-7-14,00:00:00,0.255,0.255,0.239,0.255,302000,73655,6,0
2015-7-15,00:00:00,0.236,0.244,0.190,0.213,12980000,2744230,74,0
2015-7-16,00:00:00,0.190,0.241,0.183,0.244,23139000,5026250,133,0
2015-7-17,00:00:00,0.270,0.310,0.270,0.275,7298000,2123450,57,0
2015-7-20,00:00:00,0.275,0.280,0.225,0.238,43306000,10373194,227,0
2015-7-21,00:00:00,0.227,0.241,0.210,0.212,109839000,25091802,289,0
2015-7-22,00:00:00,0.186,0.186,0.133,0.154,141747000,22106077,435,0
2015-7-23,00:00:00,0.135,0.155,0.123,0.154,182477000,26075001,503,0
2015-7-24,00:00:00,0.154,0.154,0.124,0.128,41667000,5703546,125,0
2015-7-27,00:00:00,0.080,0.080,0.071,0.071,820000,60960,5,0
2016-3-2,00:00:00,0.178,0.178,0.176,0.171,8602000,1513955,12,0
2016-3-3,00:00:00,0.183,0.189,0.174,0.191,5200000,932630,34,0
2016-3-4,00:00:00,0.202,0.227,0.200,0.227,8936000,1832528,37,0
2016-3-7,00:00:00,0.250,0.250,0.242,0.241,546000,132706,6,0
2016-3-8,00:00:00,0.250,0.250,0.232,0.242,6000,1437,5,0
2016-3-9,00:00:00,0.217,0.218,0.217,0.219,51000,11068,2,0
2016-3-10,00:00:00,0.230,0.244,0.226,0.227,53000,12600,4,0
2016-3-11,00:00:00,0.236,0.236,0.236,0.235,2000,472,1,0
2016-3-14,00:00:00,0.241,0.244,0.226,0.225,22000,5347,3,0
2016-3-15,00:00:00,0.209,0.209,0.202,0.202,15000,3046,4,0
2016-3-16,00:00:00,0.211,0.211,0.188,0.191,61000,11570,7,0
2016-3-17,00:00:00,0.226,0.237,0.226,0.232,66000,14958,4,0
2016-3-18,00:00:00,0.237,0.242,0.232,0.229,8000,1898,4,0
2016-3-21,00:00:00,0.223,0.223,0.209,0.215,12000,2536,2,0
2016-3-22,00:00:00,0.214,0.219,0.214,0.221,4890000,1047420,16,0
