日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2018-3-9,00:00:00,0.255,0.265,0.248,0.247,84000,21496,12,0
2018-3-12,00:00:00,0.255,0.255,0.255,0.241,104000,26520,0,0
2018-3-13,00:00:00,0.275,0.275,0.250,0.242,300000,79750,6,0
2018-3-15,00:00:00,0.290,0.295,0.275,0.285,108000,31200,8,0
2018-3-16,00:00:00,0.330,0.345,0.330,0.315,44000,15120,3,0
2018-3-19,00:00:00,0.285,0.340,0.285,0.335,472000,142170,45,0
2018-3-20,00:00:00,0.300,0.325,0.280,0.275,4628000,1358110,85,0
2018-3-21,00:00:00,0.305,0.310,0.213,0.218,7776000,1884854,118,0
2018-3-22,00:00:00,0.238,0.238,0.180,0.180,4472000,887398,199,0
2018-3-23,00:00:00,0.134,0.146,0.133,0.150,856000,117138,45,0
2018-3-26,00:00:00,0.159,0.160,0.125,0.150,1560000,218582,134,0
2018-3-27,00:00:00,0.163,0.164,0.132,0.138,1606000,228462,72,0
2018-3-28,00:00:00,0.121,0.132,0.099,0.099,2424000,272262,57,0
2018-3-29,00:00:00,0.108,0.108,0.088,0.093,2024000,188884,59,0
2018-4-3,00:00:00,0.069,0.069,0.061,0.073,724000,46370,31,0
2018-4-4,00:00:00,0.067,0.084,0.067,0.066,912000,71632,29,0
2018-4-6,00:00:00,0.073,0.082,0.072,0.070,700000,54838,29,0
2018-4-9,00:00:00,0.067,0.080,0.066,0.073,1512000,107064,41,0
2018-4-10,00:00:00,0.078,0.113,0.078,0.103,194000,19284,33,0
2018-4-11,00:00:00,0.108,0.114,0.105,0.109,64000,7024,32,0
2018-4-12,00:00:00,0.098,0.105,0.086,0.091,122000,11166,27,0
2018-4-13,00:00:00,0.091,0.093,0.078,0.082,32000,2726,16,0
2018-4-16,00:00:00,0.086,0.086,0.069,0.068,32000,2394,16,0
2018-4-17,00:00:00,0.065,0.076,0.058,0.051,46000,3000,21,0
2018-4-18,00:00:00,0.071,0.071,0.051,0.066,230000,14038,0,0
2018-4-19,00:00:00,0.073,0.080,0.068,0.073,136000,9546,19,0
2018-4-20,00:00:00,0.055,0.074,0.052,0.052,56000,3400,28,0
2018-4-23,00:00:00,0.054,0.056,0.053,0.053,20000,1078,10,0
2018-4-24,00:00:00,0.065,0.079,0.065,0.065,180000,12468,26,0
2018-4-25,00:00:00,0.065,0.072,0.062,0.063,124000,8230,20,0
