日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2018-1-24,00:00:00,0.390,0.400,0.345,0.350,1274000,464635,32,0
2018-1-25,00:00:00,0.295,0.305,0.280,0.300,204000,58690,8,0
2018-1-29,00:00:00,0.320,0.320,0.280,0.285,1780000,517850,37,0
2018-2-1,00:00:00,0.255,0.260,0.241,0.225,162000,41015,8,0
2018-2-2,00:00:00,0.249,0.260,0.247,0.255,66000,16615,4,0
2018-3-13,00:00:00,0.123,0.123,0.121,0.123,32000,3904,2,0
2018-3-19,00:00:00,0.117,0.120,0.107,0.107,914000,107182,16,0
2018-3-20,00:00:00,0.104,0.112,0.093,0.094,518000,54538,16,0
2018-3-21,00:00:00,0.069,0.069,0.048,0.039,2752000,154688,20,0
2018-3-22,00:00:00,0.040,0.040,0.031,0.032,6272000,209247,59,0
2018-3-23,00:00:00,0.027,0.027,0.026,0.027,2104000,56807,6,0
2018-3-26,00:00:00,0.023,0.024,0.018,0.023,18000,372,18,0
2018-3-27,00:00:00,0.029,0.029,0.024,0.024,20000,514,20,0
2018-4-10,00:00:00,0.016,0.016,0.016,0.020,100000,1600,1,0
