日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-11-27,00:00:00,0.540,0.540,0.540,0.540,1320000,712800,28,0
2017-11-28,00:00:00,0.560,0.580,0.530,0.510,5480000,3037200,88,0
2017-11-29,00:00:00,0.510,0.540,0.510,0.540,2620000,1373500,40,0
2017-11-30,00:00:00,0.580,0.590,0.570,0.590,3980000,2320500,68,0
2017-12-1,00:00:00,0.590,0.670,0.590,0.660,7330000,4648200,0,0
2017-12-4,00:00:00,0.690,0.690,0.600,0.630,9850000,6310200,180,0
2017-12-5,00:00:00,0.670,0.690,0.650,0.690,4040000,2713100,70,0
2017-12-6,00:00:00,0.710,0.710,0.710,0.750,10000,7100,1,0
2017-12-7,00:00:00,0.750,0.750,0.680,0.680,110000,75500,2,0
2017-12-8,00:00:00,0.620,0.620,0.620,0.610,10000,6200,1,0
2017-12-11,00:00:00,0.580,0.580,0.540,0.540,200000,114600,3,0
2017-12-13,00:00:00,0.630,0.630,0.630,0.600,10000,6300,1,0
2017-12-14,00:00:00,0.580,0.600,0.580,0.600,300000,177000,3,0
2017-12-21,00:00:00,0.540,0.540,0.540,0.550,10000,5400,1,0
2018-1-3,00:00:00,0.430,0.445,0.430,0.430,6740000,2949050,90,0
2018-1-4,00:00:00,0.415,0.420,0.390,0.395,13850000,5620900,169,0
2018-1-5,00:00:00,0.380,0.405,0.370,0.370,30570000,11695950,379,0
2018-1-8,00:00:00,0.350,0.355,0.330,0.330,16350000,5661850,197,0
2018-1-9,00:00:00,0.310,0.320,0.295,0.295,18670000,5762350,194,0
2018-1-10,00:00:00,0.300,0.300,0.280,0.290,22870000,6703950,207,0
2018-1-11,00:00:00,0.315,0.340,0.315,0.335,31800000,10380000,307,0
2018-1-12,00:00:00,0.320,0.330,0.290,0.290,23740000,7473350,224,0
2018-1-15,00:00:00,0.260,0.305,0.260,0.305,25330000,7156100,224,0
2018-1-16,00:00:00,0.300,0.305,0.275,0.275,46330000,13043250,396,0
2018-1-17,00:00:00,0.280,0.285,0.255,0.255,32630000,8866550,292,0
2018-1-18,00:00:00,0.237,0.280,0.236,0.255,169080000,41846540,953,0
2018-1-19,00:00:00,0.242,0.248,0.235,0.239,24190000,5825130,117,0
2018-1-22,00:00:00,0.232,0.238,0.200,0.201,156040000,34933950,680,0
2018-1-23,00:00:00,0.177,0.186,0.159,0.159,279660000,47664190,1083,0
2018-1-24,00:00:00,0.152,0.164,0.150,0.154,71260000,11330140,306,0
2018-1-25,00:00:00,0.166,0.188,0.165,0.191,397540000,70604930,1589,0
2018-1-26,00:00:00,0.168,0.171,0.157,0.159,82350000,13609250,326,0
2018-1-29,00:00:00,0.147,0.158,0.138,0.157,1580000,241320,17,0
2018-1-30,00:00:00,0.160,0.168,0.153,0.169,3040000,496520,34,0
2018-1-31,00:00:00,0.180,0.188,0.155,0.158,2460000,432430,34,0
2018-2-1,00:00:00,0.162,0.173,0.162,0.171,1660000,275580,12,0
2018-2-2,00:00:00,0.192,0.197,0.176,0.196,82680000,15366940,334,0
2018-2-5,00:00:00,0.240,0.255,0.212,0.219,6210000,1464610,62,0
2018-2-6,00:00:00,0.300,0.385,0.300,0.385,11500000,3770450,65,0
2018-2-7,00:00:00,0.270,0.350,0.265,0.335,10630000,3156800,88,0
2018-2-8,00:00:00,0.335,0.355,0.300,0.320,4350000,1370150,35,0
2018-2-9,00:00:00,0.380,0.425,0.360,0.365,2230000,911900,32,0
2018-2-12,00:00:00,0.330,0.335,0.310,0.340,1240000,389000,8,0
2018-2-13,00:00:00,0.290,0.315,0.285,0.305,700000,213650,0,0
2018-2-14,00:00:00,0.270,0.270,0.260,0.260,1350000,363000,5,0
2018-2-15,00:00:00,0.222,0.224,0.214,0.219,1230000,271380,10,0
2018-2-20,00:00:00,0.211,0.211,0.181,0.208,2640000,530240,12,0
2018-2-21,00:00:00,0.191,0.191,0.186,0.182,510000,95680,6,0
2018-2-22,00:00:00,0.194,0.204,0.185,0.204,1030000,198050,13,0
2018-2-23,00:00:00,0.191,0.193,0.185,0.189,870000,163630,8,0
