日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2018-1-25,00:00:00,0.510,0.510,0.430,0.435,6352000,2923765,159,0
2018-1-26,00:00:00,0.465,0.530,0.435,0.540,4944000,2438060,52,0
2018-1-29,00:00:00,0.570,0.640,0.520,0.550,4246000,2595910,56,0
2018-1-30,00:00:00,0.530,0.540,0.450,0.460,7636000,3719065,142,0
2018-1-31,00:00:00,0.450,0.480,0.430,0.470,593000,270765,18,0
2018-2-1,00:00:00,0.580,0.580,0.475,0.475,64000,30810,5,0
2018-2-2,00:00:00,0.425,0.480,0.420,0.475,4730000,2132430,86,0
2018-2-5,00:00:00,0.600,0.600,0.520,0.600,82000,44380,5,0
2018-2-6,00:00:00,0.450,0.465,0.390,0.390,394000,167460,9,0
2018-2-7,00:00:00,0.485,0.495,0.300,0.265,599000,233110,13,0
2018-2-8,00:00:00,0.244,0.255,0.237,0.250,1730000,423941,33,0
2018-2-9,00:00:00,0.209,0.210,0.175,0.176,2950000,551952,51,0
2018-2-12,00:00:00,0.192,0.225,0.186,0.182,6921000,1387755,140,0
2018-2-13,00:00:00,0.200,0.234,0.198,0.193,11008000,2320981,0,0
2018-2-14,00:00:00,0.194,0.211,0.174,0.206,6744000,1258316,119,0
2018-2-15,00:00:00,0.227,0.247,0.216,0.244,1424000,326489,38,0
2018-2-20,00:00:00,0.223,0.230,0.199,0.220,8934000,1937643,128,0
2018-2-21,00:00:00,0.213,0.275,0.210,0.275,5670000,1330239,84,0
2018-2-22,00:00:00,0.235,0.275,0.235,0.260,868000,212935,19,0
2018-2-23,00:00:00,0.285,0.305,0.280,0.285,811000,231535,12,0
2018-2-26,00:00:00,0.305,0.305,0.255,0.270,810000,215550,10,0
2018-2-27,00:00:00,0.241,0.241,0.206,0.217,7364000,1612723,120,0
2018-2-28,00:00:00,0.185,0.187,0.162,0.165,7086000,1216195,76,0
2018-3-1,00:00:00,0.158,0.196,0.158,0.191,6004000,1071354,73,0
2018-3-2,00:00:00,0.159,0.161,0.136,0.136,2671000,393343,48,0
2018-3-5,00:00:00,0.149,0.172,0.139,0.142,4364000,659825,103,0
2018-3-6,00:00:00,0.166,0.177,0.134,0.178,2861000,438190,68,0
2018-3-7,00:00:00,0.176,0.204,0.149,0.157,4409000,786737,117,0
2018-3-8,00:00:00,0.172,0.179,0.163,0.177,1384000,238801,45,0
2018-3-9,00:00:00,0.186,0.189,0.171,0.174,836000,145080,12,0
2018-3-12,00:00:00,0.186,0.194,0.184,0.190,1228000,233637,0,0
2018-3-13,00:00:00,0.207,0.242,0.207,0.209,974000,221731,33,0
2018-3-14,00:00:00,0.189,0.197,0.185,0.198,500000,95170,17,0
2018-3-15,00:00:00,0.178,0.185,0.173,0.183,24000,4291,15,0
2018-3-16,00:00:00,0.170,0.171,0.152,0.153,1392000,224420,25,0
2018-3-19,00:00:00,0.140,0.161,0.140,0.145,952000,140574,29,0
2018-3-20,00:00:00,0.142,0.143,0.134,0.140,1268000,177337,30,0
2018-3-21,00:00:00,0.151,0.167,0.140,0.140,2083000,328221,46,0
2018-3-22,00:00:00,0.153,0.159,0.134,0.135,1960000,277901,50,0
2018-3-23,00:00:00,0.109,0.109,0.095,0.105,802000,82498,26,0
2018-3-26,00:00:00,0.093,0.097,0.086,0.096,800000,72400,9,0
2018-3-27,00:00:00,0.120,0.123,0.117,0.118,552000,66537,8,0
2018-3-28,00:00:00,0.092,0.101,0.091,0.091,676000,63249,13,0
2018-3-29,00:00:00,0.087,0.087,0.075,0.083,1028000,81808,20,0
2018-4-3,00:00:00,0.079,0.096,0.079,0.096,302000,26860,5,0
2018-4-4,00:00:00,0.090,0.093,0.079,0.078,1004000,86943,14,0
2018-4-6,00:00:00,0.078,0.078,0.078,0.073,100000,7800,1,0
2018-4-10,00:00:00,0.077,0.097,0.077,0.093,310000,26050,8,0
2018-4-11,00:00:00,0.091,0.120,0.091,0.112,430000,48570,9,0
2018-4-12,00:00:00,0.097,0.104,0.097,0.104,250000,24950,2,0
2018-4-13,00:00:00,0.098,0.100,0.098,0.106,40000,3960,2,0
2018-4-16,00:00:00,0.081,0.081,0.069,0.069,511000,36625,15,0
2018-4-17,00:00:00,0.073,0.073,0.073,0.071,10000,730,1,0
2018-4-18,00:00:00,0.080,0.080,0.078,0.078,300000,23900,0,0
2018-4-19,00:00:00,0.087,0.087,0.087,0.087,20000,1740,1,0
2018-4-20,00:00:00,0.071,0.071,0.066,0.066,240000,16540,7,0
2018-4-24,00:00:00,0.074,0.075,0.074,0.078,240000,17780,6,0
2018-4-25,00:00:00,0.065,0.065,0.065,0.065,20000,1300,1,0
