日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-11-6,00:00:00,0.143,0.143,0.141,0.150,20000,2840,2,0
2017-11-7,00:00:00,0.172,0.172,0.171,0.170,40000,6860,4,0
2017-11-8,00:00:00,0.174,0.190,0.159,0.162,480000,83990,10,0
2017-11-9,00:00:00,0.178,0.178,0.178,0.177,20000,3560,2,0
2017-11-10,00:00:00,0.170,0.174,0.170,0.174,20000,3440,2,0
2017-11-14,00:00:00,0.201,0.201,0.189,0.194,200000,39000,2,0
2017-11-17,00:00:00,0.182,0.186,0.182,0.186,200000,36800,2,0
2017-11-20,00:00:00,0.175,0.177,0.175,0.175,200000,35200,2,0
2017-11-21,00:00:00,0.190,0.229,0.189,0.226,1420000,297500,17,0
2017-11-22,00:00:00,0.233,0.270,0.232,0.265,1614750000,409547330,301,0
2017-11-23,00:00:00,0.265,0.280,0.223,0.233,2130310000,556273872,459,0
2017-11-24,00:00:00,0.235,0.249,0.223,0.229,1491580000,339831110,545,0
2017-11-27,00:00:00,0.229,0.229,0.201,0.202,1444810000,309014650,432,0
2017-11-28,00:00:00,0.190,0.200,0.173,0.199,12580000,2426620,96,0
2017-11-29,00:00:00,0.204,0.215,0.199,0.198,6200000,1271870,42,0
2017-11-30,00:00:00,0.185,0.185,0.175,0.175,1900000,338680,21,0
2017-12-1,00:00:00,0.178,0.185,0.173,0.176,7740000,1393800,0,0
2017-12-4,00:00:00,0.168,0.192,0.168,0.172,1590000,289480,22,0
2017-12-5,00:00:00,0.175,0.175,0.151,0.150,730000,118300,12,0
2017-12-6,00:00:00,0.148,0.148,0.117,0.117,3060000,379490,28,0
2017-12-7,00:00:00,0.116,0.124,0.114,0.124,1910000,220930,16,0
2017-12-8,00:00:00,0.126,0.140,0.126,0.138,6570000,891170,26,0
2017-12-11,00:00:00,0.135,0.150,0.135,0.150,280000,39990,7,0
2017-12-12,00:00:00,0.147,0.149,0.137,0.139,3110000,441650,18,0
2017-12-13,00:00:00,0.133,0.143,0.133,0.142,860000,117580,9,0
2017-12-14,00:00:00,0.137,0.141,0.137,0.141,60000,8340,2,0
2017-12-15,00:00:00,0.133,0.133,0.133,0.133,20000,2660,1,0
2017-12-18,00:00:00,0.142,0.168,0.142,0.166,1280000,203740,22,0
2017-12-20,00:00:00,0.154,0.154,0.154,0.154,2000000,308000,1,0
2017-12-21,00:00:00,0.160,0.165,0.160,0.165,390000,63490,6,0
2017-12-22,00:00:00,0.166,0.166,0.166,0.165,40000,6640,1,0
2017-12-27,00:00:00,0.168,0.168,0.168,0.167,150000,25200,1,0
2017-12-28,00:00:00,0.176,0.177,0.176,0.177,80000,14120,5,0
2017-12-29,00:00:00,0.184,0.184,0.183,0.178,280000,51500,4,0
2018-1-2,00:00:00,0.207,0.221,0.204,0.220,2060000,444310,21,0
2018-1-3,00:00:00,0.228,0.234,0.216,0.216,6050000,1369350,42,0
2018-1-4,00:00:00,0.227,0.241,0.227,0.238,2300000,544170,14,0
2018-1-5,00:00:00,0.234,0.240,0.223,0.231,3420000,795560,33,0
2018-1-8,00:00:00,0.234,0.270,0.231,0.270,7350000,1822860,39,0
2018-1-9,00:00:00,0.285,0.315,0.280,0.310,4260000,1288950,26,0
2018-1-10,00:00:00,0.325,0.340,0.320,0.320,1020000,339150,15,0
2018-1-11,00:00:00,0.310,0.310,0.310,0.310,130000,40300,2,0
2018-1-12,00:00:00,0.320,0.320,0.320,0.335,140000,44800,1,0
2018-1-15,00:00:00,0.360,0.380,0.325,0.325,370000,133150,7,0
2018-1-16,00:00:00,0.355,0.420,0.355,0.420,2350000,895600,21,0
2018-1-17,00:00:00,0.410,0.460,0.405,0.460,6230000,2616750,41,0
2018-1-18,00:00:00,0.485,0.500,0.480,0.480,150000,72850,4,0
2018-1-22,00:00:00,0.485,0.500,0.485,0.500,250000,123500,4,0
2018-1-23,00:00:00,0.520,0.540,0.520,0.520,230000,120000,4,0
2018-1-24,00:00:00,0.520,0.520,0.520,0.530,20000,10400,1,0
2018-1-31,00:00:00,0.480,0.490,0.480,0.500,110000,53600,2,0
2018-2-2,00:00:00,0.475,0.475,0.475,0.475,50000,23750,1,0
2018-2-6,00:00:00,0.390,0.390,0.365,0.355,310000,114650,6,0
2018-2-15,00:00:00,0.390,0.390,0.390,0.395,30000,11700,1,0
2018-2-21,00:00:00,0.410,0.410,0.410,0.410,50000,20500,1,0
2018-2-26,00:00:00,0.490,0.490,0.490,0.490,20000,9800,1,0
2018-3-1,00:00:00,0.445,0.445,0.445,0.450,60000,26700,1,0
2018-3-5,00:00:00,0.415,0.415,0.415,0.385,10000,4150,1,0
2018-3-6,00:00:00,0.410,0.410,0.410,0.410,10000,4100,1,0
2018-3-9,00:00:00,0.400,0.400,0.400,0.400,20000,8000,1,0
2018-3-14,00:00:00,0.425,0.425,0.425,0.430,10000,4250,1,0
2018-3-21,00:00:00,0.330,0.330,0.325,0.325,70000,23000,2,0
2018-3-22,00:00:00,0.295,0.295,0.295,0.290,20000,5900,1,0
