日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2018-2-5,00:00:00,0.206,0.211,0.194,0.197,9700000,1960009,83,0
2018-2-6,00:00:00,0.153,0.155,0.131,0.121,1060000,153600,15,0
2018-2-7,00:00:00,0.151,0.151,0.103,0.101,172000,20295,5,0
2018-2-8,00:00:00,0.100,0.105,0.089,0.091,5184000,518862,53,0
2018-2-9,00:00:00,0.077,0.077,0.065,0.070,1700000,118710,18,0
2018-2-12,00:00:00,0.073,0.077,0.070,0.072,2156000,156146,25,0
2018-2-13,00:00:00,0.084,0.093,0.084,0.075,768000,65932,0,0
2018-2-14,00:00:00,0.082,0.096,0.079,0.094,4852000,398873,40,0
2018-2-15,00:00:00,0.102,0.102,0.096,0.103,5768000,568240,51,0
2018-2-20,00:00:00,0.081,0.097,0.078,0.093,11036000,996841,78,0
2018-2-21,00:00:00,0.093,0.100,0.092,0.099,6168000,589328,53,0
2018-2-22,00:00:00,0.096,0.110,0.096,0.110,5858000,577595,52,0
2018-2-23,00:00:00,0.117,0.123,0.116,0.122,6294000,742223,61,0
2018-2-26,00:00:00,0.124,0.124,0.115,0.117,3790000,449148,44,0
2018-2-27,00:00:00,0.125,0.125,0.115,0.118,602000,72575,8,0
2018-2-28,00:00:00,0.119,0.120,0.108,0.115,2282000,254511,28,0
2018-3-19,00:00:00,0.185,0.194,0.185,0.192,150000,28650,2,0
2018-3-27,00:00:00,0.175,0.175,0.175,0.175,220000,38500,1,0
2018-3-28,00:00:00,0.166,0.167,0.166,0.170,2000,333,0,0
2018-4-3,00:00:00,0.124,0.126,0.124,0.150,100000,12480,2,0
2018-4-4,00:00:00,0.141,0.141,0.141,0.124,120000,16920,1,0
2018-4-24,00:00:00,0.184,0.184,0.184,0.181,200000,36800,2,0
