日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-10-6,00:00:00,0.125,0.132,0.112,0.120,17770000,2118350,108,0
2017-10-9,00:00:00,0.131,0.188,0.129,0.157,26790000,4165280,135,0
2017-10-10,00:00:00,0.154,0.164,0.132,0.150,46890000,6913110,260,0
2017-10-11,00:00:00,0.162,0.162,0.112,0.114,40520000,5806900,195,0
2017-10-12,00:00:00,0.122,0.137,0.110,0.131,43920000,5268860,170,0
2017-10-13,00:00:00,0.132,0.157,0.132,0.145,44660000,6568820,183,0
2017-10-16,00:00:00,0.199,0.245,0.195,0.210,26250000,5675990,128,0
2017-10-17,00:00:00,0.176,0.193,0.168,0.172,24650000,4422660,105,0
2017-10-18,00:00:00,0.177,0.186,0.172,0.174,20080000,3594530,104,0
2017-10-19,00:00:00,0.175,0.176,0.119,0.129,17630000,2704330,82,0
2017-10-20,00:00:00,0.148,0.152,0.138,0.150,21130000,3065960,106,0
2017-10-23,00:00:00,0.152,0.152,0.132,0.145,11090000,1511230,34,0
2017-10-24,00:00:00,0.139,0.171,0.139,0.153,5510000,869010,18,0
2017-10-25,00:00:00,0.161,0.161,0.139,0.144,12550000,1909410,48,0
2017-10-26,00:00:00,0.141,0.146,0.122,0.126,9990000,1413680,35,0
2017-10-27,00:00:00,0.146,0.146,0.133,0.138,19060000,2646340,56,0
2017-10-30,00:00:00,0.142,0.142,0.120,0.120,40910000,5392210,149,0
2017-10-31,00:00:00,0.118,0.130,0.112,0.116,22250000,2592990,82,0
2017-11-1,00:00:00,0.127,0.155,0.127,0.153,44440000,6139960,174,0
2017-11-2,00:00:00,0.150,0.198,0.150,0.179,17010000,3018080,84,0
2017-11-3,00:00:00,0.180,0.189,0.180,0.182,7300000,1338420,34,0
2017-11-6,00:00:00,0.148,0.170,0.128,0.169,39940000,5879750,114,0
2017-11-7,00:00:00,0.183,0.235,0.173,0.218,10100000,2022490,57,0
2017-11-8,00:00:00,0.224,0.270,0.188,0.205,8350000,1846660,56,0
2017-11-9,00:00:00,0.222,0.249,0.222,0.240,2490000,577360,30,0
2017-11-10,00:00:00,0.230,0.231,0.229,0.232,1150000,265400,3,0
2017-11-13,00:00:00,0.240,0.300,0.240,0.300,1200000,316720,13,0
2017-11-14,00:00:00,0.320,0.320,0.270,0.285,860000,248600,7,0
2017-11-15,00:00:00,0.244,0.250,0.236,0.240,1260000,304520,15,0
2017-11-16,00:00:00,0.240,0.260,0.240,0.260,1330000,337300,6,0
2017-11-17,00:00:00,0.295,0.295,0.265,0.265,1570000,432550,7,0
2017-11-20,00:00:00,0.246,0.248,0.244,0.247,1190000,294100,7,0
2017-11-21,00:00:00,0.275,0.365,0.275,0.365,4920000,1608650,27,0
2017-11-22,00:00:00,0.445,0.480,0.400,0.470,930000,414800,12,0
2017-11-23,00:00:00,0.450,0.470,0.405,0.405,2510000,1159000,4,0
2017-11-24,00:00:00,0.420,0.420,0.420,0.415,100000,42000,1,0
2017-11-27,00:00:00,0.360,0.360,0.360,0.360,10000,3600,1,0
2017-11-28,00:00:00,0.320,0.320,0.315,0.360,5000000,1575100,4,0
2017-11-29,00:00:00,0.390,0.390,0.375,0.365,2810000,1057200,34,0
2017-11-30,00:00:00,0.325,0.330,0.310,0.315,6700000,2151200,71,0
2017-12-1,00:00:00,0.335,0.335,0.310,0.315,8020000,2591250,0,0
2017-12-4,00:00:00,0.330,0.350,0.310,0.310,1380000,459800,13,0
2017-12-5,00:00:00,0.290,0.290,0.275,0.250,3150000,903750,28,0
2017-12-6,00:00:00,0.240,0.250,0.158,0.156,2280000,434510,16,0
2017-12-7,00:00:00,0.181,0.188,0.140,0.179,26800000,4475120,76,0
2017-12-8,00:00:00,0.200,0.231,0.183,0.223,18140000,3742200,48,0
2017-12-11,00:00:00,0.230,0.255,0.224,0.255,14290000,3364700,39,0
2017-12-12,00:00:00,0.249,0.250,0.225,0.231,4550000,1093870,24,0
2017-12-13,00:00:00,0.222,0.248,0.219,0.244,4580000,1051120,17,0
2017-12-14,00:00:00,0.244,0.246,0.229,0.238,900000,212970,7,0
2017-12-15,00:00:00,0.206,0.213,0.200,0.213,3060000,631420,11,0
2017-12-18,00:00:00,0.237,0.315,0.237,0.310,2580000,732750,45,0
2017-12-19,00:00:00,0.315,0.325,0.290,0.290,3510000,1112950,40,0
2017-12-20,00:00:00,0.290,0.295,0.270,0.270,4040000,1149400,50,0
2017-12-21,00:00:00,0.285,0.310,0.285,0.305,3510000,1069750,40,0
2017-12-22,00:00:00,0.315,0.320,0.315,0.315,440000,139250,8,0
2017-12-27,00:00:00,0.320,0.330,0.310,0.310,2890000,925100,42,0
2017-12-28,00:00:00,0.330,0.340,0.325,0.340,250000,84500,5,0
2017-12-29,00:00:00,0.335,0.345,0.335,0.340,230000,78050,5,0
2018-1-2,00:00:00,0.380,0.440,0.380,0.440,260000,105800,6,0
2018-1-3,00:00:00,0.450,0.470,0.430,0.430,1400000,651300,11,0
2018-1-4,00:00:00,0.445,0.485,0.445,0.485,310000,147850,8,0
2018-1-5,00:00:00,0.485,0.485,0.460,0.480,2160000,1012500,32,0
2018-1-8,00:00:00,0.520,0.560,0.520,0.560,620000,331900,5,0
2018-1-9,00:00:00,0.600,0.630,0.600,0.630,70000,43600,3,0
2018-1-10,00:00:00,0.690,0.690,0.690,0.670,100000,69000,1,0
2018-1-11,00:00:00,0.670,0.670,0.630,0.630,70000,46100,2,0
2018-1-12,00:00:00,0.650,0.690,0.650,0.690,150000,102600,3,0
2018-1-15,00:00:00,0.660,0.660,0.660,0.670,90000,59400,1,0
2018-1-16,00:00:00,0.800,0.800,0.800,0.810,10000,8000,1,0
2018-1-17,00:00:00,0.820,0.820,0.820,0.890,100000,82000,1,0
2018-1-18,00:00:00,0.890,0.920,0.890,0.920,100000,90500,2,0
2018-1-23,00:00:00,0.990,0.990,0.980,0.980,570000,562300,4,0
2018-1-25,00:00:00,0.900,0.900,0.900,0.900,100000,90000,1,0
2018-2-1,00:00:00,0.870,0.870,0.870,0.870,20000,17400,1,0
2018-2-8,00:00:00,0.640,0.640,0.640,0.640,110000,70400,2,0
2018-2-9,00:00:00,0.550,0.550,0.510,0.540,550000,290300,9,0
2018-2-12,00:00:00,0.570,0.570,0.570,0.550,50000,28500,1,0
2018-2-13,00:00:00,0.600,0.600,0.590,0.590,360000,215600,0,0
2018-2-14,00:00:00,0.640,0.650,0.640,0.660,20000,12900,2,0
2018-2-26,00:00:00,0.880,0.880,0.880,0.890,200000,176000,1,0
2018-4-18,00:00:00,0.485,0.485,0.485,0.490,120000,58200,0,0
