日期,时间,开盘价,最高价,最低价,收盘价,成交量,成交额,涨家数,跌家数
2017-8-16,00:00:00,0.199,0.201,0.180,0.180,1280000,245320,32,0
2017-8-17,00:00:00,0.166,0.199,0.166,0.190,57260000,10880220,480,0
2017-8-18,00:00:00,0.227,0.230,0.195,0.209,45280000,9648700,373,0
2017-8-21,00:00:00,0.216,0.219,0.209,0.215,126900000,27102090,536,0
2017-8-22,00:00:00,0.193,0.194,0.175,0.179,71360000,13422920,405,0
2017-8-24,00:00:00,0.167,0.177,0.164,0.174,135480000,23392580,515,0
2017-8-25,00:00:00,0.181,0.181,0.144,0.127,72670000,12416140,295,0
2017-8-28,00:00:00,0.109,0.124,0.109,0.124,210000,24890,3,0
2017-8-29,00:00:00,0.138,0.143,0.133,0.137,1070000,146740,12,0
2017-8-30,00:00:00,0.116,0.116,0.095,0.095,1550000,169900,13,0
2017-8-31,00:00:00,0.097,0.108,0.097,0.105,1090000,109540,7,0
2017-9-1,00:00:00,0.097,0.097,0.087,0.088,540000,48960,6,0
2017-9-4,00:00:00,0.116,0.134,0.112,0.125,314620000,37643980,1256,0
2017-9-5,00:00:00,0.122,0.134,0.116,0.126,2460000,300360,18,0
2017-9-6,00:00:00,0.135,0.168,0.134,0.145,499320000,78195660,1248,0
2017-9-7,00:00:00,0.127,0.157,0.127,0.153,2680000,386410,17,0
2017-9-8,00:00:00,0.142,0.149,0.136,0.136,168820000,23664470,592,0
2017-9-11,00:00:00,0.100,0.105,0.099,0.099,830000,82950,7,0
2017-9-12,00:00:00,0.097,0.103,0.097,0.099,800000,81400,6,0
2017-9-13,00:00:00,0.104,0.125,0.104,0.113,177830000,20903290,664,0
2017-9-14,00:00:00,0.123,0.126,0.115,0.118,56600000,6810330,152,0
2017-9-15,00:00:00,0.149,0.151,0.115,0.124,3230000,457050,27,0
2017-9-18,00:00:00,0.084,0.086,0.075,0.076,24660000,2017460,133,0
2017-9-19,00:00:00,0.072,0.072,0.072,0.072,30000,2160,1,0
2017-9-20,00:00:00,0.087,0.092,0.080,0.082,120000,9990,4,0
2017-9-22,00:00:00,0.104,0.116,0.104,0.108,17960000,2035960,54,0
2017-9-25,00:00:00,0.147,0.150,0.147,0.150,80000,11910,2,0
2017-9-26,00:00:00,0.160,0.160,0.154,0.157,280000,44040,5,0
2017-9-27,00:00:00,0.148,0.149,0.134,0.135,213990000,30338850,619,0
2017-9-28,00:00:00,0.138,0.160,0.138,0.160,1920000,282970,60,0
2017-9-29,00:00:00,0.152,0.169,0.145,0.145,145820000,23689120,402,0
2017-10-3,00:00:00,0.116,0.121,0.078,0.079,62390000,7071590,153,0
2017-10-4,00:00:00,0.046,0.053,0.045,0.053,1090000,54780,10,0
2017-10-9,00:00:00,0.045,0.057,0.042,0.057,320000,16200,5,0
2017-10-10,00:00:00,0.062,0.062,0.054,0.057,1160000,66090,7,0
2017-10-11,00:00:00,0.037,0.056,0.029,0.056,2840000,110580,9,0
2017-10-12,00:00:00,0.043,0.043,0.036,0.038,2140000,87380,5,0
2017-10-13,00:00:00,0.049,0.049,0.036,0.036,3030000,126560,11,0
2018-1-16,00:00:00,0.070,0.070,0.017,0.019,5878890000,300517670,2372,0
2018-1-17,00:00:00,0.030,0.044,0.011,0.011,955600000,34382650,1121,0
