2012/12/07,3.590,3.760,3.590,3.720,14222494,5245134848.00
2012/12/10,3.740,3.790,3.720,3.750,3855379,1447626240.00
2012/12/11,3.750,3.750,3.690,3.690,1743194,648145344.00
2012/12/12,3.700,3.740,3.690,3.700,1615629,599941824.00
2012/12/13,3.700,3.740,3.690,3.730,1322499,491020288.00
2012/12/14,3.730,3.870,3.730,3.860,4974049,1899603456.00
2012/12/17,3.850,3.940,3.840,3.890,2950819,1149627264.00
2012/12/18,3.920,3.930,3.850,3.880,1708143,664530304.00
2012/12/19,3.890,3.910,3.860,3.870,1038653,402718016.00
2012/12/20,3.860,3.860,3.810,3.840,967139,370573280.00
2012/12/21,3.830,3.850,3.800,3.810,1153969,440340992.00
2012/12/24,3.810,3.840,3.780,3.840,459359,175020144.00
2012/12/27,3.860,3.880,3.830,3.840,649609,250132256.00
2012/12/28,3.840,3.850,3.820,3.850,545959,209466416.00
2012/12/31,3.830,3.920,3.820,3.910,1122643,436825248.00
2013/01/02,3.920,4.070,3.920,4.050,3166252,1267480320.00
2013/01/03,4.060,4.140,4.030,4.110,1964044,805007616.00
2013/01/04,4.090,4.090,4.030,4.090,1636530,665008192.00
2013/01/07,4.100,4.240,4.100,4.240,2177240,916688768.00
2013/01/08,4.230,4.370,4.210,4.300,2254679,969693632.00
2013/01/09,4.290,4.630,4.290,4.620,3651499,1648621824.00
2013/01/10,4.680,4.960,4.650,4.760,4501764,2155249408.00
2013/01/11,4.790,4.820,4.570,4.650,2591952,1206060032.00
2013/01/14,4.670,4.780,4.590,4.760,1959249,923139648.00
2013/01/15,4.750,4.830,4.720,4.760,1259015,601222336.00
2013/01/16,4.760,4.760,4.680,4.740,902789,425243840.00
2013/01/17,4.750,4.760,4.620,4.680,931129,435927648.00
2013/01/18,4.730,4.750,4.650,4.690,861498,403916832.00
2013/01/21,4.710,4.730,4.670,4.690,562430,264147040.00
2013/01/22,4.700,4.720,4.630,4.670,929363,434350336.00
2013/01/23,4.660,4.670,4.590,4.620,876059,404844256.00
2013/01/24,4.600,4.680,4.580,4.610,867079,401206208.00
